,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_83,-30.251759933528742,-34.29308446406074,4.041324530531998,0:00:00.217866,0:00:00.217866
gene_84,-9.10921340293034,-9.109088311584461,0.0,0:00:00.231485,0:00:00.231485
gene_85,-30.836063724957857,-34.32633467174812,3.4902709467902646,0:00:00.219204,0:00:00.219204
gene_86,-15.26550100423116,-16.547053180384047,1.2815521761528874,0:00:00.223077,0:00:00.223077
gene_87,-21.543350055384362,-29.711126252792,8.167776197407637,0:00:00.220865,0:00:00.220865
gene_88,-13.030163488358834,-13.029989249127517,0.0,0:00:00.231429,0:00:00.231429
gene_89,-22.12180336254753,-23.325633880526475,1.2038305179789432,0:00:00.219415,0:00:00.219415
gene_90,-10.269933089980436,-10.269883124624483,0.0,0:00:00.239218,0:00:00.239218
gene_91,-24.94969821615002,-25.140753223613494,0.1910550074634756,0:00:00.218324,0:00:00.218324
gene_92,-11.934731031735,-11.934730845121418,0.0,0:00:00.239798,0:00:00.239798
gene_93,-26.222150688823845,-26.66610484024724,0.44395415142339445,0:00:00.216903,0:00:00.216903
gene_94,-12.835874728085503,-12.835861258239927,0.0,0:00:00.235555,0:00:00.235555
gene_95,-19.896117269987073,-25.314306253755017,5.418188983767944,0:00:00.218526,0:00:00.218526
gene_96,-7.797091935118047,-7.796897641376553,0.0,0:00:00.231134,0:00:00.231134
gene_97,-30.21604359595035,-34.46753206118825,4.251488465237902,0:00:00.214804,0:00:00.214804
gene_98,-21.286267124272225,-21.286238385826433,0.0,0:00:00.230409,0:00:00.230409
gene_99,-30.521059960310822,-33.18632175445276,2.6652617941419408,0:00:00.218395,0:00:00.218395
gene_100,-15.920367672083799,-16.184161751180408,0.2637940790966091,0:00:00.222901,0:00:00.222901
gene_101,-28.180388350229496,-32.5912382345708,4.410849884341307,0:00:00.219007,0:00:00.219007
gene_102,-12.940202275540353,-13.071656147578002,0.1314538720376497,0:00:00.224455,0:00:00.224455
gene_103,-27.05014230020664,-27.863615122388047,0.8134728221814065,0:00:00.217738,0:00:00.217738
gene_104,-21.269153986511,-21.325768794078904,0.056614807567903824,0:00:00.223136,0:00:00.223136
gene_105,-28.075974187379888,-34.485952947846606,6.409978760466718,0:00:00.216181,0:00:00.216181
gene_106,-17.927718894043565,-17.92723132788636,0.0,0:00:00.236484,0:00:00.236484
gene_107,-27.30045190337175,-30.579820073686708,3.2793681703149566,0:00:00.219669,0:00:00.219669
gene_108,-15.411292004958792,-15.411269015439263,0.0,0:00:00.236178,0:00:00.236178
gene_109,-30.020146957723686,-30.188473431395153,0.16832647367146691,0:00:00.219511,0:00:00.219511
gene_110,-19.551247608338038,-19.551159752401688,0.0,0:00:00.232903,0:00:00.232903
gene_111,-32.36211209306006,-31.900270456837948,0.0,0:00:00.216956,0:00:00.216956
gene_112,-15.055938607259973,-15.055938482362967,0.0,0:00:00.242726,0:00:00.242726
gene_113,-25.914681163424067,-32.06190688849036,6.147225725066296,0:00:00.216509,0:00:00.216509
gene_114,-6.340891005504453,-6.340884551228438,0.0,0:00:00.242940,0:00:00.242940
gene_115,-27.785048813261668,-28.811059054319777,1.0260102410581098,0:00:00.217683,0:00:00.217683
gene_116,-17.923009688435663,-17.922983139855813,0.0,0:00:00.234933,0:00:00.234933
gene_117,-23.60390092019071,-29.691688003354933,6.087787083164223,0:00:00.221413,0:00:00.221413
gene_118,-15.472076510772704,-15.473980633951657,0.0019041231789529434,0:00:00.225378,0:00:00.225378
gene_119,-24.934140613785544,-34.805632748783545,9.871492134998,0:00:00.217407,0:00:00.217407
gene_120,-10.632006306869652,-11.266734614705555,0.6347283078359034,0:00:00.220622,0:00:00.220622
gene_121,-32.22229809708176,-33.88593012542235,1.6636320283405865,0:00:00.217593,0:00:00.217593
gene_122,-14.761761988402489,-15.221668419477796,0.45990643107530715,0:00:00.220312,0:00:00.220312
gene_123,-31.233265131028162,-35.05147052338774,3.8182053923595802,0:00:00.216795,0:00:00.216795
gene_124,-12.91839369213864,-13.053539123755197,0.13514543161655723,0:00:00.225185,0:00:00.225185
gene_125,-31.89792602386552,-40.17775938244098,8.279833358575463,0:00:00.219442,0:00:00.219442
gene_126,-6.791972021293407,-6.791971835156442,0.0,0:00:00.248692,0:00:00.248692
gene_127,-27.030005853269845,-30.13394153025211,3.103935676982264,0:00:00.218170,0:00:00.218170
gene_128,-18.064172476895685,-18.063981314604412,0.0,0:00:00.240564,0:00:00.240564
gene_129,-17.66287633644184,-29.995386218675407,12.332509882233566,0:00:00.223481,0:00:00.223481
gene_130,-17.214011150680854,-15.3392718844932,0.0,0:00:00.222172,0:00:00.222172
gene_131,-20.810024436325275,-24.527542502656203,3.7175180663309284,0:00:00.221045,0:00:00.221045
gene_132,-9.322044380989102,-9.361246625364643,0.03920224437554154,0:00:00.225138,0:00:00.225138
gene_133,-32.420826588847085,-32.42873040661817,0.007903817771087063,0:00:00.216496,0:00:00.216496
gene_134,-15.21921635873102,-15.219060485827864,0.0,0:00:00.231614,0:00:00.231614
gene_135,-26.32217005278696,-29.800987183376883,3.478817130589924,0:00:00.220307,0:00:00.220307
gene_136,-12.446358425951175,-12.457853669620375,0.011495243669200406,0:00:00.228162,0:00:00.228162
gene_137,-25.79858944962855,-29.02215458344109,3.2235651338125386,0:00:00.218648,0:00:00.218648
gene_138,-2.1844654307879736,-2.192016560119381,0.007551129331407225,0:00:00.233889,0:00:00.233889
gene_139,-19.30385986880325,-27.140743436927945,7.836883568124694,0:00:00.216727,0:00:00.216727
gene_140,-18.033390117751562,-18.033387805164878,0.0,0:00:00.237320,0:00:00.237320
gene_141,-32.2845005406495,-32.28394705001451,0.0,0:00:00.217069,0:00:00.217069
gene_142,-20.508045765673593,-20.50797400167431,0.0,0:00:00.247824,0:00:00.247824
gene_143,-29.241168351639843,-29.60819596746063,0.36702761582078836,0:00:00.216516,0:00:00.216516
gene_144,-19.013217776635756,-19.013201220567517,0.0,0:00:00.234199,0:00:00.234199
gene_145,-20.780052188702825,-25.646487585912283,4.866435397209457,0:00:00.220745,0:00:00.220745
gene_146,-18.464062817867482,-18.464592914765035,0.0005300968975525677,0:00:00.232489,0:00:00.232489
gene_147,-21.857673136153522,-27.384485860308185,5.526812724154663,0:00:00.218223,0:00:00.218223
gene_148,-14.377333289476141,-13.808724052426053,0.0,0:00:00.218198,0:00:00.218198
gene_149,-23.295937695870617,-36.352840485594484,13.056902789723868,0:00:00.219567,0:00:00.219567
gene_150,-12.123960463610956,-12.19515370074273,0.07119323713177472,0:00:00.226512,0:00:00.226512
gene_151,-30.894750711902013,-34.23612856536758,3.3413778534655663,0:00:00.217381,0:00:00.217381
gene_152,-19.967634678750198,-19.967297931325106,0.0,0:00:00.235060,0:00:00.235060
gene_153,-26.41302666921795,-34.14446998654052,7.731443317322572,0:00:00.217449,0:00:00.217449
gene_154,-14.484229819129608,-14.484212304329079,0.0,0:00:00.236956,0:00:00.236956
gene_155,-33.575649502297566,-37.42845417838181,3.852804676084247,0:00:00.216494,0:00:00.216494
gene_156,-11.518638850315025,-11.518638406110886,0.0,0:00:00.243445,0:00:00.243445
gene_157,-27.067102083901094,-29.8518015609445,2.7846994770434073,0:00:00.214608,0:00:00.214608
gene_158,-21.077867420235272,-21.077826522906207,0.0,0:00:00.231706,0:00:00.231706
gene_159,-19.202198847555298,-24.776941410880077,5.574742563324779,0:00:00.221538,0:00:00.221538
gene_160,-17.284679753734977,-17.284709893277217,3.0139542239737693e-05,0:00:00.232804,0:00:00.232804
gene_161,-19.693586734908852,-32.69791442067938,13.00432768577053,0:00:00.219141,0:00:00.219141
gene_162,-17.40069574243885,-17.448772391830236,0.048076649391386894,0:00:00.225761,0:00:00.225761
gene_163,-26.947966306507134,-28.037084524130776,1.0891182176236427,0:00:00.292364,0:00:00.292364
gene_164,-20.254747041669813,-20.254724225906003,0.0,0:00:00.232347,0:00:00.232347
gene_165,-24.065094807651825,-34.49108477711586,10.425989969464034,0:00:00.217738,0:00:00.217738
gene_166,-10.946079038372602,-10.946078960697317,0.0,0:00:00.243960,0:00:00.243960
gene_167,-20.463478235632678,-37.988115566103744,17.524637330471066,0:00:00.217509,0:00:00.217509
gene_168,-5.40779604817207,-5.4077954882509545,0.0,0:00:00.242028,0:00:00.242028
gene_169,-31.802258674959987,-32.83783748388555,1.035578808925564,0:00:00.222936,0:00:00.222936
gene_170,-17.153084503278954,-17.152699414331074,0.0,0:00:00.236138,0:00:00.236138
gene_171,-29.480653719041413,-30.6761626709701,1.1955089519286872,0:00:00.216552,0:00:00.216552
gene_172,-12.337241044307964,-12.337240321565199,0.0,0:00:00.242332,0:00:00.242332
gene_173,-22.70340368660024,-35.723949637154334,13.020545950554094,0:00:00.218884,0:00:00.218884
gene_174,-14.693119772899916,-15.341726388844807,0.6486066159448907,0:00:00.222928,0:00:00.222928
gene_175,-31.089092456092338,-38.96281265634106,7.873720200248719,0:00:00.219892,0:00:00.219892
gene_176,-20.023180031688742,-20.109538656086706,0.08635862439796327,0:00:00.223509,0:00:00.223509
gene_177,-28.90749819274443,-34.65620527001511,5.7487070772706765,0:00:00.222010,0:00:00.222010
gene_178,-14.032591193490035,-14.032589140021662,0.0,0:00:00.240338,0:00:00.240338
gene_179,-28.049412141589777,-31.325551540628037,3.276139399038261,0:00:00.217711,0:00:00.217711
gene_180,-10.043133676121416,-10.043129652279395,0.0,0:00:00.241884,0:00:00.241884
gene_181,-25.427256587633018,-35.76304024890001,10.335783661266994,0:00:00.222104,0:00:00.222104
gene_182,-20.24035487174701,-20.5498077153334,0.30945284358639213,0:00:00.221736,0:00:00.221736
gene_183,-20.05118662096592,-34.439866007973606,14.388679387007684,0:00:00.218869,0:00:00.218869
gene_184,-15.97878107924793,-16.051611884694466,0.07283080544653586,0:00:00.227135,0:00:00.227135
gene_185,-25.215333255916697,-31.586134695144274,6.370801439227577,0:00:00.220248,0:00:00.220248
gene_186,-12.012102236972959,-12.01736406557161,0.005261828598650098,0:00:00.229204,0:00:00.229204
gene_187,-30.57611116159182,-32.22498041841734,1.6488692568255168,0:00:00.217304,0:00:00.217304
gene_188,-15.93592897122228,-16.996335935138738,1.0604069639164582,0:00:00.219917,0:00:00.219917
gene_189,-26.810049401343328,-28.385234760502794,1.575185359159466,0:00:00.215725,0:00:00.215725
gene_190,-10.318191284981644,-11.396511852452623,1.0783205674709784,0:00:00.221325,0:00:00.221325
gene_191,-26.2248464728225,-27.568635738709116,1.3437892658866168,0:00:00.218812,0:00:00.218812
gene_192,-3.9567847119678667,-4.0193420173367755,0.0625573053689088,0:00:00.228245,0:00:00.228245
gene_193,-30.506918750877976,-34.17432158143323,3.6674028305552575,0:00:00.214839,0:00:00.214839
gene_194,-18.982797105907732,-18.982796581996194,0.0,0:00:00.242247,0:00:00.242247
gene_195,-20.76226697260907,-30.78598248266882,10.023715510059752,0:00:00.215739,0:00:00.215739
gene_196,-16.66454624442263,-16.66454027569685,0.0,0:00:00.234734,0:00:00.234734
gene_197,-23.069230794463934,-26.358302233360497,3.2890714388965634,0:00:00.219856,0:00:00.219856
gene_198,-13.513980041079966,-13.513956406421364,0.0,0:00:00.234990,0:00:00.234990
gene_199,-30.89580667846416,-33.55291141540907,2.657104736944909,0:00:00.225060,0:00:00.225060
gene_200,-20.108521714561828,-20.86119433838269,0.7526726238208603,0:00:00.228021,0:00:00.228021
gene_201,-28.56942438345574,-36.76698490969714,8.197560526241404,0:00:00.216458,0:00:00.216458
gene_202,-13.40007318409631,-13.476944177705697,0.07687099360938632,0:00:00.228756,0:00:00.228756
gene_203,-29.694076481749427,-34.220558659432115,4.526482177682688,0:00:00.215584,0:00:00.215584
gene_204,-10.7901115384129,-10.88823821408812,0.09812667567522126,0:00:00.226165,0:00:00.226165
gene_205,-30.144583004496724,-34.70304409597227,4.558461091475543,0:00:00.218498,0:00:00.218498
gene_206,-23.81605880368384,-24.033849884801615,0.2177910811177739,0:00:00.300418,0:00:00.300418
gene_207,-28.008601650234034,-34.70393482453751,6.695333174303478,0:00:00.220711,0:00:00.220711
gene_208,-16.46346401999093,-16.463448660212983,0.0,0:00:00.235600,0:00:00.235600
gene_209,-32.05636067615891,-34.17565506547447,2.119294389315563,0:00:00.216809,0:00:00.216809
gene_210,-11.737222418302139,-11.73722230106949,0.0,0:00:00.248512,0:00:00.248512
gene_211,-27.980481090878385,-30.352758474237806,2.372277383359421,0:00:00.214632,0:00:00.214632
gene_212,-18.14802333704205,-18.14789594514769,0.0,0:00:00.231976,0:00:00.231976
gene_213,-31.88567677180587,-33.23043777419231,1.3447610023864414,0:00:00.217950,0:00:00.217950
gene_214,-15.416420963946605,-15.792631418846305,0.3762104548997005,0:00:00.221955,0:00:00.221955
gene_215,-29.7022577049148,-29.702253230170747,0.0,0:00:00.225270,0:00:00.225270
gene_216,-10.564485098561564,-10.564476507888134,0.0,0:00:00.231105,0:00:00.231105
gene_217,-31.242396976521746,-30.581114336359917,0.0,0:00:00.218652,0:00:00.218652
gene_218,-20.83153440294487,-20.831503871869018,0.0,0:00:00.269906,0:00:00.269906
gene_219,-30.081515880994665,-29.144053850124486,0.0,0:00:00.216912,0:00:00.216912
gene_220,-15.653210987229325,-15.652579527659675,0.0,0:00:00.234336,0:00:00.234336
gene_221,-28.561549887765686,-26.9016450238281,0.0,0:00:00.214580,0:00:00.214580
gene_222,-12.98270174699825,-12.982701538281027,0.0,0:00:00.239822,0:00:00.239822
gene_223,-30.917089583300992,-34.85664998985593,3.939560406554939,0:00:00.215404,0:00:00.215404
gene_224,-19.583892395205176,-20.0178587429804,0.43396634777522536,0:00:00.226532,0:00:00.226532
gene_225,-24.056609347897155,-31.98550703960614,7.928897691708986,0:00:00.221905,0:00:00.221905
gene_226,-17.895668105767996,-18.21829203377256,0.32262392800456396,0:00:00.223022,0:00:00.223022
gene_227,-20.164648431779007,-34.75840135864956,14.59375292687055,0:00:00.220772,0:00:00.220772
gene_228,-14.861744469515262,-14.995053676626046,0.1333092071107842,0:00:00.228777,0:00:00.228777
gene_229,-19.199851357731887,-20.13505102059343,0.9351996628615424,0:00:00.217819,0:00:00.217819
gene_230,-13.498151989833154,-13.49815142025655,0.0,0:00:00.243838,0:00:00.243838
gene_231,-25.178554379508228,-32.21161737730578,7.0330629977975505,0:00:00.217098,0:00:00.217098
gene_232,-18.61532115645732,-18.6153094141373,0.0,0:00:00.236791,0:00:00.236791
gene_233,-29.038384059135513,-33.56724046512539,4.528856405989874,0:00:00.217859,0:00:00.217859
gene_234,-13.829012224565405,-13.829010476714572,0.0,0:00:00.239871,0:00:00.239871
gene_235,-29.98963630436935,-30.949050821268735,0.9594145168993862,0:00:00.224298,0:00:00.224298
gene_236,-15.31217451825411,-15.312174288201787,0.0,0:00:00.237615,0:00:00.237615
gene_237,-29.941992096562675,-32.604864131663255,2.6628720351005803,0:00:00.216066,0:00:00.216066
gene_238,-16.982537092250624,-16.982521073510412,0.0,0:00:00.235968,0:00:00.235968
gene_239,-16.79875890442679,-35.137263312263855,18.338504407837064,0:00:00.218783,0:00:00.218783
gene_240,-5.625212088482392,-5.625206809046645,0.0,0:00:00.234915,0:00:00.234915
gene_241,-30.599837848507068,-32.88741955788509,2.2875817093780206,0:00:00.214370,0:00:00.214370
gene_242,-18.98966346001572,-18.989605398002087,0.0,0:00:00.235264,0:00:00.235264
gene_243,-30.081127392532622,-32.18227959868669,2.101152206154069,0:00:00.217718,0:00:00.217718
gene_244,-13.639064317154157,-13.639048092284272,0.0,0:00:00.234656,0:00:00.234656
gene_245,-27.86623378999664,-27.208890464171954,0.0,0:00:00.216718,0:00:00.216718
gene_246,-11.511527060496238,-11.511434192891112,0.0,0:00:00.234659,0:00:00.234659
gene_247,-26.58926823754012,-27.621609512181443,1.0323412746413219,0:00:00.219776,0:00:00.219776
gene_248,-21.931024247956213,-21.996933430912,0.06590918295578874,0:00:00.227764,0:00:00.227764
gene_249,-25.947269745586137,-26.17187917273928,0.22460942715314403,0:00:00.297396,0:00:00.297396
gene_250,-13.886703991793084,-14.262005596149088,0.3753016043560038,0:00:00.231016,0:00:00.231016
gene_251,-22.94275578931484,-27.92009028158142,4.9773344922665785,0:00:00.217606,0:00:00.217606
gene_252,-6.979236685867246,-7.421831582272567,0.44259489640532124,0:00:00.223807,0:00:00.223807
gene_253,-26.01264148753254,-26.01237498828905,0.0,0:00:00.227959,0:00:00.227959
gene_254,-15.014596601208764,-16.606514317786353,1.5919177165775888,0:00:00.223301,0:00:00.223301
gene_255,-24.957751915917758,-36.202995714955904,11.245243799038146,0:00:00.219772,0:00:00.219772
gene_256,-18.33172193474862,-17.286231264330706,0.0,0:00:00.220636,0:00:00.220636
gene_257,-26.67562207399165,-33.569375615891325,6.893753541899674,0:00:00.217433,0:00:00.217433
gene_258,-17.031713906341945,-15.077508444636825,0.0,0:00:00.219895,0:00:00.219895
gene_259,-18.5675613325454,-19.81494362872217,1.2473822961767702,0:00:00.218964,0:00:00.218964
gene_260,-18.368668162367648,-18.956835080837166,0.5881669184695184,0:00:00.220613,0:00:00.220613
gene_261,-19.41081886668095,-19.463683450120843,0.052864583439895085,0:00:00.225363,0:00:00.225363
gene_262,-8.010564115087316,-8.010543917257966,0.0,0:00:00.237334,0:00:00.237334
gene_263,-25.923498387175457,-31.819706526988185,5.896208139812728,0:00:00.217663,0:00:00.217663
gene_264,-16.83743261171812,-16.837138938605502,0.0,0:00:00.232866,0:00:00.232866
gene_265,-30.317286397859963,-35.28426065257244,4.966974254712479,0:00:00.217026,0:00:00.217026
gene_266,-18.464371566567927,-21.148515528763866,2.6841439621959395,0:00:00.225504,0:00:00.225504
gene_267,-26.513717547218803,-33.74342352237067,7.229705975151866,0:00:00.219030,0:00:00.219030
gene_268,-16.70285264614337,-18.878790877871268,2.1759382317278977,0:00:00.225049,0:00:00.225049
gene_269,-25.71276804095547,-29.96698733546553,4.254219294510058,0:00:00.216225,0:00:00.216225
gene_270,-15.10509267788748,-16.189032878113483,1.083940200226003,0:00:00.224813,0:00:00.224813
gene_271,-23.08680024906647,-33.364180880363214,10.277380631296744,0:00:00.217894,0:00:00.217894
gene_272,-19.281776449571268,-19.281762332205794,0.0,0:00:00.236399,0:00:00.236399
gene_273,-16.435695925224337,-29.671157150140292,13.235461224915955,0:00:00.216923,0:00:00.216923
gene_274,-17.315779491229595,-17.315589472555494,0.0,0:00:00.231786,0:00:00.231786
gene_275,-22.660084642715727,-29.626120931995946,6.966036289280218,0:00:00.218475,0:00:00.218475
gene_276,-10.80548502044843,-10.805411082878287,0.0,0:00:00.233415,0:00:00.233415
gene_277,-30.050647941359387,-32.198225674095866,2.1475777327364796,0:00:00.217246,0:00:00.217246
gene_278,-26.228589617993325,-26.22858647603497,0.0,0:00:00.239381,0:00:00.239381
gene_279,-26.425684830862938,-28.34226086708445,1.9165760362215103,0:00:00.218353,0:00:00.218353
gene_280,-16.23607617858049,-16.235969393436232,0.0,0:00:00.227833,0:00:00.227833
gene_281,-23.793129409341034,-34.843241124720066,11.050111715379032,0:00:00.218247,0:00:00.218247
gene_282,-20.803076670710997,-20.80305834841254,0.0,0:00:00.238047,0:00:00.238047
gene_283,-22.367565295917643,-30.432999771082343,8.0654344751647,0:00:00.220756,0:00:00.220756
gene_284,-18.28780117541173,-18.41996824308897,0.13216706767724062,0:00:00.224111,0:00:00.224111
gene_285,-30.67822487919458,-33.06737625121605,2.389151372021466,0:00:00.217037,0:00:00.217037
gene_286,-11.2382490702384,-12.59361505118436,1.35536598094596,0:00:00.222408,0:00:00.222408
gene_287,-27.293181845187604,-30.395461805093735,3.102279959906131,0:00:00.216962,0:00:00.216962
gene_288,-5.177116902451928,-4.7636768305835595,0.0,0:00:00.219504,0:00:00.219504
gene_289,-27.264169143084835,-26.365124708340446,0.0,0:00:00.219062,0:00:00.219062
