,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_45,-875.9587928947926,-2847.40955013904,1971.4507572442476,0:00:01.299074,0:00:01.299074
gene_46,-91.52425299996442,-89.07878924725154,0.0,0:00:04.078198,0:00:04.078198
gene_47,-540.3426388416094,-31755.705336268165,31215.362697426557,0:00:02.497078,0:00:02.497078
gene_48,-142.9235057128217,-140.87389424236233,0.0,0:00:06.252911,0:00:06.252911
gene_49,-9885.827737882988,-97086.73605105089,87200.90831316789,0:00:16.019601,0:00:16.019601
gene_50,-494.8969657670851,-601.3330082666658,106.43604249958076,0:00:20.255424,0:00:20.255424
gene_51,-8642.052678487928,-47285.32096218484,38643.26828369691,0:00:02.087162,0:00:02.087162
gene_52,-249.98943877552412,-261.91801869916424,11.928579923640115,0:00:07.666071,0:00:07.666071
gene_53,-3476.0072429236657,-18499.625020297546,15023.61777737388,0:00:02.580033,0:00:02.580033
gene_54,-222.9753787678979,-233.61173538551927,10.636356617621374,0:00:15.550848,0:00:15.550848
gene_55,-7612.275642720638,-18336.126147774077,10723.85050505344,0:00:01.907643,0:00:01.907643
gene_56,-133.26890781717657,-128.72923588946563,0.0,0:00:02.789594,0:00:02.789594
gene_57,-4679.94020162028,-14574.511674634798,9894.571473014517,0:00:01.225209,0:00:01.225209
gene_58,-146.24327416727795,-215014.92195842657,214868.6786842593,0:00:22.845323,0:00:22.845323
gene_59,-4949.324495324124,-50367.41100798836,45418.08651266424,0:00:02.165361,0:00:02.165361
gene_60,-192.86633288419776,-218.59377699254324,25.72744410834548,0:00:02.854268,0:00:02.854268
gene_61,-1923.1059314842225,-10064.089461898207,8140.983530413985,0:00:01.435333,0:00:01.435333
gene_62,-121.56839571719533,-120.0799902179555,0.0,0:00:03.858309,0:00:03.858309
gene_63,-978.9464064442814,-4218.655178555001,3239.7087721107196,0:00:01.063721,0:00:01.063721
gene_64,-101.99051489726102,-98.77820354592288,0.0,0:00:02.651513,0:00:02.651513
gene_65,-6637.039480806884,-19805.988726464242,13168.949245657357,0:00:01.162121,0:00:01.162121
gene_66,-123.9077354296324,-134.79940386875222,10.891668439119826,0:00:11.488403,0:00:11.488403
gene_67,-6466.64006462998,-10833.134931074555,4366.494866444576,0:00:01.402766,0:00:01.402766
gene_68,-133.83283567422282,-134.40403272935347,0.5711970551306536,0:00:03.703342,0:00:03.703342
gene_69,-8117.808348442862,-45942.293573848954,37824.48522540609,0:00:01.625688,0:00:01.625688
gene_70,-443.58986478155623,-611.3712757272143,167.78141094565808,0:00:06.743931,0:00:06.743931
gene_71,-4931.0095068836645,-20230.77701033577,15299.767503452105,0:00:01.679984,0:00:01.679984
gene_72,-272.4414202721409,-362.5528294094928,90.11140913735193,0:00:06.970666,0:00:06.970666
gene_73,-9001.484244325597,-28384.583895972028,19383.09965164643,0:00:01.528587,0:00:01.528587
gene_74,-189.4846253137161,-182.32581281014774,0.0,0:00:06.223027,0:00:06.223027
gene_75,-1646.1910326754091,-16408.821201782033,14762.630169106624,0:00:02.137047,0:00:02.137047
gene_76,-136.18139353692118,-134.476244518789,0.0,0:00:12.129625,0:00:12.129625
gene_77,-890.0902075585867,-9659.533430938522,8769.443223379934,0:00:01.743516,0:00:01.743516
gene_78,-116.92298225072895,-115.22098628814886,0.0,0:00:03.461710,0:00:03.461710
gene_79,-4584.251716152798,-12640.79513439954,8056.543418246742,0:00:01.383318,0:00:01.383318
gene_80,-181.3135278599636,-184.3022591381274,2.988731278163783,0:00:02.648136,0:00:02.648136
gene_81,-7159.906917398314,-13837.424001198675,6677.5170838003605,0:00:01.707163,0:00:01.707163
gene_82,-158.8257030433527,-153.05281326274286,0.0,0:00:06.771208,0:00:06.771208
gene_83,-8226.239774664215,-35995.68652658954,27769.446751925323,0:00:01.302497,0:00:01.302497
gene_84,-194.86166374349372,-203.300043672557,8.438379929063274,0:00:06.698133,0:00:06.698133
gene_85,-19142.826135389536,-58506.26977917273,39363.4436437832,0:00:09.779096,0:00:09.779096
gene_86,-145.74678506504355,-138.21619624977419,0.0,0:00:07.739600,0:00:07.739600
gene_87,-5362.700091424588,-26557.68109136562,21194.98099994103,0:00:02.030902,0:00:02.030902
gene_88,-118.44798530086425,-115.63432400684549,0.0,0:00:12.323307,0:00:12.323307
gene_89,-3774.4525753075764,-11323.384969941986,7548.93239463441,0:00:01.660290,0:00:01.660290
gene_90,-134.6343460791357,-133.16645845303918,0.0,0:00:03.615375,0:00:03.615375
gene_91,-5678.338226626446,-24781.49505959793,19103.156832971486,0:00:01.514460,0:00:01.514460
gene_92,-123.32553401123893,-122.5900751279949,0.0,0:00:12.255314,0:00:12.255314
gene_93,-2001.6865378482396,-11102.807507616604,9101.120969768364,0:00:01.386189,0:00:01.386189
gene_94,-106.0484860014214,-102.61192998911393,0.0,0:00:12.075021,0:00:12.075021
gene_95,-1539.6143323747058,-5983.427238594966,4443.812906220261,0:00:02.468777,0:00:02.468777
gene_96,-101.00212847401765,-97.10069331113026,0.0,0:00:08.189878,0:00:08.189878
gene_97,-8137.435011091524,-16380.78860241095,8243.353591319426,0:00:01.228200,0:00:01.228200
gene_98,-165.677636047668,-159.64350462433677,0.0,0:00:03.405017,0:00:03.405017
gene_99,-7501.56438564905,-39826.84224009527,32325.27785444622,0:00:02.339886,0:00:02.339886
gene_100,-190.1719887530419,-184.00888342295121,0.0,0:00:06.759854,0:00:06.759854
gene_101,-3442.0669006198004,-33428.140785025265,29986.073884405465,0:00:02.553012,0:00:02.553012
gene_102,-194.13362750877866,-594132.5235326824,593938.3899051737,0:00:22.936076,0:00:22.936076
gene_103,-13103.593477443681,-54379.57502489962,41275.98154745594,0:00:01.278123,0:00:01.278123
gene_104,-255.88500912021283,-317.1461360705237,61.26112695031088,0:00:06.653169,0:00:06.653169
gene_105,-8668.482627764937,-26907.441490050733,18238.958862285795,0:00:01.513203,0:00:01.513203
gene_106,-173.960648922818,-187.330091394175,13.369442471357019,0:00:03.173383,0:00:03.173383
gene_107,-6287.5751104727815,-15600.019122462896,9312.444011990116,0:00:01.321499,0:00:01.321499
gene_108,-140.7494243112015,-138.85080102542878,0.0,0:00:02.814761,0:00:02.814761
gene_109,-13720.117462192862,-30815.626371797727,17095.508909604865,0:00:10.049857,0:00:10.049857
gene_110,-290.2612532106689,-327.680640909165,37.41938769849611,0:00:06.854389,0:00:06.854389
gene_111,-11751.86733680628,-35943.582019047666,24191.714682241385,0:00:01.443549,0:00:01.443549
gene_112,-183.26293261158165,-203.54795665432417,20.28502404274252,0:00:06.533189,0:00:06.533189
gene_113,-13126.33654956766,-51094.74401295794,37968.40746339028,0:00:01.884416,0:00:01.884416
gene_114,-153.86643553210192,-184.07709708494653,30.210661552844613,0:00:03.398331,0:00:03.398331
gene_115,-19256.226388736104,-38014.99939089973,18758.773002163623,0:00:01.448529,0:00:01.448529
gene_116,-234.15508093177965,-291.36345449672774,57.20837356494809,0:00:06.230102,0:00:06.230102
gene_117,-1135.3814018416253,-31027.341685283263,29891.960283441636,0:00:01.217269,0:00:01.217269
gene_118,-201.89677398057694,-216.1725026376649,14.275728657087967,0:00:03.864942,0:00:03.864942
gene_119,-6852.844650825879,-42484.21893747325,35631.37428664737,0:00:02.056805,0:00:02.056805
gene_120,-187.69039879182463,-183.82639717084606,0.0,0:00:02.883706,0:00:02.883706
gene_121,-2598.4068192678615,-9479.950645026573,6881.543825758711,0:00:01.381073,0:00:01.381073
gene_122,-142.49000225977625,-133.88010034175798,0.0,0:00:05.900672,0:00:05.900672
gene_123,-13081.963900309785,-81309.00786296367,68227.04396265389,0:00:01.837614,0:00:01.837614
gene_124,-233.47582121362515,-245.73870537886836,12.262884165243207,0:00:06.312831,0:00:06.312831
gene_125,-32537.3254443445,-99482.98753153424,66945.66208718973,0:00:01.736801,0:00:01.736801
gene_126,-585.4560774877812,-668.0603004009405,82.60422291315933,0:00:20.409931,0:00:20.409931
gene_127,-4787.965822984492,-34181.46166623529,29393.4958432508,0:00:01.929498,0:00:01.929498
gene_128,-283.80013926746204,-292.97894992309045,9.17881065562841,0:00:06.567517,0:00:06.567517
gene_129,-3161.3343455681515,-16250.424441918041,13089.09009634989,0:00:01.360669,0:00:01.360669
gene_130,-179.16130880677758,-166.57149001603307,0.0,0:00:06.732190,0:00:06.732190
gene_131,-3318.429996077224,-9245.857333898959,5927.427337821735,0:00:01.570592,0:00:01.570592
gene_132,-134.94764229449464,-131.81377214689851,0.0,0:00:12.155556,0:00:12.155556
gene_133,-18598.6141154574,-34436.446328064194,15837.832212606794,0:00:01.139209,0:00:01.139209
gene_134,-200.1040580973757,-214.27157445018327,14.167516352807553,0:00:02.601935,0:00:02.601935
gene_135,-19219.158857380462,-35303.17442381803,16084.01556643757,0:00:01.460304,0:00:01.460304
gene_136,-176.2401790189588,-173.5463182451371,0.0,0:00:06.960217,0:00:06.960217
gene_137,-11518.736328435247,-15669.830973621014,4151.094645185767,0:00:01.086010,0:00:01.086010
gene_138,-142.52322753353062,-137.58620618776533,0.0,0:00:03.581498,0:00:03.581498
gene_139,-2862.947059622856,-8992.251376936123,6129.304317313266,0:00:05.390899,0:00:05.390899
gene_140,-98.47219243717842,-97.42458807504599,0.0,0:00:03.792626,0:00:03.792626
gene_141,-11937.011891542155,-52423.85359735306,40486.841705810904,0:00:01.498370,0:00:01.498370
gene_142,-216.54621986747807,-220.54584202058297,3.9996221531048946,0:00:06.398711,0:00:06.398711
gene_143,-7302.826779560091,-34559.75657132927,27256.92979176918,0:00:12.588270,0:00:12.588270
gene_144,-170.04932332160172,-164.6991505039919,0.0,0:00:06.661345,0:00:06.661345
gene_145,-16036.220202406641,-47567.29802576937,31531.077823362728,0:00:09.648968,0:00:09.648968
gene_146,-304.0454172038114,-315.1533253050935,11.107908101282135,0:00:07.239372,0:00:07.239372
gene_147,-5918.31946907205,-21042.60754654351,15124.28807747146,0:00:02.020433,0:00:02.020433
gene_148,-211.19980093552985,-211.5202315033441,0.32043056781424184,0:00:02.872517,0:00:02.872517
gene_149,-12159.724445228545,-113669.59226968554,101509.867824457,0:00:02.457657,0:00:02.457657
gene_150,-244.42643596625112,-262.51360127474976,18.08716530849864,0:00:07.986568,0:00:07.986568
gene_151,-8274.824113067476,-32986.21807198641,24711.393958918936,0:00:01.198736,0:00:01.198736
gene_152,-154.85456199555097,-141.5732629910605,0.0,0:00:06.894433,0:00:06.894433
gene_153,-3314.9243057773774,-16466.391094603445,13151.466788826066,0:00:01.704748,0:00:01.704748
gene_154,-137.43249170163682,-124.13686135874741,0.0,0:00:06.751695,0:00:06.751695
gene_155,-14376.420055339964,-24089.828147075947,9713.408091735982,0:00:02.644167,0:00:02.644167
gene_156,-232.51806615387284,-229.83359294393225,0.0,0:00:03.842056,0:00:03.842056
gene_157,-17447.377406613974,-64265.51798375596,46818.14057714199,0:00:01.467969,0:00:01.467969
gene_158,-192.43168975754182,-211.69600636884203,19.264316611300217,0:00:07.079314,0:00:07.079314
gene_159,-7306.768600441908,-28224.35103361007,20917.58243316816,0:00:01.896438,0:00:01.896438
gene_160,-158.17352434222374,-155.62772869710014,0.0,0:00:06.343455,0:00:06.343455
gene_161,-8223.148913772697,-56394.54983181576,48171.400918043066,0:00:03.917529,0:00:03.917529
gene_162,-177.53484314514466,-174.02649864336797,0.0,0:00:06.775964,0:00:06.775964
gene_163,-7014.390183622869,-13287.629757031085,6273.2395734082165,0:00:01.223390,0:00:01.223390
gene_164,-151.13885111791055,-154.3740319637965,3.2351808458859637,0:00:06.199719,0:00:06.199719
gene_165,-10045.310587589614,-46150.50350247428,36105.19291488467,0:00:02.378555,0:00:02.378555
gene_166,-268.0464291987457,-319.78117389489506,51.734744696149335,0:00:07.002786,0:00:07.002786
gene_167,-9386.800199958618,-56677.26657918883,47290.46637923021,0:00:03.182393,0:00:03.182393
gene_168,-284.7907849532094,-287.7494105701385,2.958625616929055,0:00:07.597365,0:00:07.597365
gene_169,-9191.83866509231,-41828.413762424876,32636.575097332567,0:00:01.689214,0:00:01.689214
gene_170,-314.0294903466959,-309.08627451364816,0.0,0:00:02.858209,0:00:02.858209
gene_171,-1334.8774147982845,-19761.97989970717,18427.102484908886,0:00:01.587926,0:00:01.587926
gene_172,-183.22513552923883,-183.8846543904149,0.6595188611760818,0:00:16.563265,0:00:16.563265
gene_173,-6712.017095136152,-70964.96870640118,64252.95161126503,0:00:02.244753,0:00:02.244753
gene_174,-234.78496963838893,-308.411009425008,73.62603978661906,0:00:06.942444,0:00:06.942444
gene_175,-5751.476849420127,-48964.6503296666,43213.17348024647,0:00:02.161355,0:00:02.161355
gene_176,-281.6819176053113,-285.48604685602345,3.804129250712151,0:00:06.851040,0:00:06.851040
gene_177,-4179.391550719209,-20961.117716814155,16781.726166094944,0:00:01.599867,0:00:01.599867
gene_178,-155.60539396517325,-157.86880150353971,2.263407538366465,0:00:11.978101,0:00:11.978101
gene_179,-5097.2444119212405,-177487.54833810916,172390.30392618792,0:00:02.504957,0:00:02.504957
gene_180,-306.0107725153263,-391.0172669196599,85.00649440433358,0:00:07.141991,0:00:07.141991
gene_181,-9060.199000790057,-20724.598726335462,11664.399725545405,0:00:02.174621,0:00:02.174621
gene_182,-146.52564997004998,-153.69889053047203,7.173240560422045,0:00:03.498180,0:00:03.498180
gene_183,-8139.038066872823,-22240.72200682988,14101.683939957058,0:00:01.572579,0:00:01.572579
gene_184,-167.65367635302806,-173.09995178725572,5.446275434227658,0:00:06.491821,0:00:06.491821
gene_185,-6387.534758062349,-11388.299558996032,5000.764800933683,0:00:01.147965,0:00:01.147965
gene_186,-137.25740379193272,-136.44751620109648,0.0,0:00:06.636145,0:00:06.636145
gene_187,-7995.75153130624,-21151.190874703796,13155.439343397557,0:00:01.296017,0:00:01.296017
gene_188,-182.3779013311436,-179.08524937960158,0.0,0:00:03.372021,0:00:03.372021
gene_189,-9326.120915004085,-36364.52966071418,27038.408745710094,0:00:01.896482,0:00:01.896482
gene_190,-252.36079558111595,-339.2527289864625,86.89193340534655,0:00:05.644985,0:00:05.644985
gene_191,-3042.526687370919,-26870.502471742537,23827.975784371618,0:00:03.207668,0:00:03.207668
gene_192,-184.1461294012989,-219.77272070288535,35.626591301586444,0:00:03.609961,0:00:03.609961
gene_193,-23908.769262901274,-65903.97043668844,41995.201173787165,0:00:01.704684,0:00:01.704684
gene_194,-288.84693976026927,-393.5007066527588,104.65376689248956,0:00:01.959612,0:00:01.959612
gene_195,-2856.39712491755,-45116.17859491048,42259.78146999293,0:00:03.025621,0:00:03.025621
gene_196,-199.42181873019769,-229.20247353921852,29.78065480902083,0:00:15.778346,0:00:15.778346
gene_197,-1711.5771618959766,-32293.267973015103,30581.690811119126,0:00:02.863917,0:00:02.863917
gene_198,-177739.93250030078,-173.02559066013683,0.0,0:00:16.984286,0:00:16.984286
gene_199,-3722.7056135749926,-13954.361888468951,10231.656274893958,0:00:01.250560,0:00:01.250560
gene_200,-124.92790658631355,-121.4110402972842,0.0,0:00:02.920065,0:00:02.920065
gene_201,-5990.800008736005,-13086.445145593709,7095.645136857704,0:00:01.382087,0:00:01.382087
gene_202,-147.0853777415166,-145.58538362191814,0.0,0:00:03.384539,0:00:03.384539
gene_203,-11148.264817636596,-24341.22511358051,13192.960295943913,0:00:01.764410,0:00:01.764410
gene_204,-295.0261964491901,-319.5134146315787,24.48721818238863,0:00:07.431044,0:00:07.431044
gene_205,-3455.2955904521496,-6516.2819203839135,3060.986329931764,0:00:01.647023,0:00:01.647023
gene_206,-128.7589521343176,-128.22221924998465,0.0,0:00:06.061057,0:00:06.061057
gene_207,-14046.67394529915,-21027.98639881961,6981.312453520459,0:00:01.587176,0:00:01.587176
gene_208,-257.1858103379506,-287.5411832387253,30.355372900774682,0:00:03.687119,0:00:03.687119
gene_209,-15040.361077933387,-70532.15459077751,55491.79351284413,0:00:01.982367,0:00:01.982367
gene_210,-259.3989515479778,-410.35719464623753,150.95824309825974,0:00:16.115090,0:00:16.115090
gene_211,-20725.03937009241,-148482.02443069033,127756.98506059792,0:00:01.125659,0:00:01.125659
gene_212,-486.86322113429327,-609.6338645707741,122.77064343648084,0:00:07.692639,0:00:07.692639
gene_213,-3812.411301108751,-56178.63962259223,52366.228321483475,0:00:01.412175,0:00:01.412175
gene_214,-285.01100204941497,-323.97610417895737,38.9651021295424,0:00:07.575050,0:00:07.575050
gene_215,-4586.736593047904,-31356.74464650188,26770.008053453977,0:00:01.691195,0:00:01.691195
gene_216,-233.581229060848,-231.6100014200882,0.0,0:00:07.519006,0:00:07.519006
gene_217,-8194.446568244133,-24304.44580902624,16109.999240782108,0:00:01.209629,0:00:01.209629
gene_218,-290.4885427656541,-320.64069942689554,30.152156661241463,0:00:05.997756,0:00:05.997756
gene_219,-8008.148750567388,-23884.308975789547,15876.16022522216,0:00:02.388588,0:00:02.388588
gene_220,-177.92784350432797,-193.55108631604415,15.623242811716182,0:00:06.377053,0:00:06.377053
gene_221,-5081.219473366844,-12720.695374946416,7639.475901579572,0:00:01.513992,0:00:01.513992
gene_222,-141.84004378881014,-146.17171862888532,4.3316748400751806,0:00:03.573440,0:00:03.573440
gene_223,-6360.857564379052,-13057.068703332669,6696.211138953617,0:00:07.468798,0:00:07.468798
gene_224,-161.2667205985184,-156.63198041765236,0.0,0:00:02.354160,0:00:02.354160
gene_225,-2210.7615043021156,-6366.007049869505,4155.24554556739,0:00:01.061181,0:00:01.061181
gene_226,-116.9295975893367,-115.74419987818216,0.0,0:00:04.000884,0:00:04.000884
gene_227,-920.6089051299452,-10871.60182856282,9950.992923432874,0:00:01.574908,0:00:01.574908
gene_228,-165.6563026144577,-350550.62652567396,350384.97022305947,0:00:23.227435,0:00:23.227435
gene_229,-29734.371497717388,-167128.69329941794,137394.32180170054,0:00:02.338474,0:00:02.338474
gene_230,-636.9137656733034,-706.6902583725206,69.77649269921721,0:00:07.624692,0:00:07.624692
gene_231,-11427.459311287232,-79454.06581061542,68026.60649932819,0:00:01.464259,0:00:01.464259
gene_232,-315.42791815139486,-330.37668814401985,14.948769992624989,0:00:06.814582,0:00:06.814582
gene_233,-5556.054802481039,-34457.69471301995,28901.63991053891,0:00:03.193148,0:00:03.193148
gene_234,-241.2227129702312,-240.90480246249749,0.0,0:00:07.737264,0:00:07.737264
gene_235,-21529.40983489176,-77939.02166236051,56409.61182746875,0:00:12.567339,0:00:12.567339
gene_236,-401.27952046234293,-506.1564266340944,104.87690617175144,0:00:03.506141,0:00:03.506141
gene_237,-14416.557417671242,-46047.68800323466,31631.13058556342,0:00:01.495962,0:00:01.495962
gene_238,-288.0849547554243,-318.1947019290012,30.10974717357692,0:00:07.551004,0:00:07.551004
gene_239,-8344.660668282217,-45264.155746165896,36919.49507788368,0:00:02.647148,0:00:02.647148
gene_240,-183.619226672817,-201.39630528894236,17.77707861612535,0:00:07.323794,0:00:07.323794
gene_241,-14775.415257605942,-33581.7859208992,18806.37066329326,0:00:01.022692,0:00:01.022692
gene_242,-184.9674256309115,-184.2556648410797,0.0,0:00:12.691189,0:00:12.691189
gene_243,-5340.296577045624,-14337.447990367576,8997.151413321953,0:00:01.248388,0:00:01.248388
gene_244,-155.59105097463708,-395645.9825681506,395490.391517176,0:00:23.009085,0:00:23.009085
gene_245,-3279.6444043679244,-7385.590868625496,4105.946464257571,0:00:01.602339,0:00:01.602339
gene_246,-145.31104343805006,-345572.3892264884,345427.0781830504,0:00:22.974427,0:00:22.974427
gene_247,-13312.935969640668,-73659.90401811339,60346.96804847272,0:00:02.555432,0:00:02.555432
gene_248,-688.7084418278956,-1110.7621342687207,422.0536924408251,0:00:20.396481,0:00:20.396481
gene_249,-9127.886797989431,-38600.76211418955,29472.87531620012,0:00:02.059959,0:00:02.059959
gene_250,-342.35286871482765,-500.95631140219444,158.6034426873668,0:00:15.898619,0:00:15.898619
gene_251,-8465.040998590468,-27519.208976904447,19054.167978313977,0:00:02.440872,0:00:02.440872
gene_252,-291.76612551513944,-337.062853848674,45.29672833353459,0:00:07.006186,0:00:07.006186
gene_253,-19671.220247494115,-44442.404600511145,24771.18435301703,0:00:07.669816,0:00:07.669816
gene_254,-299.53887605503957,-325.95392942904346,26.41505337400389,0:00:03.087855,0:00:03.087855
gene_255,-9879.833304374119,-29883.345710799505,20003.512406425387,0:00:01.383915,0:00:01.383915
gene_256,-243.74626350840325,-302.6247666571239,58.87850314872068,0:00:07.763606,0:00:07.763606
gene_257,-4808.571259966745,-23571.850251670323,18763.278991703577,0:00:02.291099,0:00:02.291099
gene_258,-188.9083673587864,-178.07804290304097,0.0,0:00:08.093322,0:00:08.093322
gene_259,-20465.265619567406,-86441.46778905854,65976.20216949114,0:00:01.592925,0:00:01.592925
gene_260,-464.82201506325544,-591.2249853456725,126.40297028241707,0:00:06.833779,0:00:06.833779
gene_261,-11508.778694922807,-40423.23134027167,28914.45264534886,0:00:01.830702,0:00:01.830702
gene_262,-318.5424176589817,-333.183953344734,14.641535685752274,0:00:07.092680,0:00:07.092680
gene_263,-11257.458024595102,-37773.61132126009,26516.15329666499,0:00:02.483291,0:00:02.483291
gene_264,-250.8994078715621,-1213732.5755243017,1213481.6761164302,0:00:22.843149,0:00:22.843149
gene_265,-3211.2380265824418,-81085.09182109269,77873.85379451024,0:00:01.593971,0:00:01.593971
gene_266,-241.9562338877003,-289.50336727761163,47.54713338991132,0:00:02.800167,0:00:02.800167
gene_267,-2279.028454035892,-34833.02266754609,32553.994213510196,0:00:02.385242,0:00:02.385242
gene_268,-173.86548129869698,-179.22067794378836,5.355196645091382,0:00:06.753006,0:00:06.753006
gene_269,-786.4467710141527,-19994.824041943084,19208.37727092893,0:00:02.416385,0:00:02.416385
gene_270,-156.9639792681666,-156.06670063661068,0.0,0:00:06.916576,0:00:06.916576
gene_271,-10545.71855904137,-32860.72043241579,22315.001873374415,0:00:02.514558,0:00:02.514558
gene_272,-256.5950810233418,-267.75034940547874,11.155268382136967,0:00:03.695389,0:00:03.695389
gene_273,-8846.857240423662,-34439.43129864247,25592.57405821881,0:00:02.712537,0:00:02.712537
gene_274,-228.88341727901565,-220.38828526990966,0.0,0:00:07.151355,0:00:07.151355
gene_275,-4483.572980445168,-22884.239312151538,18400.666331706372,0:00:01.475606,0:00:01.475606
gene_276,-206.6484373640056,-591408.6218082705,591201.9733709064,0:00:23.139034,0:00:23.139034
gene_277,-7185.909467920572,-46450.5666164235,39264.65714850293,0:00:11.778411,0:00:11.778411
gene_278,-442.9915793917426,-508.69187953902616,65.70030014728354,0:00:07.229251,0:00:07.229251
gene_279,-5563.750902591104,-39077.605388412994,33513.85448582189,0:00:02.853008,0:00:02.853008
gene_280,-193.50466862234492,-194.7831114904834,1.2784428681384838,0:00:02.491961,0:00:02.491961
gene_281,-7225.880503064895,-61750.62769873169,54524.747195666794,0:00:01.938859,0:00:01.938859
gene_282,-170.64307811876154,-185.5951976449141,14.952119526152558,0:00:07.845266,0:00:07.845266
gene_283,-19465.008771223176,-48457.94907500315,28992.94030377997,0:00:01.154218,0:00:01.154218
gene_284,-259.82816510206345,-371.09470386713576,111.26653876507231,0:00:06.949854,0:00:06.949854
gene_285,-22544.156864953333,-59336.28607460211,36792.129209648774,0:00:00.966294,0:00:00.966294
gene_286,-346.6335815325588,-375.42626794047146,28.79268640791264,0:00:12.435777,0:00:12.435777
gene_287,-8918.47001588808,-36264.704750915014,27346.234735026934,0:00:01.870190,0:00:01.870190
