,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,time,failure counter
gene_74,21.912581703167643,21.912582262049767,-5.588821245794406e-07,0:00:00.650391,0
gene_75,-28.958938208783906,-35.681813448046285,6.722875239262379,0:00:00.513172,0
gene_76,24.479190256926895,24.47944841664745,-0.0002581597205555397,0:00:00.573869,0
gene_77,-16.61553288609742,-33.53730499728698,16.92177211118956,0:00:00.535938,0
gene_78,26.848234060998216,26.848239238478406,-5.1774801903547996e-06,0:00:00.932782,0
gene_79,-37.47435865651161,-39.79297776109347,2.318619104581856,0:00:00.572239,0
gene_80,18.420191274366633,20.466469811316195,-2.0462785369495613,0:00:00.617905,0
gene_81,-36.21991477025274,-38.46666028930259,2.2467455190498455,0:00:00.581116,0
gene_82,23.031081591744282,23.290148944396964,-0.2590673526526821,0:00:00.574085,0
gene_83,-31.02459527443653,-38.29792960321482,7.27333432877829,0:00:00.549134,0
gene_84,25.489215466224145,25.48925564999524,-4.0183771094604026e-05,0:00:00.614984,0
gene_85,-33.81795432053808,-33.81795408224653,-2.382915482712633e-07,0:00:00.552159,0
gene_86,17.751898397157763,17.75095705777137,0.0009413393863937358,0:00:00.513329,0
gene_87,-33.680863937633355,-32.60001321918975,-1.0808507184436067,0:00:00.578714,0
gene_88,21.488231926016613,21.488657752774294,-0.0004258267576808805,0:00:00.631373,0
gene_89,-18.490875759673173,-21.449151384460805,2.958275624787632,0:00:00.736280,0
gene_90,26.798495249811968,26.798537343233043,-4.209342107586167e-05,0:00:01.043975,0
gene_91,-34.247723233247655,-36.13625163683113,1.8885284035834786,0:00:00.565655,0
gene_92,20.225568681957512,18.511856664568228,1.713712017389284,0:00:00.620036,0
gene_93,-30.423067972161064,-36.92617253972954,6.503104567568478,0:00:00.528683,0
gene_94,21.879011856549145,21.880270298104406,-0.001258441555261669,0:00:00.909181,0
gene_95,-20.96702035779248,-33.4083429886188,12.441322630826317,0:00:00.588532,0
gene_96,22.802601079340867,22.8026471188892,-4.603954833370949e-05,0:00:01.103839,0
gene_97,-31.89564212575279,-32.38392081776905,0.4882786920162623,0:00:00.642245,0
gene_98,24.18368690106789,24.18389193300166,-0.00020503193377052753,0:00:00.733764,0
gene_99,-31.59100697203307,-36.05110482384095,4.46009785180788,0:00:00.685667,0
gene_100,24.33796125027734,24.322314066765486,0.015647183511852347,0:00:00.730655,0
gene_101,-28.015304266373526,-35.935914380202874,7.920610113829348,0:00:00.633716,0
gene_102,27.916733695725966,27.919727284254538,-0.002993588528571678,0:00:00.570368,0
gene_103,-35.24589845539086,-37.60452611401665,2.3586276586257924,0:00:00.520211,0
gene_104,22.79643796598485,22.79643876335046,-7.973656082072011e-07,0:00:00.542172,0
gene_105,-32.735899026988825,-35.58620289695462,2.850303869965792,0:00:00.518880,0
gene_106,23.825859507047852,23.825896734001212,-3.7226953359947856e-05,0:00:00.592083,0
gene_107,-18.005236020393376,-34.895437907247185,16.89020188685381,0:00:00.501727,0
gene_108,29.37778829809566,29.377789943388404,-1.6452927447119237e-06,0:00:00.785032,0
gene_109,-28.441487998773404,-37.41720390430059,8.975715905527188,0:00:00.453134,0
gene_110,22.137135186870943,22.1373139897332,-0.00017880286225846476,0:00:00.553786,0
gene_111,-35.46325360994392,-37.75439301039128,2.2911394004473635,0:00:00.471541,0
gene_112,22.68288341598307,22.682930600226484,-4.7184243413767035e-05,0:00:00.578584,0
gene_113,-18.178886657884135,-35.04205919615639,16.863172538272252,0:00:00.465403,0
gene_114,27.3324969640622,27.332503737169745,-6.7731075432675425e-06,0:00:00.554666,0
gene_115,-24.17904295523799,-32.58815355954171,8.40911060430372,0:00:00.562033,0
gene_116,14.30218205538478,14.302252857413919,-7.080202913911648e-05,0:00:00.618846,0
gene_117,-30.993119647486846,-35.81838592891201,4.8252662814251615,0:00:00.599168,0
gene_118,26.545043449249086,26.54516165090563,-0.00011820165654441439,0:00:00.520722,0
gene_119,-29.656258826600833,-37.43441210510914,7.778153278508306,0:00:00.501979,0
gene_120,26.097446309108143,26.09757674552589,-0.0001304364177450168,0:00:00.588168,0
gene_121,-35.79601829246555,-35.24092242573743,-0.5550958667281165,0:00:00.487541,0
gene_122,25.586485992108393,25.586486278027202,-2.859188086290487e-07,0:00:00.852334,0
gene_123,-31.229860206629787,-31.656298412630395,0.4264382060006078,0:00:00.510742,0
gene_124,25.73167752988774,25.732470318774222,-0.0007927888864820432,0:00:00.490853,0
gene_125,-33.762607979876094,-37.930736776595,4.168128796718904,0:00:00.504529,0
gene_126,22.862749891462464,22.862860462230806,-0.0001105707683421997,0:00:00.555755,0
gene_127,-35.37503892487834,-38.027968740023724,2.6529298151453844,0:00:00.478106,0
gene_128,15.228768357383665,14.304879543631067,0.9238888137525976,0:00:00.510028,0
gene_129,-36.566825397878304,-37.10724430085753,0.5404189029792263,0:00:00.471259,0
gene_130,23.555509853787353,23.55551073859627,-8.848089159130268e-07,0:00:00.545499,0
gene_131,-33.75747992572957,-36.246719761836786,2.4892398361072168,0:00:00.582434,0
gene_132,26.222045896667133,26.222052856470636,-6.959803503292505e-06,0:00:00.519124,0
gene_133,-31.825860337172795,-33.98378366968194,2.157923332509146,0:00:00.489670,0
gene_134,14.933700021193449,14.933723926540733,-2.390534728391458e-05,0:00:00.535976,0
gene_135,-26.22831973644232,-33.87860452904323,7.65028479260091,0:00:00.502384,0
gene_136,20.832572622227588,20.832659308235876,-8.66860082879839e-05,0:00:00.553354,0
gene_137,-26.47967380627979,-32.0364282225376,5.55675441625781,0:00:00.482149,0
gene_138,27.050649337908467,27.050866152089966,-0.00021681418149910314,0:00:00.514732,0
gene_139,-35.65136830704503,-37.77274950191895,2.121381194873919,0:00:00.454749,0
gene_140,15.287205748785453,15.287227253183602,-2.1504398148408654e-05,0:00:00.514251,0
gene_141,-31.855539759283808,-36.868218011385565,5.012678252101757,0:00:00.476507,0
gene_142,20.670488125876755,20.67052398426727,-3.5858390514675875e-05,0:00:00.503839,0
gene_143,-30.914619223535936,-36.27121004411795,5.356590820582014,0:00:00.466725,0
gene_144,21.588055187926493,21.58895936526725,-0.0009041773407574283,0:00:00.483590,0
gene_145,-31.11715211803147,-35.533043558754,4.4158914407225325,0:00:00.493109,0
gene_146,23.881768997601746,23.478708484949827,0.4030605126519191,0:00:00.478744,0
gene_147,-24.68773444515827,-30.838724403187896,6.150989958029626,0:00:00.588882,0
gene_148,30.08186333524204,29.731298718410706,0.3505646168313348,0:00:00.565098,0
gene_149,-28.616389593986995,-39.87919303744118,11.262803443454189,0:00:00.512747,0
gene_150,37.01988832260956,37.02001383832418,-0.00012551571462182665,0:00:00.826192,0
gene_151,-33.282877757282066,-35.494709508996834,2.2118317517147688,0:00:00.488529,0
gene_152,20.764733327486233,20.764501141697156,0.0002321857890770218,0:00:00.495975,0
gene_153,-30.883086600291566,-32.162806696335586,1.27972009604402,0:00:00.474395,0
gene_154,25.984399134802786,25.98440149240391,-2.3576011258796825e-06,0:00:00.506288,0
gene_155,-32.589698092168135,-35.81219160583337,3.222493513665235,0:00:00.461969,0
gene_156,25.304253899181152,25.3014994208284,0.002754478352752443,0:00:00.481879,0
gene_157,-37.941163717895286,-37.153947068867254,-0.7872166490280321,0:00:00.455554,0
gene_158,22.864700888870566,22.5144040419135,0.35029684695706464,0:00:00.477741,0
gene_159,-33.65532349639255,-34.554630701585126,0.8993072051925779,0:00:00.468423,0
gene_160,29.081311677142892,28.181726353267237,0.8995853238756553,0:00:00.503838,0
gene_161,-20.045319430329222,-37.99552845665697,17.950209026327748,0:00:00.479692,0
gene_162,22.49318734353011,22.493188715531648,-1.3720015381579742e-06,0:00:00.518926,0
gene_163,-35.409263856329254,-33.73816319101557,-1.6711006653136806,0:00:00.470391,0
gene_164,16.93869875149618,16.938748157733514,-4.9406237334181924e-05,0:00:00.506819,0
gene_165,-32.1010123453224,-37.63204871321098,5.531036367888575,0:00:00.471488,0
gene_166,14.848036200045566,20.01688788715073,-5.168851687105164,0:00:00.482556,0
gene_167,-33.20959551709808,-38.59440267903932,5.384807161941239,0:00:00.455628,0
gene_168,22.22998566683472,25.62166691975624,-3.3916812529215186,0:00:00.456865,0
gene_169,-28.989718554635235,-29.024503590555398,0.034785035920162244,0:00:00.457018,0
gene_170,26.97628648391043,26.717122108478897,0.2591643754315349,0:00:00.482012,0
gene_171,-23.5091917756578,-37.458119578989454,13.948927803331653,0:00:00.473926,0
gene_172,23.987052155660596,23.97905061333808,0.008001542322514155,0:00:00.513411,0
gene_173,-33.838976091199896,-33.889029361278084,0.050053270078187495,0:00:00.480871,0
gene_174,25.299459817943703,25.301594103205822,-0.002134285262119562,0:00:00.527241,0
gene_175,-31.658600828788057,-32.19612643649489,0.5375256077068364,0:00:00.486788,0
gene_176,28.63868593945709,28.63872762226851,-4.168281142113983e-05,0:00:00.926059,0
gene_177,-31.203932228903202,-40.686915246803665,9.482983017900462,0:00:00.490396,0
gene_178,26.931133861181713,26.931323257429753,-0.00018939624803948618,0:00:00.534027,0
gene_179,-32.82810255460153,-37.301303484732145,4.473200930130616,0:00:00.502091,0
gene_180,24.57206148314066,24.572375896216627,-0.0003144130759658026,0:00:00.529016,0
gene_181,-29.41846441512174,-37.628782606928304,8.210318191806564,0:00:00.553850,0
gene_182,28.560073256428765,28.5606302637745,-0.0005570073457334956,0:00:00.949464,0
gene_183,-30.92416986020147,-37.44271669637523,6.518546836173758,0:00:00.544781,0
gene_184,23.185079411233957,29.37319292681981,-6.188113515585854,0:00:00.801904,0
gene_185,-34.4106209418853,-36.17777194244314,1.7671510005578384,0:00:00.470257,0
gene_186,13.717082901175452,13.717353520654385,-0.00027061947893258775,0:00:00.490360,0
gene_187,-33.08377015261693,-36.26652031621871,3.1827501636017814,0:00:00.487550,0
gene_188,19.996961163384228,19.91606180706903,0.08089935631519651,0:00:00.508920,0
gene_189,-28.63274657333945,-29.375297497140078,0.7425509238006285,0:00:00.472688,0
gene_190,23.399207587072787,23.3992724369333,-6.484986051091823e-05,0:00:00.800069,0
gene_191,-34.6273274877527,-38.18659816582844,3.559270678075741,0:00:00.498085,0
gene_192,16.09153444220304,16.091535225719362,-7.83516320268518e-07,0:00:00.541575,0
gene_193,-29.457094316172373,-34.528945168487525,5.071850852315151,0:00:00.484037,0
gene_194,21.503281204619086,21.503372098435943,-9.089381685711828e-05,0:00:00.523467,0
gene_195,-20.51828052997518,-33.377207516791444,12.858926986816265,0:00:00.512459,0
gene_196,23.33750832008201,23.337538748632706,-3.0428550697791934e-05,0:00:00.532228,0
gene_197,-28.386060122558227,-32.266344456861056,3.8802843343028286,0:00:00.473329,0
gene_198,20.426803757241366,20.427614222909785,-0.0008104656684189138,0:00:00.828197,0
gene_199,-29.017431412349794,-31.667554500820295,2.650123088470501,0:00:00.483279,0
gene_200,23.801287141746165,23.80132468724329,-3.754549712553512e-05,0:00:00.836959,0
gene_201,-30.381276552651368,-35.03939246721961,4.658115914568246,0:00:00.483653,0
gene_202,28.54447716674818,28.531302593463458,0.013174573284722157,0:00:00.857411,0
gene_203,-36.981010130368475,-38.45259332929502,1.4715831989265453,0:00:00.503088,0
gene_204,16.725186880511224,16.725207073648562,-2.0193137338253564e-05,0:00:00.607591,0
gene_205,-32.81543561150837,-35.92481464981245,3.109379038304077,0:00:00.484076,0
gene_206,23.348576224081235,23.274549181230526,0.07402704285070882,0:00:00.523363,0
gene_207,-23.954757916337936,-25.578316048401746,1.6235581320638097,0:00:00.667136,0
gene_208,25.8317814807184,25.70910888370083,0.12267259701757283,0:00:00.490385,0
gene_209,-37.48637269201629,-37.16042892626161,-0.32594376575467976,0:00:00.543187,0
gene_210,20.154691868837254,20.154711478949466,-1.961011221141007e-05,0:00:00.834610,0
gene_211,-32.42868114190981,-37.93734224807789,5.508661106168077,0:00:00.579497,0
gene_212,23.64788911590499,23.64789041216786,-1.2962628694879186e-06,0:00:00.581994,0
gene_213,-38.86481834409804,-39.05272478832591,0.1879064442278704,0:00:00.518002,0
gene_214,29.135770596503864,31.417570837730977,-2.2818002412271134,0:00:00.514072,0
gene_215,-28.974217733585927,-30.47852876577957,1.504311032193641,0:00:00.516309,0
gene_216,24.259702334386866,24.18891899242884,0.07078334195802682,0:00:00.506719,0
gene_217,-34.202094660233335,-36.02316659769157,1.8210719374582354,0:00:00.488709,0
gene_218,21.53888838004574,21.475867344058063,0.06302103598767772,0:00:00.508701,0
gene_219,-31.22573814634746,-33.73868071196008,2.5129425656126188,0:00:00.487598,0
gene_220,23.382629250499903,23.255125152568,0.12750409793190443,0:00:00.529946,0
gene_221,-36.76271464780413,-39.6438045192535,2.881089871449369,0:00:00.468065,0
gene_222,13.836547478642668,13.827719979059253,0.008827499583414777,0:00:00.581622,0
gene_223,-36.43381515936652,-39.61825538671901,3.184440227352489,0:00:00.517174,0
gene_224,21.737238522400414,21.737241963955363,-3.4415549485800057e-06,0:00:00.624141,0
gene_225,-27.04838309415245,-39.57694676106307,12.528563666910621,0:00:00.541816,0
gene_226,25.747414635041356,25.747419583054253,-4.948012897187937e-06,0:00:00.537930,0
gene_227,-26.867049849186795,-30.328497335610397,3.4614474864236016,0:00:00.569359,0
gene_228,16.952499386620445,16.181901229260465,0.7705981573599807,0:00:00.550372,0
gene_229,-35.500257764027644,-34.31151150746048,-1.188746256567164,0:00:00.537454,0
gene_230,18.93808490405995,16.983519447224975,1.954565456834974,0:00:00.527499,0
gene_231,-35.74227573625848,-36.09018565397656,0.3479099177180842,0:00:00.676761,0
gene_232,25.26062418514898,25.262230245333388,-0.001606060184407454,0:00:00.526269,0
gene_233,-37.08363721406111,-37.540417702190226,0.4567804881291124,0:00:00.587955,0
gene_234,14.633292428570691,14.633319195266942,-2.676669625145678e-05,0:00:00.632699,0
gene_235,-34.26561407538004,-38.07260810009136,3.806994024711315,0:00:00.543610,0
gene_236,15.66874811223569,15.66882332052382,-7.520828813056823e-05,0:00:00.568801,0
gene_237,-16.640942469553618,-31.956277463392073,15.315334993838455,0:00:00.506332,0
gene_238,19.697881583841443,19.698432397119532,-0.0005508132780889241,0:00:00.566354,0
gene_239,-36.12876094905239,-38.9504521147546,2.8216911657022052,0:00:00.478372,0
gene_240,16.494331860786346,15.596183290684369,0.8981485701019771,0:00:00.917609,0
gene_241,-37.142307107577736,-37.9018733347204,0.7595662271426633,0:00:00.504244,0
gene_242,22.633235710627524,22.12762382550583,0.5056118851216951,0:00:00.541558,0
gene_243,-34.42434554584795,-35.61266525470907,1.1883197088611226,0:00:00.628364,0
gene_244,24.832367628621277,24.32346592113766,0.5089017074836164,0:00:00.713458,0
gene_245,-29.908439141754194,-36.9433699516494,7.034930809895208,0:00:00.567433,0
gene_246,23.566853803973373,22.30796459688455,1.2588892070888242,0:00:00.738486,0
gene_247,-33.25200978347704,-36.08443692852592,2.832427145048875,0:00:00.533664,0
gene_248,29.613657361053917,29.047885418759243,0.5657719422946741,0:00:00.623627,0
gene_249,-25.466190633844885,-33.7678264643369,8.301635830492014,0:00:00.600586,0
gene_250,36.82887176054485,36.67431954799344,0.15455221255140827,0:00:00.561726,0
gene_251,-30.977065956897796,-31.376642111893975,0.39957615499617916,0:00:00.988035,0
gene_252,18.07485465665308,17.393608910241447,0.6812457464116335,0:00:00.503415,0
gene_253,-31.212694000175766,-34.057168697798666,2.8444746976229,0:00:00.514909,0
gene_254,24.424509717002856,24.424510935334652,-1.2183317963376794e-06,0:00:00.533740,0
gene_255,-30.103266062392084,-35.29940404732348,5.196137984931394,0:00:00.515065,0
gene_256,28.052204884322336,28.052207912570598,-3.0282482619270468e-06,0:00:00.538180,0
gene_257,-41.00289515986972,-40.73669273401539,-0.2662024258543312,0:00:00.474863,0
gene_258,21.597254671139254,21.59725633546425,-1.6643249978187669e-06,0:00:00.520164,0
gene_259,-36.655693748050524,-37.4625251524769,0.8068314044263758,0:00:00.516554,0
gene_260,26.06984249729552,26.06987265962094,-3.0162325419524905e-05,0:00:00.545683,0
gene_261,-22.797809055797714,-39.22550850205306,16.427699446255346,0:00:00.496212,0
gene_262,27.612631635137475,27.236153110428766,0.376478524708709,0:00:00.763716,0
gene_263,-37.960294392929626,-39.793014260114255,1.832719867184629,0:00:00.482236,0
gene_264,15.245028728289537,15.245029435117125,-7.068275884591912e-07,0:00:00.544526,0
gene_265,-33.00680740883214,-35.838341834846375,2.8315344260142368,0:00:00.666721,0
gene_266,18.146096580806415,18.146157566399182,-6.0985592767792696e-05,0:00:00.875218,0
gene_267,-20.392436337021536,-36.774695566719664,16.38225922969813,0:00:00.649042,0
gene_268,21.998992072814392,21.999012380139014,-2.0307324621882117e-05,0:00:00.715751,0
gene_269,-34.999863845101245,-35.27808921917922,0.27822537407797654,0:00:00.952618,0
gene_270,20.042197519571694,20.029281346846645,0.01291617272504908,0:00:01.361036,0
gene_271,-36.56512961150477,-36.29173349328785,-0.27339611821692245,0:00:00.792783,0
gene_272,28.46679183913278,28.88415816204816,-0.41736632291537745,0:00:00.637047,0
gene_273,-32.72266245260221,-34.145588344350934,1.4229258917487257,0:00:00.756245,0
gene_274,31.18749209874162,31.038814511273035,0.14867758746858684,0:00:00.955347,0
gene_275,-34.38467988896434,-35.09420463324667,0.7095247442823265,0:00:00.645705,0
gene_276,19.198314191892663,19.198320022031847,-5.830139183871097e-06,0:00:00.744810,0
gene_277,-36.55868823957024,-37.233517217740825,0.6748289781705878,0:00:00.675875,0
gene_278,26.25661871268613,26.256621206725,-2.4940388705374517e-06,0:00:00.599361,0
gene_279,-31.927163890125335,-36.77482138502289,4.847657494897554,0:00:00.598509,0
gene_280,28.946653214609796,28.946921457207672,-0.0002682425978761671,0:00:00.631265,0
gene_281,-36.31277053928652,-36.901018634353676,0.5882480950671578,0:00:00.589405,0
gene_282,18.454713681363103,18.27923857139495,0.17547510996815419,0:00:00.627505,0
gene_283,-33.5818448650803,-34.75349890999426,1.1716540449139643,0:00:00.580969,0
gene_284,23.485455610436233,23.485456821450924,-1.2110146911936681e-06,0:00:00.601258,0
gene_285,-31.4340408622585,-32.59650321739744,1.162462355138942,0:00:00.519658,0
gene_286,27.682637329795938,27.337482005033266,0.34515532476267197,0:00:00.586907,0
gene_287,-37.13067259780823,-36.25210185624283,-0.8785707415653974,0:00:00.700756,0
gene_288,21.64357367601015,20.820240377600257,0.8233332984098922,0:00:00.634865,0
gene_289,-34.87417049846198,-33.20207687653944,-1.6720936219225422,0:00:00.709866,0
gene_290,24.010038110785857,23.659254219377434,0.3507838914084225,0:00:00.649385,0
gene_291,-22.10658766638761,-30.578905384189504,8.472317717801893,0:00:00.640172,0
gene_292,28.343582877411613,28.193795227397928,0.14978765001368544,0:00:01.221845,0
gene_293,-36.3039115014723,-36.11527005876742,-0.1886414427048777,0:00:00.610251,0
gene_294,22.207949740481936,22.207951494362632,-1.753880695787302e-06,0:00:00.835812,0
gene_295,-32.81668706624559,-34.96136007765628,2.1446730114106884,0:00:00.758431,0
gene_296,19.868291224158984,19.84060382268745,0.027687401471535367,0:00:00.654736,0
gene_297,-28.87100738572224,-32.85254263580768,3.9815352500854395,0:00:00.758822,0
gene_298,26.400530916442037,26.260026439291952,0.14050447715008474,0:00:00.864791,0
gene_299,-33.85909711830307,-40.871126039918074,7.012028921615006,0:00:00.656340,0
gene_300,17.557223027177045,17.55734634973549,-0.0001233225584442721,0:00:00.613040,0
gene_301,-29.046528802403778,-36.97793901023936,7.931410207835583,0:00:00.533333,0
gene_302,21.638670664511046,21.63867117826677,-5.137557224088596e-07,0:00:00.624118,0
gene_303,-20.942787085932096,-32.17987818222436,11.23709109629226,0:00:00.648284,0
gene_304,23.14837939284562,23.14756868620665,0.0008107066389690942,0:00:00.567340,0
gene_305,-34.40759786767938,-33.95865808174508,-0.44893978593430006,0:00:00.576594,0
gene_306,12.800816946860191,12.800839709012827,-2.2762152635635857e-05,0:00:00.557188,0
gene_307,-37.44163514527541,-37.27075295207223,-0.17088219320318387,0:00:00.521257,0
gene_308,25.347910451933345,25.347997124563285,-8.667262994066505e-05,0:00:00.595014,0
gene_309,-35.349739630421304,-39.60529862317098,4.255558992749677,0:00:00.526196,0
gene_310,32.50043022498493,32.50046948867072,-3.926368578532902e-05,0:00:00.539282,0
gene_311,-34.38084878050633,-34.02861092038969,-0.35223786011663805,0:00:01.004671,0
gene_312,23.5117140589378,23.511878715056433,-0.00016465611863125673,0:00:00.534072,0
gene_313,-34.737653035409835,-34.84268622141947,0.10503318600963496,0:00:00.517892,0
gene_314,24.089081003195155,24.089083053876735,-2.0506815801013545e-06,0:00:00.652296,0
gene_315,-33.72213385688298,-34.65527292384234,0.9331390669593631,0:00:00.768955,0
gene_316,26.69412330768027,26.694286626505914,-0.0001633188256420226,0:00:00.685079,0
gene_317,-32.609010310307674,-32.617275926081994,0.008265615774320167,0:00:00.610544,0
gene_318,16.98751304409045,16.987513563206424,-5.191159750950192e-07,0:00:00.655686,0
gene_319,-36.40568230457772,-35.811780837602264,-0.5939014669754528,0:00:00.705378,0
gene_320,15.467954921674796,15.46943541651612,-0.0014804948413242869,0:00:00.794318,0
gene_321,-33.18454283043547,-34.10966290016577,0.9251200697303048,0:00:00.728950,0
gene_322,20.971026774458768,20.971089246490774,-6.247203200615559e-05,0:00:00.931074,0
gene_323,-33.534782741349744,-40.344564423994356,6.809781682644612,0:00:00.780592,0
