,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_94,-72.66688291573062,-72.659860695515,0.0,0:00:01.206013,0:00:01.206013
gene_95,-36.68425232937721,-42.56834889818756,5.8840965688103495,0:00:00.894435,0:00:00.894435
gene_96,-67.03822087898872,-67.03817402451395,0.0,0:00:01.670112,0:00:01.670112
gene_97,-47.87800713984878,-47.8780078125894,6.727406187678753e-07,0:00:05.177256,0:00:05.177256
gene_98,-91.02839169906807,-91.02837240386411,0.0,0:00:01.263952,0:00:01.263952
gene_99,-54.21394314551915,-54.857131141591296,0.6431879960721432,0:00:02.941140,0:00:02.941140
gene_100,-84.88788854643738,-84.95259780711163,0.06470926067424898,0:00:01.242755,0:00:01.242755
gene_101,-56.39111096803112,-59.23322921023092,2.8421182421997955,0:00:02.917307,0:00:02.917307
gene_102,-85.68399432332319,-85.8840829381049,0.2000886147817056,0:00:01.236808,0:00:01.236808
gene_103,-35.09824118770027,-40.068780878451655,4.970539690751387,0:00:00.916333,0:00:00.916333
gene_104,-110.48498007647068,-110.48457975733483,0.0,0:00:01.348024,0:00:01.348024
gene_105,-53.55456933798273,-60.7621316072112,7.207562269228475,0:00:00.900084,0:00:00.900084
gene_106,-109.8805507253909,-109.88031792730915,0.0,0:00:01.382372,0:00:01.382372
gene_107,-59.54976859177552,-63.88916974567704,4.33940115390152,0:00:00.966918,0:00:00.966918
gene_108,-103.00060121257165,-103.00038391224594,0.0,0:00:01.491577,0:00:01.491577
gene_109,-40.81365419323526,-41.26080881921523,0.44715462597996947,0:00:00.907679,0:00:00.907679
gene_110,-83.4331803356781,-83.43300600646536,0.0,0:00:01.333136,0:00:01.333136
gene_111,-52.38019976449219,-52.735309763254165,0.355109998761975,0:00:01.003942,0:00:01.003942
gene_112,-90.56903303479397,-90.56875754414665,0.0,0:00:01.352054,0:00:01.352054
gene_113,-57.499151056370984,-64.39122655802848,6.892075501657494,0:00:00.917189,0:00:00.917189
gene_114,-86.41145331153574,-85.51348113621782,0.0,0:00:01.253571,0:00:01.253571
gene_115,-34.96875415132392,-38.75972724808,3.790973096756076,0:00:00.919148,0:00:00.919148
gene_116,-99.85459060496112,-99.85754755782777,0.0029569528666542055,0:00:01.258363,0:00:01.258363
gene_117,-38.58597538746041,-46.56639339167371,7.980418004213298,0:00:00.938340,0:00:00.938340
gene_118,-91.48992005302625,-91.50429370255935,0.014373649533098387,0:00:01.428175,0:00:01.428175
gene_119,-71.9397530378942,-81.4999063172102,9.560153279315998,0:00:00.962188,0:00:00.962188
gene_120,-90.11672637132784,-91.24877871995291,1.1320523486250664,0:00:01.387117,0:00:01.387117
gene_121,-49.21679374654722,-55.13113942988748,5.914345683340265,0:00:01.016738,0:00:01.016738
gene_122,-105.6484033489571,-106.12145965745027,0.47305630849317026,0:00:01.249873,0:00:01.249873
gene_123,-61.72236452518624,-66.55723438728106,4.83486986209482,0:00:00.906505,0:00:00.906505
gene_124,-103.27043418580298,-103.40409261113415,0.1336584253311628,0:00:01.288695,0:00:01.288695
gene_125,-85.69993747044691,-91.94557304857031,6.245635578123398,0:00:00.953256,0:00:00.953256
gene_126,-97.21103023882371,-96.50882719857586,0.0,0:00:01.228062,0:00:01.228062
gene_127,-41.73840197995004,-47.755293007467145,6.016891027517104,0:00:00.913995,0:00:00.913995
gene_128,-96.67658567627184,-95.12651516746601,0.0,0:00:01.167315,0:00:01.167315
gene_129,-41.865272205916895,-54.26277188169544,12.397499675778548,0:00:00.980790,0:00:00.980790
gene_130,-92.25172983336851,-90.65979999652848,0.0,0:00:01.123541,0:00:01.123541
gene_131,-51.76407857487987,-56.69190203989439,4.927823465014519,0:00:00.940210,0:00:00.940210
gene_132,-86.09689491496465,-86.09698410674464,8.919177999189287e-05,0:00:01.930059,0:00:01.930059
gene_133,-48.04419173374755,-50.365365967103074,2.3211742333555208,0:00:00.927506,0:00:00.927506
gene_134,-92.4668518636596,-92.46666039672063,0.0,0:00:01.427317,0:00:01.427317
gene_135,-50.464063499974664,-57.05825697707955,6.594193477104888,0:00:00.905355,0:00:00.905355
gene_136,-92.19162326077557,-92.49911199415351,0.30748873337793725,0:00:01.351528,0:00:01.351528
gene_137,-54.22769596934574,-59.74313296139039,5.515436992044648,0:00:00.980150,0:00:00.980150
gene_138,-83.76265632048411,-83.92433140907185,0.16167508858774227,0:00:01.872376,0:00:01.872376
gene_139,-34.64796635498711,-43.04635151445883,8.398385159471715,0:00:00.896242,0:00:00.896242
gene_140,-78.37858277580666,-78.3784981155645,0.0,0:00:01.377970,0:00:01.377970
gene_141,-49.27613934428225,-51.96922955589004,2.693090211607789,0:00:00.924206,0:00:00.924206
gene_142,-104.09442300986042,-104.09439764219587,0.0,0:00:01.435700,0:00:01.435700
gene_143,-45.820634721808204,-50.17859244150818,4.357957719699975,0:00:00.932978,0:00:00.932978
gene_144,-96.84252984569527,-96.84250096104448,0.0,0:00:01.382937,0:00:01.382937
gene_145,-31.659887920472286,-37.43755183911877,5.777663918646482,0:00:00.898852,0:00:00.898852
gene_146,-80.8407289920401,-80.84058676524728,0.0,0:00:01.313792,0:00:01.313792
gene_147,-39.50914761224837,-45.79321526262888,6.284067650380507,0:00:00.917507,0:00:00.917507
gene_148,-75.12961890787058,-74.26921568870337,0.0,0:00:01.032841,0:00:01.032841
gene_149,-65.4862735404606,-78.42775945782773,12.941485917367132,0:00:00.969344,0:00:00.969344
gene_150,-86.81158429408521,-86.85226941717754,0.040685123092330855,0:00:01.317959,0:00:01.317959
gene_151,-43.33957901703745,-48.3470955339334,5.007516516895947,0:00:00.931573,0:00:00.931573
gene_152,-111.44738437610286,-110.96461004043668,0.0,0:00:01.041459,0:00:01.041459
gene_153,-51.095631834806625,-59.65028520695086,8.554653372144237,0:00:00.919325,0:00:00.919325
gene_154,-102.9876844692469,-102.98723770029234,0.0,0:00:01.712060,0:00:01.712060
gene_155,-69.60595933219517,-73.54561026575612,3.939650933560955,0:00:00.933844,0:00:00.933844
gene_156,-100.98556995430263,-100.9848208533805,0.0,0:00:01.760292,0:00:01.760292
gene_157,-46.968732959363464,-50.67651962049321,3.707786661129745,0:00:00.891244,0:00:00.891244
gene_158,-90.20129529178558,-90.30548357325227,0.10418828146669057,0:00:01.195523,0:00:01.195523
gene_159,-38.67772915983718,-46.40063157258041,7.722902412743231,0:00:00.935288,0:00:00.935288
gene_160,-78.61709460153432,-78.75798207933211,0.14088747779778998,0:00:01.103684,0:00:01.103684
gene_161,-76.48370890957462,-87.18624679816038,10.702537888585766,0:00:00.978335,0:00:00.978335
gene_162,-101.32764985319137,-101.4370845265445,0.10943467335312107,0:00:01.254788,0:00:01.254788
gene_163,-28.888903813597246,-32.49844089002971,3.609537076432467,0:00:00.907048,0:00:00.907048
gene_164,-100.19488868294927,-100.19449821775447,0.0,0:00:01.393773,0:00:01.393773
gene_165,-46.7587564325168,-55.61149184094213,8.852735408425332,0:00:00.924327,0:00:00.924327
gene_166,-94.58650522753723,-93.79810325231074,0.0,0:00:01.195556,0:00:01.195556
gene_167,-47.80515173740529,-63.53156531575761,15.726413578352322,0:00:01.038172,0:00:01.038172
gene_168,-92.52261230618444,-91.34680203084363,0.0,0:00:01.379878,0:00:01.379878
gene_169,-38.774730659806565,-40.305074465504006,1.5303438056974414,0:00:01.999340,0:00:01.999340
gene_170,-90.86527659250646,-90.86472345768317,0.0,0:00:01.340042,0:00:01.340042
gene_171,-40.95448472741344,-43.28384634515497,2.329361617741533,0:00:00.914988,0:00:00.914988
gene_172,-80.38436657654321,-80.38413355903023,0.0,0:00:01.516991,0:00:01.516991
gene_173,-59.88420560790556,-72.48999911278318,12.605793504877624,0:00:00.959220,0:00:00.959220
gene_174,-97.00802980771067,-97.63882361875861,0.630793811047937,0:00:01.249308,0:00:01.249308
gene_175,-60.44803304370797,-63.409546692066606,2.9615136483586326,0:00:04.028657,0:00:04.028657
gene_176,-103.12832181790083,-103.28333986481218,0.15501804691135135,0:00:01.179365,0:00:01.179365
gene_177,-63.86196647840621,-70.40538069731195,6.543414218905745,0:00:00.964088,0:00:00.964088
gene_178,-96.4071139419792,-96.40698034105078,0.0,0:00:01.543682,0:00:01.543682
gene_179,-83.72997508023475,-88.70625910994248,4.9762840297077275,0:00:00.970536,0:00:00.970536
gene_180,-99.58057776004517,-98.80028671946478,0.0,0:00:01.276037,0:00:01.276037
gene_181,-44.16237403807561,-53.82804579234487,9.665671754269255,0:00:00.921077,0:00:00.921077
gene_182,-108.29965862656431,-109.24751741667532,0.9478587901110131,0:00:01.000083,0:00:01.000083
gene_183,-42.766663276377436,-55.285382669954785,12.51871939357735,0:00:00.964300,0:00:00.964300
gene_184,-99.24200400011836,-99.49609685936599,0.2540928592476348,0:00:01.181668,0:00:01.181668
gene_185,-63.55342677290113,-68.19833854163089,4.644911768729756,0:00:00.930539,0:00:00.930539
gene_186,-95.3710797656453,-95.60080121190177,0.2297214462564625,0:00:01.460614,0:00:01.460614
gene_187,-52.07260965964772,-54.27714726527611,2.2045376056283956,0:00:00.934178,0:00:00.934178
gene_188,-87.88877572736223,-89.13032978324077,1.241554055878538,0:00:01.063678,0:00:01.063678
gene_189,-46.419783294239274,-48.42645379491009,2.0066705006708148,0:00:00.899618,0:00:00.899618
gene_190,-75.39701018686533,-76.50708957244562,1.110079385580292,0:00:01.092359,0:00:01.092359
gene_191,-61.80882093622113,-62.637473521389765,0.8286525851686335,0:00:00.933472,0:00:00.933472
gene_192,-73.50431340840252,-73.67714591874415,0.17283251034162106,0:00:01.589491,0:00:01.589491
gene_193,-46.49830031440315,-46.498270574802426,0.0,0:00:04.869923,0:00:04.869923
gene_194,-97.37644071556257,-96.85126684106456,0.0,0:00:01.079417,0:00:01.079417
gene_195,-46.620477505499565,-56.070509662128735,9.45003215662917,0:00:02.198110,0:00:02.198110
gene_196,-92.85693133911671,-92.85595754135305,0.0,0:00:01.373771,0:00:01.373771
gene_197,-49.53001062215691,-54.127585554167155,4.597574932010247,0:00:00.918173,0:00:00.918173
gene_198,-85.25780301455613,-85.25735742464003,0.0,0:00:01.464792,0:00:01.464792
gene_199,-40.69544834839335,-41.28808473637863,0.5926363879852801,0:00:04.916744,0:00:04.916744
gene_200,-118.21230972865374,-118.42670756596013,0.21439783730639306,0:00:01.028168,0:00:01.028168
gene_201,-52.65963823440951,-58.46268436011324,5.80304612570373,0:00:00.918987,0:00:00.918987
gene_202,-108.4482163367507,-108.48483659509483,0.0366202583441293,0:00:01.456304,0:00:01.456304
gene_203,-71.42046452629754,-76.20727609146829,4.786811565170751,0:00:00.927362,0:00:00.927362
gene_204,-103.80689201386365,-103.86935924506736,0.062467231203712004,0:00:01.383980,0:00:01.383980
gene_205,-46.30380700478542,-49.248163847421516,2.944356842636097,0:00:00.932581,0:00:00.932581
gene_206,-115.94510988353859,-116.28689515735388,0.3417852738152902,0:00:00.990998,0:00:00.990998
gene_207,-51.242192799796015,-57.25783127367838,6.015638473882362,0:00:00.943316,0:00:00.943316
gene_208,-108.46856905467659,-108.46766989324587,0.0,0:00:01.345264,0:00:01.345264
gene_209,-75.70290915373518,-77.86354762323934,2.160638469504164,0:00:00.933881,0:00:00.933881
gene_210,-102.55870102587289,-102.5568609566361,0.0,0:00:01.644478,0:00:01.644478
gene_211,-34.58944697022236,-42.23250865778033,7.643061687557967,0:00:00.944863,0:00:00.944863
gene_212,-94.01007343364384,-94.00938251446348,0.0,0:00:01.348975,0:00:01.348975
gene_213,-48.52384286252019,-51.26313354799379,2.7392906854735983,0:00:00.927079,0:00:00.927079
gene_214,-92.24689652843828,-92.56017644125474,0.31327991281645495,0:00:01.217636,0:00:01.217636
gene_215,-58.42891142129763,-58.52892871634754,0.1000172950499092,0:00:01.048015,0:00:01.048015
gene_216,-87.33337119780126,-87.34025292367417,0.006881725872915467,0:00:01.498646,0:00:01.498646
gene_217,-38.75500487686288,-39.75618685559035,1.0011819787274732,0:00:00.923562,0:00:00.923562
