,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_91,-7.905929092690009,-8.021897093772903,0.11596800108289429,0:00:00.228067,0:00:00.228067
gene_92,17.629087367956988,17.60084157171705,0.028245796239936283,0:00:01.289718,0:00:01.289718
gene_93,-3.388213234675412,-2.5435154272470157,0.0,0:00:00.229464,0:00:00.229464
gene_94,26.65171248952997,26.651753993141284,0.0,0:00:01.476440,0:00:01.476440
gene_95,13.83556487460428,6.382448699392899,7.453116175211381,0:00:01.305932,0:00:01.305932
gene_96,27.269173243122818,27.26919012166477,0.0,0:00:01.409627,0:00:01.409627
gene_97,-3.355785651036552,0.4075016615737219,0.0,0:00:00.222020,0:00:00.222020
gene_98,23.45774105239566,23.457779758397052,0.0,0:00:01.372659,0:00:01.372659
gene_99,6.595849020978648,3.635529243293284,2.9603197776853634,0:00:01.344378,0:00:01.344378
gene_100,30.24361261167779,30.184497611615907,0.059115000061883194,0:00:01.390711,0:00:01.390711
gene_101,18.203393492049727,3.818143889596378,14.38524960245335,0:00:01.428309,0:00:01.428309
gene_102,32.52695761860511,32.22605852261942,0.30089909598569164,0:00:01.357342,0:00:01.357342
gene_103,-13.56904851769139,-20.285365339443697,6.716316821752306,0:00:00.226941,0:00:00.226941
gene_104,19.083209018646606,19.08359340449882,0.0,0:00:01.370621,0:00:01.370621
gene_105,-2.8146093784566304,-2.8767068004667067,0.062097422010076286,0:00:00.224921,0:00:00.224921
gene_106,21.866581386197556,21.86658174012163,0.0,0:00:01.388009,0:00:01.388009
gene_107,5.957895046233347,4.403831891735617,1.5540631544977295,0:00:01.322470,0:00:01.322470
gene_108,30.442698852066968,30.440050265461736,0.0026485866052325946,0:00:01.441568,0:00:01.441568
gene_109,-8.42149680655151,-10.877603486439908,2.456106679888398,0:00:00.229651,0:00:00.229651
gene_110,15.996441498736303,15.996441699289175,0.0,0:00:01.378175,0:00:01.378175
gene_111,-2.440965420130901,-2.4408697142627602,0.0,0:00:00.234712,0:00:00.234712
gene_112,24.382872311528246,24.382880114695965,0.0,0:00:01.373776,0:00:01.373776
gene_113,16.175909381641038,7.525622695881392,8.650286685759646,0:00:01.327917,0:00:01.327917
gene_114,31.8132028973476,31.813204764969623,0.0,0:00:01.401233,0:00:01.401233
gene_115,-9.007590726171259,-9.007582227847411,0.0,0:00:00.245341,0:00:00.245341
gene_116,21.770138982177794,21.495102108037088,0.27503687414070654,0:00:01.545302,0:00:01.545302
gene_117,-5.400242352738257,-5.40021916542641,0.0,0:00:00.239471,0:00:00.239471
gene_118,24.15892162702138,24.158926170700575,0.0,0:00:01.466938,0:00:01.466938
gene_119,6.259807666008548,6.259808468260719,0.0,0:00:01.391795,0:00:01.391795
gene_120,27.201305585470145,27.20130749206416,0.0,0:00:01.402798,0:00:01.402798
gene_121,-3.9434245968612487,-3.943354252367982,0.0,0:00:00.250288,0:00:00.250288
gene_122,23.168613211144034,23.168619903937277,0.0,0:00:01.393215,0:00:01.393215
gene_123,-0.3165226601071929,2.583720615387385,0.0,0:00:00.228431,0:00:00.228431
gene_124,31.241538512678225,31.241539566635332,0.0,0:00:01.406026,0:00:01.406026
gene_125,4.562718621445811,1.8019996455084488,2.760718975937362,0:00:01.499747,0:00:01.499747
gene_126,22.13923535501847,22.139272037558182,0.0,0:00:01.440876,0:00:01.440876
gene_127,-11.561441313657404,-17.19998943584711,5.638548122189707,0:00:00.236507,0:00:00.236507
gene_128,12.548681339170027,12.5486829113405,0.0,0:00:01.420490,0:00:01.420490
gene_129,-3.753043062846505,-4.0824109204287815,0.3293678575822767,0:00:00.234462,0:00:00.234462
gene_130,19.058649446253103,19.059999356590076,0.0,0:00:01.401356,0:00:01.401356
gene_131,3.7320049401123896,1.0145206185196614,2.7174843215927282,0:00:01.317078,0:00:01.317078
gene_132,28.794986357438397,28.79506614673563,0.0,0:00:01.453627,0:00:01.453627
gene_133,-8.502925864918083,-9.441514979959393,0.9385891150413102,0:00:00.227220,0:00:00.227220
gene_134,17.285278731614902,17.285279170903117,0.0,0:00:01.395144,0:00:01.395144
gene_135,-3.2067406169590136,-3.206717999741681,0.0,0:00:00.245988,0:00:00.245988
gene_136,29.849986218688837,29.850113199387252,0.0,0:00:01.399413,0:00:01.399413
gene_137,2.5685086703294857,2.3824119378498416,0.1860967324796441,0:00:01.332709,0:00:01.332709
gene_138,31.713361277685188,31.71369273815143,0.0,0:00:01.413221,0:00:01.413221
gene_139,-6.875700610691094,-5.222898073824645,0.0,0:00:00.229551,0:00:00.229551
gene_140,20.988878652860134,20.865271684607563,0.12360696825257023,0:00:01.370060,0:00:01.370060
gene_141,1.908257560441747,1.3267789335147384,0.5814786269270087,0:00:01.332695,0:00:01.332695
gene_142,26.944845624005886,26.95033603312961,0.0,0:00:01.439968,0:00:01.439968
gene_143,4.412957410391218,4.010953103745596,0.4020043066456225,0:00:01.287009,0:00:01.287009
gene_144,29.538022657975326,29.18373121075099,0.3542914472243339,0:00:01.566078,0:00:01.566078
