,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_21,-135.25933406655489,-146.90449277719978,11.645158710644893,0:00:01.162715,0:00:01.162715
gene_22,-156.24532100116983,-156.08846478585957,0.0,0:00:01.138484,0:00:01.138484
gene_23,-142.63581771718026,-154.52689976602136,11.891082048841099,0:00:01.166653,0:00:01.166653
gene_24,-162.14846634887348,-161.62620107637176,0.0,0:00:01.225041,0:00:01.225041
gene_25,-145.4155499566263,-149.25177249795232,3.836222541326009,0:00:01.055065,0:00:01.055065
gene_26,-149.40388518628626,-149.38564303048148,0.0,0:00:01.122921,0:00:01.122921
gene_27,-143.65546285026844,-147.29928396797033,3.64382111770189,0:00:01.037695,0:00:01.037695
gene_28,-140.44971135819557,-140.41389849840908,0.0,0:00:01.174029,0:00:01.174029
gene_29,-148.52799936132098,-158.42877016771396,9.900770806392984,0:00:01.146160,0:00:01.146160
gene_30,-143.85089418749033,-142.4500156053526,0.0,0:00:01.475433,0:00:01.475433
gene_31,-136.92635017539925,-141.00290775212872,4.076557576729471,0:00:01.074351,0:00:01.074351
gene_32,-149.83103501399415,-149.49364664280145,0.0,0:00:01.093468,0:00:01.093468
gene_33,-144.74303227448405,-151.4622452526301,6.719212978146061,0:00:01.060880,0:00:01.060880
gene_34,-163.0220720070543,-162.53074743109292,0.0,0:00:01.125090,0:00:01.125090
gene_35,-152.39745951935907,-157.39911730271066,5.00165778335159,0:00:01.112318,0:00:01.112318
gene_36,-158.30700743805158,-158.2427116097072,0.0,0:00:01.292928,0:00:01.292928
gene_37,-133.3347585228761,-132.6869527889537,0.0,0:00:02.137043,0:00:02.137043
gene_38,-143.10896277593264,-142.54372290128893,0.0,0:00:01.242883,0:00:01.242883
gene_39,-140.78220016858424,-140.9946863596682,0.21248619108396838,0:00:01.091660,0:00:01.091660
gene_40,-149.10364583892212,-148.69307124817186,0.0,0:00:01.225588,0:00:01.225588
gene_41,-161.753889574384,-165.5489974451267,3.7951078707426973,0:00:01.015722,0:00:01.015722
gene_42,-160.93418413595055,-161.4515569589991,0.5173728230485608,0:00:01.220933,0:00:01.220933
gene_43,-122.54638823259143,-122.54711496356775,0.0007267309763250296,0:00:01.148630,0:00:01.148630
gene_44,-112.72211448251834,-112.06578339834172,0.0,0:00:01.163833,0:00:01.163833
gene_45,-133.3440969369068,-141.53115747490673,8.18706053799994,0:00:01.115204,0:00:01.115204
gene_46,-148.04745057217818,-147.59742096415357,0.0,0:00:01.130740,0:00:01.130740
gene_47,-162.7359228544982,-164.38862506073147,1.652702206233272,0:00:01.099977,0:00:01.099977
gene_48,-160.92597724376742,-160.54247543078264,0.0,0:00:01.147216,0:00:01.147216
gene_49,-135.7323327008119,-142.44533351862043,6.713000817808535,0:00:01.052384,0:00:01.052384
gene_50,-168.88024618887127,-168.3010448634197,0.0,0:00:01.238349,0:00:01.238349
gene_51,-140.29755266613725,-149.93685169215817,9.639299026020922,0:00:01.161889,0:00:01.161889
gene_52,-157.80237397270037,-157.1326326615338,0.0,0:00:01.272278,0:00:01.272278
gene_53,-164.93128869744464,-164.72555419728016,0.0,0:00:01.046063,0:00:01.046063
gene_54,-162.02582743873867,-161.26044021563146,0.0,0:00:01.519254,0:00:01.519254
gene_55,-112.34129682261552,-121.13067369087429,8.78937686825877,0:00:01.005742,0:00:01.005742
gene_56,-138.41431732392283,-138.19218493103102,0.0,0:00:01.099127,0:00:01.099127
gene_57,-136.7572591180058,-137.75494729048862,0.9976881724828104,0:00:01.137246,0:00:01.137246
gene_58,-145.33424307058806,-145.5559772284014,0.22173415781333006,0:00:01.120686,0:00:01.120686
gene_59,-150.79553148495037,-155.33200495262759,4.536473467677212,0:00:01.138042,0:00:01.138042
gene_60,-165.1666885422445,-164.9347179255696,0.0,0:00:01.258864,0:00:01.258864
gene_61,-140.75440222878507,-143.25403532202927,2.4996330932441992,0:00:01.130312,0:00:01.130312
gene_62,-149.65143347487395,-149.4374628080558,0.0,0:00:01.097229,0:00:01.097229
gene_63,-134.88185859972572,-136.19783150637352,1.3159729066478008,0:00:01.029046,0:00:01.029046
gene_64,-138.35216891899074,-138.1115665052591,0.0,0:00:01.116975,0:00:01.116975
gene_65,-164.8819649431647,-166.58522728713533,1.7032623439706356,0:00:01.325257,0:00:01.325257
gene_66,-153.56097728610536,-153.730986729727,0.1700094436216375,0:00:01.367676,0:00:01.367676
gene_67,-129.5107996250368,-131.43633740046252,1.9255377754257097,0:00:05.305079,0:00:05.305079
gene_68,-175.9232574952048,-175.80798159918564,0.0,0:00:01.073016,0:00:01.073016
gene_69,-139.4268494194984,-149.6513315356203,10.22448211612189,0:00:01.007983,0:00:01.007983
gene_70,-168.59038864589152,-168.4063784963306,0.0,0:00:01.105192,0:00:01.105192
gene_71,-156.46057746758692,-162.5796343791062,6.119056911519294,0:00:01.242245,0:00:01.242245
gene_72,-161.33061730782043,-161.46473066004998,0.1341133522295479,0:00:01.273230,0:00:01.273230
gene_73,-146.60713311271795,-148.62574995095716,2.018616838239211,0:00:01.075967,0:00:01.075967
gene_74,-169.46832262241236,-169.3787763182541,0.0,0:00:01.253527,0:00:01.253527
gene_75,-147.8383150097178,-152.62768961301632,4.789374603298512,0:00:01.135317,0:00:01.135317
gene_76,-161.2591458543508,-160.84353210933585,0.0,0:00:01.228267,0:00:01.228267
gene_77,-144.5109321228092,-150.70025482273127,6.189322699922059,0:00:01.156240,0:00:01.156240
gene_78,-154.5612678500607,-154.13998512713087,0.0,0:00:01.270592,0:00:01.270592
gene_79,-141.0316359442312,-144.1386364606263,3.1070005163950896,0:00:02.084903,0:00:02.084903
gene_80,-164.88665183348624,-165.2039457079819,0.31729387449564683,0:00:01.020587,0:00:01.020587
gene_81,-134.662500751525,-138.08872211928312,3.4262213677581315,0:00:01.015881,0:00:01.015881
gene_82,-154.3254863936209,-154.68587897167905,0.3603925780581392,0:00:01.078138,0:00:01.078138
gene_83,-145.98125958393592,-152.22018146692795,6.238921882992031,0:00:01.080318,0:00:01.080318
gene_84,-166.09433973185284,-167.17422272060458,1.0798829887517343,0:00:01.191892,0:00:01.191892
gene_85,-139.26922179291813,-141.32339749879657,2.0541757058784356,0:00:02.029617,0:00:02.029617
gene_86,-142.42987385365964,-142.61552319741435,0.18564934375470443,0:00:01.078886,0:00:01.078886
gene_87,-139.63076798182044,-144.15335993893655,4.522591957116106,0:00:01.033278,0:00:01.033278
gene_88,-132.88314320705229,-132.45570342872824,0.0,0:00:01.228623,0:00:01.228623
gene_89,-153.12363547609687,-156.1054948176943,2.981859341597442,0:00:01.134250,0:00:01.134250
gene_90,-152.86599640171698,-152.24860411836684,0.0,0:00:01.265449,0:00:01.265449
gene_91,-130.57801685114802,-134.15236972761411,3.5743528764660937,0:00:01.064204,0:00:01.064204
gene_92,-169.8569030106179,-169.78031147080296,0.0,0:00:01.076906,0:00:01.076906
gene_93,-145.3328773006841,-150.61291372203883,5.280036421354737,0:00:01.162493,0:00:01.162493
gene_94,-172.42155498629197,-172.0161232656436,0.0,0:00:01.132708,0:00:01.132708
gene_95,-141.06493413173612,-153.0476742772077,11.982740145471581,0:00:01.210558,0:00:01.210558
gene_96,-165.54087616174448,-165.07713203222838,0.0,0:00:01.224179,0:00:01.224179
gene_97,-131.66568184939655,-137.5103854140558,5.844703564659255,0:00:01.090632,0:00:01.090632
gene_98,-159.52950846967283,-159.1278161524491,0.0,0:00:01.205195,0:00:01.205195
gene_99,-131.43235008788824,-141.36043533885675,9.928085250968508,0:00:01.200639,0:00:01.200639
gene_100,-152.99832630263415,-152.99266517360732,0.0,0:00:01.223648,0:00:01.223648
gene_101,-128.85104391911872,-147.79311509794442,18.9420711788257,0:00:01.286186,0:00:01.286186
gene_102,-152.0462998697857,-152.21845313543938,0.1721532656536624,0:00:01.241386,0:00:01.241386
gene_103,-131.79168628642472,-132.25691755149128,0.46523126506656354,0:00:05.218618,0:00:05.218618
gene_104,-160.84530456539667,-160.84630175334843,0.0009971879517536308,0:00:01.080654,0:00:01.080654
gene_105,-140.0050173985506,-144.19251814706743,4.18750074851684,0:00:01.058649,0:00:01.058649
gene_106,-150.2515284546113,-150.26349081362966,0.011962359018355073,0:00:01.113989,0:00:01.113989
gene_107,-145.86065455987924,-147.94694716432647,2.0862926044472374,0:00:01.154885,0:00:01.154885
gene_108,-146.94079789789106,-146.78109084588613,0.0,0:00:01.251920,0:00:01.251920
gene_109,-143.96686843732812,-145.21238257144867,1.2455141341205547,0:00:01.077202,0:00:01.077202
gene_110,-175.17631365060325,-174.90350475209377,0.0,0:00:01.081154,0:00:01.081154
gene_111,-161.44887118973162,-161.56479772549062,0.11592653575900158,0:00:01.039766,0:00:01.039766
gene_112,-169.5462093300261,-169.10523294641578,0.0,0:00:01.130141,0:00:01.130141
gene_113,-167.01393887531975,-175.34055406805783,8.326615192738075,0:00:01.117933,0:00:01.117933
gene_114,-168.17920559264903,-167.6732482688394,0.0,0:00:01.272406,0:00:01.272406
gene_115,-140.893334871001,-142.53033923466583,1.637004363664829,0:00:01.141253,0:00:01.141253
gene_116,-156.57697159399152,-156.6184381809698,0.04146658697828798,0:00:01.086917,0:00:01.086917
gene_117,-143.12013291724512,-145.79441895896477,2.674286041719654,0:00:01.099586,0:00:01.099586
gene_118,-157.95850506493625,-157.4463758086418,0.0,0:00:01.182505,0:00:01.182505
gene_119,-173.73019422420833,-173.73000398686375,0.0,0:00:01.406272,0:00:01.406272
gene_120,-168.01875304383532,-167.58408214971516,0.0,0:00:01.189180,0:00:01.189180
gene_121,-134.23021526675322,-134.95678034345866,0.726565076705441,0:00:01.174252,0:00:01.174252
gene_122,-133.89581905753062,-133.45652824614692,0.0,0:00:01.116288,0:00:01.116288
gene_123,-132.90799369501536,-133.4332855060142,0.5252918109988229,0:00:01.066332,0:00:01.066332
gene_124,-125.29613853680841,-124.66289976433187,0.0,0:00:01.284781,0:00:01.284781
gene_125,-161.8778203817778,-168.24978816790724,6.3719677861294315,0:00:01.089609,0:00:01.089609
gene_126,-182.75358959560094,-182.42719620032543,0.0,0:00:01.123811,0:00:01.123811
gene_127,-130.07144864286457,-137.0326835631393,6.961234920274734,0:00:02.163532,0:00:02.163532
gene_128,-158.0450928838956,-158.13802173651223,0.09292885261663741,0:00:01.012266,0:00:01.012266
gene_129,-136.16016609909408,-137.18270778644836,1.022541687354277,0:00:01.113203,0:00:01.113203
gene_130,-147.65744085797564,-148.0668591095817,0.4094182516060698,0:00:01.041286,0:00:01.041286
gene_131,-143.76882737912769,-147.78059641763699,4.0117690385093,0:00:01.040354,0:00:01.040354
gene_132,-149.26452800858726,-148.66431482663407,0.0,0:00:01.226768,0:00:01.226768
gene_133,-121.31740861558143,-128.96741038870192,7.6500017731204935,0:00:01.025671,0:00:01.025671
gene_134,-166.25004927705135,-166.55892304754798,0.308873770496632,0:00:01.057727,0:00:01.057727
gene_135,-142.85824134766978,-145.28287339359926,2.424632045929485,0:00:01.069796,0:00:01.069796
gene_136,-156.07100858361974,-155.6036293963238,0.0,0:00:01.216010,0:00:01.216010
gene_137,-151.0408847612637,-151.0487527249563,0.007867963692604008,0:00:01.075073,0:00:01.075073
gene_138,-153.90482382384386,-153.5126786824716,0.0,0:00:01.437049,0:00:01.437049
gene_139,-149.0228333039679,-152.6790423335155,3.656209029547597,0:00:01.124073,0:00:01.124073
gene_140,-162.59824426489575,-163.13172820158672,0.5334839366909705,0:00:01.065756,0:00:01.065756
gene_141,-145.74295697978482,-150.38135334124388,4.638396361459058,0:00:01.128191,0:00:01.128191
gene_142,-155.78667698043796,-155.56053485100125,0.0,0:00:01.177000,0:00:01.177000
gene_143,-141.49869156267954,-148.08226772082963,6.583576158150095,0:00:01.102020,0:00:01.102020
gene_144,-150.34074298506326,-150.66398279456953,0.3232398095062763,0:00:01.294418,0:00:01.294418
gene_145,-131.47687920335298,-131.46167737705332,0.0,0:00:01.029738,0:00:01.029738
gene_146,-149.80981415353068,-149.38298025246158,0.0,0:00:01.137465,0:00:01.137465
gene_147,-151.03290434235217,-156.05519632792294,5.022291985570774,0:00:01.227133,0:00:01.227133
gene_148,-176.9283714269224,-177.06929780892204,0.14092638199963403,0:00:01.139581,0:00:01.139581
gene_149,-154.63619934243349,-172.77925637344302,18.143057031009533,0:00:01.211490,0:00:01.211490
gene_150,-183.9610130603726,-183.4390335278055,0.0,0:00:01.233478,0:00:01.233478
gene_151,-111.90943207750038,-116.53709243911453,4.627660361614147,0:00:01.111152,0:00:01.111152
gene_152,-131.92473392361677,-131.6828017696548,0.0,0:00:01.150789,0:00:01.150789
gene_153,-140.2229086693819,-154.20312575287886,13.980217083496967,0:00:01.061759,0:00:01.061759
gene_154,-161.59246287595252,-161.58839416729057,0.0,0:00:01.184194,0:00:01.184194
gene_155,-172.1480999902166,-171.4250128044643,0.0,0:00:01.182421,0:00:01.182421
gene_156,-172.6304905139988,-174.5573529317717,1.9268624177728952,0:00:01.235502,0:00:01.235502
gene_157,-148.0265341995035,-152.77385074044028,4.747316540936794,0:00:01.060650,0:00:01.060650
gene_158,-178.146488685642,-177.88316192390755,0.0,0:00:01.149609,0:00:01.149609
gene_159,-162.89495938706713,-169.948036591249,7.053077204181875,0:00:01.126133,0:00:01.126133
gene_160,-176.2005218009076,-175.98667207360745,0.0,0:00:01.252736,0:00:01.252736
gene_161,-158.2286571513024,-166.25088911590115,8.022231964598745,0:00:01.172538,0:00:01.172538
gene_162,-173.88738871559445,-173.35914541296697,0.0,0:00:01.374980,0:00:01.374980
gene_163,-117.94280190535113,-119.88803320681605,1.945231301464915,0:00:01.044913,0:00:01.044913
gene_164,-138.73325368606473,-138.3868367614455,0.0,0:00:01.070777,0:00:01.070777
gene_165,-134.42469518159874,-150.18591507249178,15.761219890893045,0:00:06.332497,0:00:06.332497
gene_166,-164.44886665299708,-164.16940064303444,0.0,0:00:01.195766,0:00:01.195766
gene_167,-143.7415179198615,-155.9043085610086,12.162790641147097,0:00:01.129225,0:00:01.129225
gene_168,-173.86252102408193,-173.34622306442645,0.0,0:00:01.317981,0:00:01.317981
gene_169,-125.88714235950478,-131.32644471385169,5.439302354346907,0:00:01.062744,0:00:01.062744
gene_170,-154.28101824763965,-154.1036227839606,0.0,0:00:01.129074,0:00:01.129074
gene_171,-134.38648188029018,-136.0336276927251,1.6471458124349283,0:00:01.025115,0:00:01.025115
gene_172,-143.2218957188206,-143.21997983096978,0.0,0:00:01.542571,0:00:01.542571
gene_173,-154.1817333959392,-164.5988772785063,10.417143882567103,0:00:01.167630,0:00:01.167630
gene_174,-160.2172974615473,-159.9459236819297,0.0,0:00:01.190935,0:00:01.190935
gene_175,-122.00263996051105,-121.72071682266542,0.0,0:00:01.021240,0:00:01.021240
gene_176,-140.95700693868335,-140.5292998792936,0.0,0:00:01.150104,0:00:01.150104
gene_177,-142.60677158882643,-146.96071521371263,4.353943624886199,0:00:06.143821,0:00:06.143821
gene_178,-160.96522353603666,-160.64893698450706,0.0,0:00:01.120184,0:00:01.120184
gene_179,-163.13084717395554,-166.52594173464635,3.395094560690808,0:00:01.130014,0:00:01.130014
gene_180,-188.19894426858983,-187.77168126007123,0.0,0:00:01.128286,0:00:01.128286
gene_181,-136.69591548766198,-139.26819706880934,2.572281581147365,0:00:01.108430,0:00:01.108430
gene_182,-157.5272622434417,-157.05223143500135,0.0,0:00:01.149173,0:00:01.149173
gene_183,-148.38661336365524,-154.96074624732523,6.574132883669989,0:00:01.109387,0:00:01.109387
gene_184,-169.76437132777605,-170.0608167911488,0.29644546337274846,0:00:01.134235,0:00:01.134235
gene_185,-168.66279884355376,-168.3543620766987,0.0,0:00:01.089707,0:00:01.089707
gene_186,-165.77895752060752,-165.45365271658645,0.0,0:00:01.238331,0:00:01.238331
gene_187,-122.40145225359751,-127.39989532313436,4.998443069536847,0:00:00.991985,0:00:00.991985
gene_188,-139.37933548506055,-140.17495956356683,0.7956240785062789,0:00:01.145980,0:00:01.145980
gene_189,-131.98562132894244,-132.8262419327354,0.8406206037929564,0:00:01.137510,0:00:01.137510
gene_190,-140.91927603296526,-140.3262083587841,0.0,0:00:01.222852,0:00:01.222852
gene_191,-158.52054454079035,-165.6881933920079,7.167648851217535,0:00:01.094970,0:00:01.094970
gene_192,-158.8934612956165,-158.23826627068357,0.0,0:00:01.348763,0:00:01.348763
gene_193,-149.25455770408155,-152.44187754756874,3.187319843487188,0:00:05.445409,0:00:05.445409
gene_194,-179.96855423663382,-180.64087135603435,0.6723171194005317,0:00:01.076636,0:00:01.076636
gene_195,-153.84059097265305,-162.5575363259746,8.716945353321563,0:00:01.055087,0:00:01.055087
gene_196,-169.00715960365753,-169.3011720000346,0.2940123963770702,0:00:01.193478,0:00:01.193478
gene_197,-146.28568146722242,-161.37103327534248,15.085351808120066,0:00:01.522000,0:00:01.522000
gene_198,-164.95543689525206,-165.18583833587428,0.23040144062221657,0:00:01.259858,0:00:01.259858
gene_199,-105.48421916413649,-115.02911061300738,9.544891448870885,0:00:00.991306,0:00:00.991306
gene_200,-127.3590256512472,-130.49503308031763,3.136007429070432,0:00:01.125063,0:00:01.125063
gene_201,-133.30341403235258,-138.40316570925987,5.099751676907289,0:00:00.957393,0:00:00.957393
gene_202,-156.72908562952085,-156.00662177144483,0.0,0:00:01.209679,0:00:01.209679
gene_203,-159.93169567344066,-163.3907291139492,3.4590334405085343,0:00:01.120325,0:00:01.120325
gene_204,-171.1961738133482,-170.64090027176974,0.0,0:00:01.233588,0:00:01.233588
gene_205,-112.01235003374047,-113.43011899305421,1.417768959313733,0:00:01.011315,0:00:01.011315
gene_206,-140.47501227274617,-140.38209346276193,0.0,0:00:01.169953,0:00:01.169953
gene_207,-134.8968273310408,-137.06471384404884,2.1678865130080283,0:00:01.210677,0:00:01.210677
gene_208,-157.27205573512896,-156.6037796990968,0.0,0:00:01.265036,0:00:01.265036
gene_209,-164.06917485174793,-171.09901185881822,7.0298370070702845,0:00:01.105409,0:00:01.105409
gene_210,-181.0351433873982,-181.15618268243603,0.12103929503783206,0:00:01.139809,0:00:01.139809
gene_211,-134.04789433560757,-136.1274187301381,2.079524394530523,0:00:01.084995,0:00:01.084995
gene_212,-147.78108365400817,-147.80156910623523,0.02048545222706366,0:00:01.083942,0:00:01.083942
gene_213,-149.64577078596662,-161.4913848368241,11.845614050857478,0:00:01.096464,0:00:01.096464
gene_214,-177.47266502787087,-178.29077902860223,0.8181140007313559,0:00:01.079239,0:00:01.079239
gene_215,-164.30432052296484,-168.02238755540643,3.7180670324415814,0:00:01.070442,0:00:01.070442
gene_216,-177.2744433715817,-177.29528614716318,0.020842775581485284,0:00:01.187702,0:00:01.187702
gene_217,-150.88981654978812,-154.28564111181637,3.3958245620282526,0:00:01.082072,0:00:01.082072
gene_218,-175.52859364523,-175.23493439764331,0.0,0:00:01.112619,0:00:01.112619
gene_219,-149.84571278865442,-152.77020076901078,2.9244879803563606,0:00:01.126040,0:00:01.126040
gene_220,-164.68466712265842,-164.2548311245874,0.0,0:00:01.122357,0:00:01.122357
gene_221,-151.90046621898964,-152.00201701262944,0.10155079363980235,0:00:01.233054,0:00:01.233054
gene_222,-158.37100316920035,-157.88145891884992,0.0,0:00:01.164320,0:00:01.164320
gene_223,-130.62658273172718,-131.24622361266103,0.6196408809338436,0:00:02.161092,0:00:02.161092
gene_224,-150.71279809424485,-150.2599739895151,0.0,0:00:01.149461,0:00:01.149461
gene_225,-130.1399778196708,-132.65511519746653,2.5151373777957247,0:00:01.001196,0:00:01.001196
gene_226,-139.42095316223669,-138.93226787573732,0.0,0:00:01.265216,0:00:01.265216
gene_227,-134.13410873447395,-153.22091763360703,19.086808899133075,0:00:01.310485,0:00:01.310485
gene_228,-158.473438047849,-158.22696053140416,0.0,0:00:01.255074,0:00:01.255074
gene_229,-129.51765434760992,-129.78221291541593,0.26455856780600584,0:00:01.076123,0:00:01.076123
gene_230,-141.32922440499726,-140.6921042713909,0.0,0:00:01.224372,0:00:01.224372
gene_231,-140.96908781255095,-141.8516802499812,0.8825924374302474,0:00:01.125144,0:00:01.125144
gene_232,-154.92031304362916,-154.45822846644631,0.0,0:00:01.174993,0:00:01.174993
gene_233,-151.82688152515138,-153.62974998719045,1.802868462039072,0:00:01.018685,0:00:01.018685
gene_234,-162.3304284333389,-161.57289853117163,0.0,0:00:01.277347,0:00:01.277347
gene_235,-144.87616533630828,-148.28819857443972,3.4120332381314427,0:00:05.370283,0:00:05.370283
gene_236,-173.53805919244076,-173.28492069216284,0.0,0:00:01.047041,0:00:01.047041
gene_237,-149.3567441249021,-156.8776988820122,7.520954757110104,0:00:01.067610,0:00:01.067610
gene_238,-172.51006129148763,-172.1691054605305,0.0,0:00:01.176087,0:00:01.176087
gene_239,-159.03662117190052,-169.3258251453826,10.289203973482074,0:00:01.178664,0:00:01.178664
gene_240,-172.25311255584768,-171.74041711612165,0.0,0:00:01.326033,0:00:01.326033
gene_241,-132.67399373306577,-133.32798483298853,0.6539910999227629,0:00:01.029761,0:00:01.029761
gene_242,-151.14359174941973,-151.24353402091376,0.09994227149402946,0:00:01.067721,0:00:01.067721
gene_243,-145.90168725649028,-146.90759146592058,1.0059042094302981,0:00:01.078775,0:00:01.078775
gene_244,-167.73232045596947,-169.3363733207305,1.6040528647610302,0:00:01.133530,0:00:01.133530
gene_245,-146.84371215927797,-148.23954506182346,1.395832902545493,0:00:01.052954,0:00:01.052954
gene_246,-161.133699525294,-162.64651420391354,1.5128146786195487,0:00:01.239915,0:00:01.239915
gene_247,-138.25404089753843,-149.78729080359187,11.533249906053442,0:00:01.007091,0:00:01.007091
gene_248,-190.61528583962956,-190.40676458964487,0.0,0:00:01.132288,0:00:01.132288
gene_249,-146.83641258334004,-157.7290201490657,10.892607565725655,0:00:01.138666,0:00:01.138666
gene_250,-181.68042344321177,-181.27133737256437,0.0,0:00:01.139095,0:00:01.139095
gene_251,-146.8676786521519,-163.36514771467608,16.497469062524175,0:00:01.313605,0:00:01.313605
gene_252,-174.87908453794464,-174.85561486509408,0.0,0:00:01.290173,0:00:01.290173
gene_253,-137.48565354130403,-141.5478361907168,4.062182649412762,0:00:01.033816,0:00:01.033816
gene_254,-159.50991661925593,-158.9422816856054,0.0,0:00:01.262752,0:00:01.262752
gene_255,-138.42863673286175,-140.59486111373798,2.16622438087623,0:00:01.055262,0:00:01.055262
gene_256,-153.2103292488004,-152.68725579467085,0.0,0:00:01.244701,0:00:01.244701
gene_257,-166.74112203283602,-169.46742003994402,2.7262980071079994,0:00:01.088738,0:00:01.088738
gene_258,-176.63265524453004,-176.45349249696895,0.0,0:00:01.135661,0:00:01.135661
gene_259,-143.71315214170568,-156.51732432996204,12.80417218825636,0:00:01.045045,0:00:01.045045
gene_260,-195.62761139886882,-195.47316571123034,0.0,0:00:01.087641,0:00:01.087641
gene_261,-149.35414927161207,-158.37719123761866,9.023041966006588,0:00:01.273737,0:00:01.273737
gene_262,-184.6546712478823,-184.41494706411328,0.0,0:00:01.232763,0:00:01.232763
gene_263,-149.14732228113584,-164.76520418597693,15.617881904841084,0:00:01.196918,0:00:01.196918
gene_264,-180.6327141215093,-180.40577231903393,0.0,0:00:01.174119,0:00:01.174119
gene_265,-126.68274101502163,-127.72344670745336,1.0407056924317288,0:00:01.038772,0:00:01.038772
gene_266,-166.690601975868,-166.32177834901242,0.0,0:00:01.283190,0:00:01.283190
gene_267,-149.83485650107338,-159.9909912425604,10.156134741487023,0:00:01.180775,0:00:01.180775
gene_268,-180.78676451880403,-181.46430009635745,0.6775355775534138,0:00:01.142691,0:00:01.142691
gene_269,-154.97372074063819,-161.90159024009324,6.927869499455056,0:00:01.111679,0:00:01.111679
gene_270,-175.47862218424174,-176.32187125442616,0.8432490701844131,0:00:01.124890,0:00:01.124890
gene_271,-143.06858113778856,-147.79137197904632,4.722790841257762,0:00:01.198060,0:00:01.198060
gene_272,-167.57764095621727,-167.14025679935222,0.0,0:00:01.177314,0:00:01.177314
gene_273,-146.34831486578094,-151.9830165856498,5.634701719868872,0:00:01.185285,0:00:01.185285
gene_274,-155.5065013661722,-155.03417741383234,0.0,0:00:01.336517,0:00:01.336517
gene_275,-153.03566386320674,-154.8649828398176,1.829318976610864,0:00:01.086509,0:00:01.086509
gene_276,-154.68518018603544,-154.1376817960406,0.0,0:00:01.261478,0:00:01.261478
gene_277,-130.32120963339784,-131.64508341683916,1.3238737834413143,0:00:01.147517,0:00:01.147517
gene_278,-143.07609077276385,-142.81223537761463,0.0,0:00:01.116254,0:00:01.116254
gene_279,-127.41374153521178,-128.68219527782742,1.268453742615634,0:00:01.149738,0:00:01.149738
gene_280,-131.09361937289708,-130.97419533115422,0.0,0:00:01.355533,0:00:01.355533
gene_281,-144.77964616369246,-152.56362688223305,7.78398071854059,0:00:01.101184,0:00:01.101184
gene_282,-163.39265334455385,-162.94062915361644,0.0,0:00:01.170248,0:00:01.170248
gene_283,-124.1680617066964,-133.56657705486896,9.398515348172552,0:00:05.724867,0:00:05.724867
gene_284,-193.98152762471494,-193.5852481101584,0.0,0:00:01.108069,0:00:01.108069
gene_285,-134.67360261226816,-150.35745443347173,15.683851821203575,0:00:06.277783,0:00:06.277783
gene_286,-182.09332279654816,-181.69168617804473,0.0,0:00:01.154099,0:00:01.154099
gene_287,-135.19518045661604,-156.8634769265405,21.668296469924456,0:00:01.348613,0:00:01.348613
gene_288,-175.4665787811088,-174.93249486666306,0.0,0:00:01.201182,0:00:01.201182
gene_289,-134.77993867594557,-137.12177374975602,2.3418350738104436,0:00:01.087024,0:00:01.087024
gene_290,-159.17155160755846,-158.77163859199294,0.0,0:00:01.113048,0:00:01.113048
gene_291,-147.35443221479505,-153.48315199762766,6.128719782832604,0:00:01.175119,0:00:01.175119
