,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,time,failure counter
gene_72,-1.6916041579557444,-1.691600524091104,-3.6338646403066832e-06,0:00:00.606709,0
gene_73,-29.697804745376388,-33.3661090666886,3.6683043213122133,0:00:00.518487,0
gene_74,-8.68400632667322,-8.684052852393016,4.6525719795909026e-05,0:00:00.546842,0
gene_75,-28.991226737955415,-31.5139719115898,2.5227451736343838,0:00:00.503964,0
gene_76,-4.481805989692372,-4.481664987674932,-0.00014100201743971752,0:00:00.572651,0
gene_77,-27.14291108794639,-28.74237838501332,1.59946729706693,0:00:00.489370,0
gene_78,-1.9864903383243053,-2.1947130543979867,0.20822271607368137,0:00:00.492931,0
gene_79,-28.786683027891005,-28.85022091874519,0.06353789085418526,0:00:00.535303,0
gene_80,-11.195899561258594,-11.194816103732602,-0.0010834575259917045,0:00:00.627869,0
gene_81,-30.562228498677108,-34.02032363014626,3.4580951314691504,0:00:00.488669,0
gene_82,-8.855525151920666,-9.037453846955078,0.18192869503441145,0:00:00.499190,0
gene_83,-30.203384712487537,-33.39120799929816,3.187823286810623,0:00:00.497891,0
gene_84,-2.457438948975028,-2.4572184711485754,-0.00022047782645273628,0:00:00.508380,0
gene_85,-33.73578729145489,-36.19585952935344,2.460072237898551,0:00:00.494702,0
gene_86,-8.594271293284162,-9.866275300882887,1.2720040075987242,0:00:00.475600,0
gene_87,-22.74415170267068,-28.247153656242073,5.503001953571392,0:00:00.468792,0
gene_88,-6.330639670807063,-6.330426965368076,-0.00021270543898666006,0:00:00.549022,0
gene_89,-17.933638241837777,-18.197263823787598,0.263625581949821,0:00:00.471359,0
gene_90,-3.619729634258153,-3.6195152031508755,-0.00021443110727759063,0:00:00.489680,0
gene_91,-27.130834720468794,-29.73687416465865,2.6060394441898573,0:00:00.483073,0
gene_92,-6.010853957161402,-6.010802100272553,-5.185688884878914e-05,0:00:00.536043,0
gene_93,-30.115643282889728,-31.27841308958976,1.1627698067000303,0:00:00.507845,0
gene_94,-6.61726418836556,-6.6172619073114305,-2.2810541295825715e-06,0:00:00.513578,0
gene_95,-24.72755074352835,-29.70927296981905,4.9817222262906995,0:00:00.500953,0
gene_96,-1.618536410891636,-1.6185359377363469,-4.731552891712454e-07,0:00:00.504433,0
gene_97,-30.776765635420382,-36.571875464058046,5.795109828637663,0:00:00.476618,0
gene_98,-14.817875973885917,-14.817817456591003,-5.8517294913684736e-05,0:00:00.507440,0
gene_99,-32.78166074566924,-35.58630913370341,2.804648388034167,0:00:00.496825,0
gene_100,-9.471824458932453,-9.741973477038373,0.2701490181059203,0:00:00.489473,0
gene_101,-28.614301137754723,-34.40768404637164,5.79338290861692,0:00:00.473122,0
gene_102,-6.413408522067467,-6.543798530070696,0.13039000800322853,0:00:00.570698,0
gene_103,-28.39972437116155,-31.021777273014273,2.6220529018527223,0:00:00.700219,0
gene_104,-14.555094087270835,-14.611899523051118,0.05680543578028363,0:00:00.661327,0
gene_105,-32.023307220882955,-34.4576489236597,2.4343417027767416,0:00:00.895323,0
gene_106,-11.170394736029923,-11.169843363108905,-0.0005513729210182561,0:00:01.298025,0
gene_107,-30.06735945844732,-30.54771985496044,0.48036039651312024,0:00:00.631839,0
gene_108,-8.689775592690584,-8.689716698633074,-5.8894057509917275e-05,0:00:00.850301,0
gene_109,-32.439235153602596,-33.273227688007466,0.8339925344048709,0:00:00.630608,0
gene_110,-13.250570602146794,-13.250542283214042,-2.8318932752569026e-05,0:00:00.667948,0
gene_111,-34.9095157065361,-33.89398787016104,-1.0155278363750568,0:00:00.739517,0
gene_112,-8.473167502031245,-8.472942143304675,-0.0002253587265705903,0:00:00.790720,0
gene_113,-29.241840912261736,-32.416517564922046,3.1746766526603096,0:00:00.612883,0
gene_114,0.2927588935948755,0.2927731520305379,-1.4258435662384272e-05,0:00:00.700458,0
gene_115,-31.186824179083395,-31.938867659986713,0.7520434809033176,0:00:00.585805,0
gene_116,-11.26285441721294,-11.26278352546155,-7.089175139007864e-05,0:00:00.620261,0
gene_117,-27.450630246044913,-31.479624751121936,4.028994505077023,0:00:00.659600,0
gene_118,-8.889005649851342,-8.8908123203693,0.001806670517957798,0:00:00.611936,0
gene_119,-23.653777482176004,-33.75866493979734,10.104887457621338,0:00:00.564218,0
gene_120,-4.001399263637342,-4.634457190523598,0.6330579268862557,0:00:00.629959,0
gene_121,-32.09191446297905,-34.70489380909172,2.612979346112674,0:00:00.569129,0
gene_122,-8.01019315492065,-8.473911325982648,0.4637181710619984,0:00:00.541088,0
gene_123,-33.27236830240542,-35.16273935438465,1.8903710519792298,0:00:00.493162,0
gene_124,-6.175468984194609,-6.310360852916595,0.13489186872198644,0:00:00.601955,0
gene_125,-32.564836088503014,-38.42666281752322,5.861826729020208,0:00:00.576370,0
gene_126,-0.04870935050031022,-0.048604241694786054,-0.00010510880552416779,0:00:00.951833,0
gene_127,-28.147398248767416,-32.26513944353925,4.117741194771831,0:00:00.607670,0
gene_128,-13.397570589468469,-11.474237752573723,-1.9233328368947458,0:00:00.604577,0
gene_129,-25.45051801367824,-31.823086074192236,6.372568060513995,0:00:00.550820,0
gene_130,-10.84905145818561,-8.76450358278338,-2.0845478754022295,0:00:00.541641,0
gene_131,-18.310892082078297,-20.878176308328456,2.567284226250159,0:00:00.521914,0
gene_132,-2.723819042895485,-2.765450699551348,0.04163165665586277,0:00:00.579677,0
gene_133,-35.202187120247004,-34.91576872639312,-0.2864183938538858,0:00:00.566449,0
gene_134,-8.628394852450668,-8.628367051802876,-2.7800647792730615e-05,0:00:00.683560,0
gene_135,-30.076105366098307,-30.6668060440263,0.5907006779279911,0:00:00.583534,0
gene_136,-5.815350477375972,-5.826529634490747,0.011179157114774796,0:00:00.552100,0
gene_137,-25.34295255532607,-27.43860720124835,2.095654645922277,0:00:00.599412,0
gene_138,4.484286562515397,4.4768949428049645,0.007391619710432451,0:00:00.550020,0
gene_139,-25.208373740614665,-30.88890981488214,5.680536074267476,0:00:00.761770,0
gene_140,-11.966706727637467,-11.96660702014857,-9.970748889642778e-05,0:00:00.809205,0
gene_141,-34.308058041486085,-34.336959309768915,0.028901268282830017,0:00:00.575574,0
gene_142,-13.846715573379129,-13.846684838486281,-3.07348928476614e-05,0:00:00.599275,0
gene_143,-30.619576888880957,-31.657985462718496,1.0384085738375397,0:00:00.470181,0
gene_144,-12.421431462803463,-12.421410134928763,-2.1327874700105554e-05,0:00:00.628040,0
gene_145,-26.091391325013905,-30.59864454214261,4.507253217128703,0:00:00.518970,0
gene_146,-12.303118992712697,-12.304152333762064,0.0010333410493661432,0:00:00.544808,0
gene_147,-24.130375284042216,-30.794949732748556,6.66457444870634,0:00:00.551478,0
gene_148,-8.411797841468402,-7.636998857654422,-0.7747989838139802,0:00:00.517604,0
gene_149,-23.421220834633917,-33.17352509121395,9.752304256580036,0:00:00.494989,0
gene_150,-5.559084368812993,-5.632003827102292,0.07291945828929869,0:00:00.521571,0
gene_151,-31.880250761360973,-35.579427548491665,3.6991767871306926,0:00:00.680365,0
gene_152,-13.22439914006723,-13.224389844374105,-9.295693125466187e-06,0:00:00.713728,0
gene_153,-28.602409368486114,-34.86265828006538,6.260248911579268,0:00:00.671468,0
gene_154,-7.759511092332925,-7.759398649037536,-0.00011244329538939724,0:00:00.723888,0
gene_155,-35.160820838606256,-36.68871334318622,1.5278925045799667,0:00:00.712999,0
gene_156,-4.7871823663287465,-4.787177591306403,-4.775022343750379e-06,0:00:00.695991,0
gene_157,-32.355423509189244,-32.18881941695267,-0.16660409223657524,0:00:00.869329,0
gene_158,-14.759293676284596,-14.75929319955413,-4.7673046665863694e-07,0:00:00.793695,0
gene_159,-25.51989049589111,-27.923677439463205,2.4037869435720935,0:00:00.650705,0
gene_160,-11.069211334762464,-11.06917060604476,-4.0728717703331085e-05,0:00:00.650040,0
gene_161,-14.158881728922607,-27.796116645122893,13.637234916200287,0:00:00.570854,0
gene_162,-10.715220366504749,-10.765004770840164,0.049784404335415644,0:00:00.546301,0
gene_163,-29.33417129726383,-30.903122429814328,1.5689511325504988,0:00:00.560800,0
gene_164,-13.669905702097395,-13.66990516829243,-5.338049646752552e-07,0:00:00.528970,0
gene_165,-29.287076516912542,-35.19784012310349,5.910763606190947,0:00:00.537314,0
gene_166,-4.276024635953682,-4.276015248790014,-9.387163668606036e-06,0:00:00.707792,0
gene_167,-26.50967976794838,-37.70221327204137,11.192533504092989,0:00:00.485702,0
gene_168,1.2955199432170552,1.2955848125994756,-6.486938242034057e-05,0:00:00.549793,0
gene_169,-33.995686887652546,-34.907404904023586,0.9117180163710401,0:00:00.618688,0
gene_170,-10.630576658548115,-10.630504814025056,-7.184452305963873e-05,0:00:00.512430,0
gene_171,-33.64552281219642,-33.93228238134861,0.2867595691521885,0:00:00.526078,0
gene_172,-5.904897826765204,-5.9048977131337566,-1.1363144736264985e-07,0:00:00.689000,0
gene_173,-21.40977243199164,-35.919327603301575,14.509555171309934,0:00:00.535164,0
gene_174,-8.04564773096994,-8.694032332396677,0.6483846014267378,0:00:00.592853,0
gene_175,-29.594928652529376,-39.24094640537189,9.646017752842518,0:00:00.519047,0
gene_176,-13.372139749268973,-13.461629085750273,0.08948933648130009,0:00:00.568439,0
gene_177,-31.006094399394243,-34.38709405821528,3.3809996588210396,0:00:00.537626,0
gene_178,-7.452692726158347,-7.378448222276912,-0.07424450388143455,0:00:00.514320,0
gene_179,-23.964042040357555,-26.311340040726233,2.347298000368678,0:00:00.525708,0
gene_180,-3.3137887202860483,-3.313787269982768,-1.4503032801371774e-06,0:00:00.693503,0
gene_181,-31.116716135627044,-36.02057438721209,4.903858251585049,0:00:00.480754,0
gene_182,-13.51187728278718,-13.8234736142995,0.3115963315123196,0:00:00.516646,0
gene_183,-28.501382043218996,-35.277250053774914,6.775868010555918,0:00:00.505310,0
gene_184,-9.303840991559412,-9.377887484355394,0.07404649279598274,0:00:00.499162,0
gene_185,-26.042654512595604,-31.44151299264796,5.398858480052358,0:00:00.782893,0
gene_186,-5.328145483727873,-5.333613885885654,0.005468402157781327,0:00:00.756776,0
gene_187,-33.156598900562514,-34.4275248635389,1.270925962976385,0:00:00.820132,0
gene_188,-9.611982008075298,-10.488557844496059,0.876575836420761,0:00:00.601365,0
gene_189,-31.140644468503872,-32.462427609644,1.3217831411401306,0:00:00.559866,0
gene_190,-4.156918190372085,-5.037155057312315,0.8802368669402298,0:00:00.568170,0
gene_191,-28.39665923058273,-29.112545580318248,0.7158863497355163,0:00:00.750500,0
gene_192,2.505854320447291,2.445377916734415,0.06047640371287599,0:00:00.612247,0
gene_193,-30.477675868375396,-36.08997731384463,5.612301445469232,0:00:00.567358,0
gene_194,-12.383802946352136,-12.383551101243425,-0.00025184510871056887,0:00:00.553664,0
gene_195,-24.075079838359347,-33.38780645122547,9.312726612866125,0:00:00.676218,0
gene_196,-10.101565654868304,-10.101556132083767,-9.522784537807638e-06,0:00:00.619020,0
gene_197,-27.57027705536066,-27.92742144496338,0.35714438960271977,0:00:00.674528,0
gene_198,-7.017424391125331,-7.017424288576997,-1.0254833426870391e-07,0:00:00.623051,0
gene_199,-32.04916032545441,-35.214956093645384,3.165795768190975,0:00:00.878285,0
gene_200,-13.309255366883932,-14.067947537414513,0.7586921705305816,0:00:00.885568,0
gene_201,-32.55324679205573,-37.78170815703573,5.228461364979999,0:00:00.876416,0
gene_202,-6.6224787298522365,-6.70034514915109,0.07786641929885363,0:00:00.985795,0
gene_203,-28.9123600674758,-31.497800743082188,2.585440675606389,0:00:00.824280,0
gene_204,-4.021040399620244,-4.11998264818234,0.09894224856209632,0:00:00.940881,0
gene_205,-34.10050788579806,-36.08703640224512,1.9865285164470592,0:00:00.648781,0
gene_206,-17.071398412379757,-17.28492886069484,0.21353044831508328,0:00:00.879692,0
gene_207,-30.283375726768885,-35.62396753659803,5.340591809829146,0:00:00.623771,0
gene_208,-9.705908423427516,-9.705861070768147,-4.735265936872679e-05,0:00:00.911614,0
gene_209,-31.667350471624815,-33.00728832304339,1.3399378514185756,0:00:01.004013,0
gene_210,-4.983927375777352,-4.983909756198823,-1.7619578528638158e-05,0:00:00.902431,0
gene_211,-29.079706766403582,-31.823352284114385,2.743645517710803,0:00:00.906323,0
gene_212,-11.579788788465564,-11.579739971481978,-4.881698358616404e-05,0:00:00.681375,0
gene_213,-34.43935825902824,-34.89414799231466,0.45478973328641814,0:00:00.661458,0
gene_214,-8.837776631446822,-9.218007295511523,0.3802306640647011,0:00:00.748909,0
gene_215,-31.155755624258116,-31.155755485616247,-1.3864186954037905e-07,0:00:00.701489,0
gene_216,-3.991608163375755,-3.9915676168924676,-4.054648328732924e-05,0:00:00.664636,0
gene_217,-34.21936958717585,-33.43382777795724,-0.7855418092186071,0:00:00.743228,0
gene_218,-14.215405505058484,-14.215181069317383,-0.00022443574110120323,0:00:00.735658,0
gene_219,-33.17597018011748,-31.61507556931675,-1.5608946108007302,0:00:00.904606,0
gene_220,-9.019189457577415,-9.019189016772259,-4.408051559323667e-07,0:00:00.605412,0
gene_221,-31.408080630677812,-30.83937969511816,-0.5687009355596508,0:00:00.591650,0
gene_222,-6.391657655412317,-6.391430392351825,-0.00022726306049136724,0:00:00.547925,0
gene_223,-33.46882137692596,-35.18834639578538,1.7195250188594216,0:00:00.610825,0
gene_224,-12.82540698830862,-13.263851226420007,0.4384442381113871,0:00:00.633062,0
gene_225,-25.26941520736048,-31.148311252309906,5.878896044949425,0:00:00.661046,0
gene_226,-11.20595666268867,-11.532319034208271,0.32636237151960046,0:00:00.562911,0
gene_227,-24.459901928871265,-34.93559308037601,10.475691151504744,0:00:00.736705,0
gene_228,-8.158322263402969,-8.29246103375526,0.1341387703522905,0:00:00.711679,0
gene_229,-26.30933785385372,-26.797237590432662,0.48789973657894237,0:00:00.782694,0
gene_230,-7.132456780985727,-7.132435296927941,-2.1484057786125277e-05,0:00:00.967300,0
gene_231,-23.4951834042153,-34.597858036897854,11.102674632682554,0:00:00.764196,0
gene_232,-11.862117863143911,-11.862117555122293,-3.08021618877774e-07,0:00:00.811060,0
gene_233,-30.258617834941973,-33.93652948415223,3.677911649210259,0:00:00.835680,0
gene_234,-7.069924726816225,-7.069441348992335,-0.0004833778238904074,0:00:00.666917,0
gene_235,-31.66750239567294,-33.13701546563051,1.4695130699575714,0:00:00.787633,0
gene_236,-8.822264552418698,-8.822240920528031,-2.363189066656446e-05,0:00:00.712832,0
gene_237,-33.470409160449464,-35.036527817477776,1.566118657028312,0:00:00.701835,0
gene_238,-10.39971671415968,-10.396602291882598,-0.0031144222770826957,0:00:01.067338,0
gene_239,-19.575487776508986,-32.37897877408183,12.803490997572844,0:00:01.057328,0
gene_240,1.027432328398806,1.0274325947496585,-2.6635085248472024e-07,0:00:01.307195,0
gene_241,-33.7826492991439,-34.78032450373184,0.9976752045879422,0:00:00.970174,0
gene_242,-12.4251102250212,-12.425109940022477,-2.849987232877993e-07,0:00:00.972043,0
gene_243,-30.840606341589268,-33.98522159120313,3.14461524961386,0:00:01.023307,0
gene_244,-6.963808793464466,-6.963636032520601,-0.00017276094386531327,0:00:00.965119,0
gene_245,-28.186423632956995,-28.021608201807577,-0.16481543114941744,0:00:01.194537,0
gene_246,-4.890709895985317,-4.890211711868943,-0.0004981841163740341,0:00:00.917172,0
gene_247,-29.88872749838922,-31.22925672166236,1.3405292232731405,0:00:00.833229,0
gene_248,-16.826810195209074,-15.645667071024521,-1.181143124184553,0:00:01.217834,0
gene_249,-30.759954521280324,-30.728140038289393,-0.03181448299093148,0:00:00.900377,0
gene_250,-7.528888322752511,-7.903208745523582,0.3743204227710706,0:00:00.836423,0
gene_251,-19.107368740930198,-23.959790781025937,4.852422040095739,0:00:00.994149,0
gene_252,-0.5594203466844299,-1.0001401679522637,0.4407198212678338,0:00:00.990037,0
gene_253,-30.5878823495791,-30.801783374051446,0.21390102447234582,0:00:00.957136,0
gene_254,-8.559182603915627,-10.146427501094518,1.5872448971788913,0:00:00.843986,0
gene_255,-28.823481134774006,-36.66765650139948,7.844175366625471,0:00:00.565546,0
gene_256,-12.061776576233951,-10.536049777740164,-1.5257267984937872,0:00:00.605610,0
gene_257,-22.729218789049824,-31.071879938946143,8.342661149896319,0:00:00.574281,0
gene_258,-10.77504553125253,-8.355243465658024,-2.4198020655945065,0:00:00.762509,0
gene_259,-26.782012656104165,-27.745992067295347,0.9639794111911826,0:00:00.542582,0
gene_260,-12.594212345026751,-13.190287471310445,0.5960751262836936,0:00:00.531216,0
gene_261,-27.422437617734722,-27.422437493981732,-1.23752990077719e-07,0:00:00.557779,0
gene_262,-1.9803725311535914,-1.9803709094801292,-1.621673462182116e-06,0:00:00.588814,0
gene_263,-30.75719781809122,-33.81135580325828,3.054157985167059,0:00:00.543771,0
gene_264,-10.228856267831532,-10.228852786442724,-3.4813888074580746e-06,0:00:00.540170,0
gene_265,-33.90682049569409,-36.18751926675781,2.2806987710637188,0:00:00.495512,0
gene_266,-11.612070943453597,-14.303822282408612,2.691751338955015,0:00:00.549011,0
gene_267,-27.394343113959177,-34.50854837853281,7.114205264573631,0:00:00.523584,0
gene_268,-9.907050369643061,-12.075368251641319,2.1683178819982576,0:00:00.572589,0
gene_269,-22.367550250409433,-26.244530223185574,3.876979972776141,0:00:00.576938,0
gene_270,-8.315749289592954,-9.396036366930087,1.0802870773371325,0:00:00.562874,0
gene_271,-30.24684867524575,-35.24131661244776,4.99446793720201,0:00:00.471064,0
gene_272,-12.624286869005303,-12.624286658750567,-2.1025473628810687e-07,0:00:00.555074,0
gene_273,-27.00413509403201,-32.550010521271446,5.545875427239437,0:00:00.639623,0
gene_274,-10.822012401709964,-10.822012084605507,-3.171044564709291e-07,0:00:00.674839,0
gene_275,-23.949005883809203,-32.05887739198268,8.10987150817348,0:00:00.598716,0
gene_276,-4.20527023963264,-4.204607445861988,-0.0006627937706511489,0:00:00.728234,0
gene_277,-33.27643486051754,-34.89198135944795,1.6155464989304136,0:00:00.569294,0
gene_278,-20.034486803501316,-20.03381366774015,-0.0006731357611649003,0:00:00.752242,0
gene_279,-30.942628433026876,-31.59347449735474,0.6508460643278653,0:00:00.835899,0
gene_280,-9.935868022579378,-9.935814365032535,-5.365754684305557e-05,0:00:00.890356,0
gene_281,-26.733030402135917,-34.11714304785485,7.384112645718936,0:00:00.839234,0
gene_282,-14.178469420216388,-14.17843877697788,-3.064323850843209e-05,0:00:01.170239,0
gene_283,-27.80191893662774,-32.67090144431195,4.868982507684212,0:00:00.775537,0
gene_284,-11.714218377875387,-11.846627708184169,0.1324093303087821,0:00:00.797025,0
gene_285,-32.70972748927435,-33.998066759200356,1.2883392699260057,0:00:00.581140,0
gene_286,-4.75567780491431,-5.949066606770561,1.1933888018562513,0:00:00.564822,0
gene_287,-28.512512111636646,-30.730042168126783,2.217530056490137,0:00:00.542470,0
gene_288,1.318355478998587,1.918273596670943,-0.599918117672356,0:00:00.542011,0
gene_289,-31.197208869590703,-31.35244419986199,0.15523533027128522,0:00:00.657073,0
gene_290,-12.292280077339239,-12.29191700000166,-0.0003630773375782326,0:00:00.637631,0
gene_291,-33.53400249231642,-33.41904398402093,-0.11495850829548715,0:00:00.524704,0
gene_292,-5.203644871015733,-5.203639830088445,-5.040927288035846e-06,0:00:00.599868,0
gene_293,-24.084949565678194,-31.123579483830078,7.038629918151884,0:00:00.540592,0
gene_294,-0.16714716124793938,-0.167130672614217,-1.6488633722389068e-05,0:00:00.593557,0
gene_295,-36.61088075417553,-38.27570935932744,1.6648286051519108,0:00:00.531084,0
gene_296,-13.146681818817601,-13.146572746879967,-0.00010907193763465273,0:00:00.578447,0
gene_297,-32.545557573948486,-37.874363535798686,5.3288059618502,0:00:00.484429,0
gene_298,-8.547289526919158,-8.669201387531746,0.12191186061258819,0:00:00.557238,0
gene_299,-33.52345107524767,-34.97803561909952,1.4545845438518512,0:00:00.561118,0
gene_300,-7.884648555222306,-7.983383951172758,0.09873539595045244,0:00:00.551025,0
gene_301,-29.000126808291515,-31.96383542225797,2.9637086139664532,0:00:00.755662,0
gene_302,-18.060103996295425,-18.160680392524576,0.10057639622915104,0:00:00.579712,0
gene_303,-25.119537445314556,-32.29843586628344,7.178898420968885,0:00:00.567093,0
gene_304,-10.261853497235954,-10.332831467748846,0.07097797051289234,0:00:00.512110,0
gene_305,-25.14485907723203,-31.56820544096056,6.42334636372853,0:00:00.520363,0
gene_306,-9.199775533133845,-9.678705697763915,0.47893016463006965,0:00:00.566205,0
gene_307,-23.412370755683614,-35.172137582698284,11.75976682701467,0:00:00.495116,0
gene_308,-10.439900020220065,-10.439899766450472,-2.5376959378320407e-07,0:00:00.712779,0
gene_309,-31.77949437263307,-34.64708416715114,2.8675897945180715,0:00:00.648583,0
gene_310,-8.273933251807485,-8.273583058630972,-0.0003501931765121924,0:00:00.811559,0
gene_311,-28.33429206163587,-32.96617741763458,4.631885355998712,0:00:00.826200,0
gene_312,-1.0437107615732373,-1.0624747632254739,0.018764001652236573,0:00:00.896115,0
gene_313,-32.032810725894464,-31.8840998809094,-0.14871084498506448,0:00:01.197040,0
gene_314,-8.935892044815972,-8.935766750679061,-0.00012529413691098057,0:00:00.826530,0
gene_315,-27.06813095710511,-25.994208296535056,-1.0739226605700551,0:00:00.583019,0
gene_316,-9.33890316559145,-9.338900179203623,-2.986387826808823e-06,0:00:00.591378,0
