,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,time,failure counter
gene_28,-6.975498102457188,-6.976393604085683,0.0008955016284950545,0:00:00.772347,0
gene_29,-19.980626025157605,-27.88629422304306,7.905668197885454,0:00:00.727312,0
gene_30,-7.2739475470591195,-5.742918125299653,-1.5310294217594667,0:00:00.744232,0
gene_31,-35.43031344957957,-37.30353975970437,1.8732263101247995,0:00:00.663632,0
gene_32,-10.2101243702297,-10.210123807038089,-5.631916106807466e-07,0:00:00.787341,0
gene_33,-29.926779506607577,-34.29358509424317,4.366805587635593,0:00:00.688377,0
gene_34,-12.576606138161823,-12.576604781657888,-1.3565039349572316e-06,0:00:00.562289,0
gene_35,-28.87040710943538,-33.933312484781645,5.062905375346265,0:00:00.508790,0
gene_36,-7.355743734133718,-7.421242995034788,0.0654992609010705,0:00:00.532734,0
gene_37,-33.653737629606766,-38.50111519801226,4.847377568405491,0:00:00.855804,0
gene_38,-7.7360459162679724,-7.67385269901234,-0.06219321725563276,0:00:00.573043,0
gene_39,-34.866789255596,-34.866788128157786,-1.1274382103465541e-06,0:00:00.564698,0
gene_40,-5.739774000044445,-5.7516627757358805,0.011888775691435427,0:00:00.527169,0
gene_41,-30.423844771259503,-35.04627734413741,4.622432572877905,0:00:00.494818,0
gene_42,-8.383967015491898,-8.597327215472493,0.2133601999805954,0:00:00.535608,0
gene_43,-31.882510596817728,-31.882509854379656,-7.424380719101009e-07,0:00:00.511495,0
gene_44,-8.800702569654003,-8.800702369212985,-2.0044101844973738e-07,0:00:00.546268,0
gene_45,-28.063477005883804,-28.945818090351718,0.8823410844679138,0:00:00.533689,0
gene_46,-12.614095456479323,-12.614091401391875,-4.055087448051609e-06,0:00:00.543664,0
gene_47,-26.931597595924014,-28.785895863591207,1.8542982676671933,0:00:00.583093,0
gene_48,-12.480533822065334,-12.480444854588955,-8.896747637976432e-05,0:00:00.528869,0
gene_49,-33.486998261857785,-35.091251670524144,1.6042534086663593,0:00:00.497082,0
gene_50,-10.032462970014045,-10.032449042544219,-1.3927469826313654e-05,0:00:00.579106,0
gene_51,-25.85254841004444,-32.93579484798529,7.083246437940851,0:00:00.495525,0
gene_52,-6.246746816678858,-6.24666528435996,-8.153231889806989e-05,0:00:00.824949,0
gene_53,-23.440914724683623,-23.87671053804774,0.4357958133641162,0:00:00.505644,0
gene_54,1.5158472591824754,1.5158475516709622,-2.924884867638866e-07,0:00:00.545203,0
gene_55,-26.554360209589273,-35.44861861438125,8.89425840479198,0:00:00.723414,0
gene_56,-14.660560568710286,-14.660375263569334,-0.00018530514095260742,0:00:00.700959,0
gene_57,-27.972086569912644,-27.972029497313684,-5.707259895970651e-05,0:00:00.537166,0
gene_58,-8.359162489608373,-8.676104949815876,0.3169424602075033,0:00:00.606080,0
gene_59,-30.164780736744707,-32.05237420330922,1.887593466564514,0:00:00.665579,0
gene_60,-7.3561655237834955,-7.3561589441699375,-6.5796135579887505e-06,0:00:00.702923,0
gene_61,-34.02892609175434,-33.78019573825141,-0.2487303535029355,0:00:00.736561,0
gene_62,-11.733003224506183,-11.732927924577993,-7.529992818966491e-05,0:00:00.635346,0
gene_63,-30.773827262800943,-30.77375939436049,-6.786844045336693e-05,0:00:00.595359,0
gene_64,-11.104460098404203,-11.10415135116347,-0.00030874724073370885,0:00:00.554464,0
gene_65,-25.6875684271287,-26.67450449009398,0.986936062965281,0:00:00.541417,0
gene_66,-1.5876303734947896,-1.832755613485542,0.24512523999075242,0:00:00.844913,0
gene_67,-41.629232831708634,-42.54518489563752,0.9159520639288843,0:00:00.694705,0
gene_68,-18.314246838819912,-18.314246411549977,-4.272699349883169e-07,0:00:00.716911,0
gene_69,-30.340284271777264,-35.12274000972924,4.782455737951977,0:00:00.601617,0
gene_70,-14.742270485724312,-14.74115140275893,-0.001119082965381324,0:00:00.637539,0
gene_71,-20.969757370135312,-24.423996579775253,3.4542392096399404,0:00:00.707529,0
gene_72,-3.7034940573650665,-3.900060577730585,0.19656652036551847,0:00:00.660036,0
gene_73,-41.671026815343694,-37.829319202074146,-3.8417076132695485,0:00:00.741415,0
gene_74,-10.706758109378333,-10.7592532410874,0.052495131709067167,0:00:00.603967,0
gene_75,-33.33298084979902,-33.125796214981555,-0.20718463481746596,0:00:00.693527,0
gene_76,-6.630560434523829,-6.630559887128705,-5.473951247836339e-07,0:00:00.769144,0
gene_77,-26.168875374029106,-28.27041772238803,2.1015423483589224,0:00:00.754578,0
gene_78,-5.603070726976529,-5.603012537463066,-5.818951346370227e-05,0:00:01.342791,0
gene_79,-37.708762533969846,-35.675082531136944,-2.0336800028329023,0:00:00.890521,0
gene_80,-17.92392609001485,-17.923926075140827,-1.48740220140553e-08,0:00:00.693156,0
gene_81,-36.08880810324017,-33.81207211296321,-2.2767359902769613,0:00:00.714984,0
gene_82,-13.91512012477244,-14.058977375881724,0.14385725110928504,0:00:00.702569,0
gene_83,-28.811298463820727,-33.72880582700245,4.91750736318172,0:00:00.627492,0
gene_84,-10.414973822413405,-10.255320007300984,-0.15965381511242072,0:00:00.640302,0
gene_85,-34.85896593361479,-36.186568762404036,1.3276028287892458,0:00:00.670798,0
gene_86,-12.118300657637961,-12.12179590060948,0.0034952429715193745,0:00:00.814965,0
gene_87,-30.398857008115264,-32.49823946077861,2.099382452663349,0:00:00.670075,0
gene_88,-6.446986555864584,-6.4469150809291484,-7.147493543513406e-05,0:00:00.595016,0
gene_89,-12.47725386182106,-15.899860317667068,3.422606455846008,0:00:00.694779,0
gene_90,-1.2302015072803414,-1.2301531392137264,-4.836806661501214e-05,0:00:00.693731,0
gene_91,-37.80348316610462,-37.47567926098642,-0.327803905118202,0:00:00.694082,0
gene_92,-19.293433550940577,-19.320772817063578,0.027339266123000527,0:00:00.734018,0
gene_93,-34.90899091544257,-35.763126499695645,0.854135584253072,0:00:00.761687,0
gene_94,-11.269383786242562,-11.269344322190575,-3.946405198718139e-05,0:00:00.839606,0
gene_95,-21.080028569840835,-28.66835188085373,7.588323311012896,0:00:00.729917,0
gene_96,-10.193119343716358,-10.193082363735725,-3.697998063323382e-05,0:00:00.769393,0
gene_97,-32.21896821957367,-32.47392827438338,0.2549600548097146,0:00:00.844106,0
gene_98,-13.168788530620809,-13.168723420057155,-6.511056365354762e-05,0:00:00.930901,0
gene_99,-26.01356591589227,-30.26426098340183,4.250695067509561,0:00:00.775891,0
gene_100,-6.513037399908484,-6.57607290204054,0.06303550213205611,0:00:00.739990,0
gene_101,-13.924608013059249,-30.362290426557937,16.43768241349869,0:00:00.883155,0
gene_102,-4.2505598144648395,-4.561548574968018,0.3109887605031787,0:00:00.906133,0
gene_103,-40.10124866597752,-43.922177510601855,3.8209288446243335,0:00:00.751493,0
gene_104,-17.26831496102565,-17.268314430472774,-5.305528745225274e-07,0:00:00.650487,0
gene_105,-34.83658734602472,-34.98028748186671,0.14370013584198915,0:00:00.665285,0
gene_106,-13.931489691605941,-13.931437375536188,-5.2316069753644e-05,0:00:01.377088,0
gene_107,-27.363900854618233,-29.070950602256605,1.7070497476383721,0:00:00.902444,0
gene_108,-5.760731991412669,-5.764779662598954,0.004047671186285129,0:00:00.816903,0
gene_109,-39.49568334821606,-41.03417977770107,1.5384964294850079,0:00:00.765049,0
gene_110,-21.15051366755887,-21.150512513871178,-1.1536876911577565e-06,0:00:00.721326,0
gene_111,-34.46014684367529,-34.460093484998744,-5.335867654565618e-05,0:00:00.577934,0
gene_112,-13.12493357930929,-13.124808835405343,-0.00012474390394778823,0:00:00.559287,0
gene_113,-19.562612785663724,-28.486905081090153,8.92429229542643,0:00:00.676469,0
gene_114,-6.241505937183266,-6.24148541749458,-2.0519688685993742e-05,0:00:00.825422,0
gene_115,-39.03022836941598,-39.030214432403845,-1.3937012134590532e-05,0:00:00.598803,0
gene_116,-14.479613845999042,-14.722964144102733,0.24335029810369058,0:00:00.543012,0
gene_117,-36.00896319576469,-36.008897861030626,-6.533473406733492e-05,0:00:00.624469,0
gene_118,-12.405022096949164,-12.405020087368955,-2.009580208905959e-06,0:00:00.714085,0
gene_119,-28.524551741739117,-28.760004635332542,0.23545289359342547,0:00:00.756483,0
gene_120,-10.4764615582133,-10.476455221518105,-6.336695195230391e-06,0:00:00.835482,0
gene_121,-35.956576605859155,-33.93887807666819,-2.017698529190966,0:00:00.642026,0
gene_122,-11.111548322496413,-11.111315782829728,-0.0002325396666851276,0:00:00.908136,0
gene_123,-30.149665793967667,-28.570609662905404,-1.5790561310622628,0:00:00.770507,0
gene_124,-3.278152117712459,-3.2781516845858043,-4.331266545420931e-07,0:00:00.717094,0
gene_125,-29.03338478282218,-33.31783643045841,4.284451647636228,0:00:00.527102,0
gene_126,-16.146277290683237,-16.146277266796055,-2.3887182010184915e-08,0:00:00.569774,0
gene_127,-34.99180650029763,-41.97878224905705,6.98697574875942,0:00:00.529412,0
gene_128,-23.022930345934373,-23.02246115137652,-0.00046919455785499053,0:00:00.567490,0
gene_129,-34.094809717846,-34.632686289114744,0.5378765712687468,0:00:00.645146,0
gene_130,-16.462351958992123,-16.462351760010378,-1.9898174485888376e-07,0:00:00.698331,0
gene_131,-27.73709012745996,-31.585890913761656,3.8488007863016946,0:00:00.584265,0
gene_132,-7.627633401317045,-7.627632987642215,-4.1367482950249723e-07,0:00:00.626729,0
gene_133,-36.71889802210985,-39.33206152551341,2.6131635034035625,0:00:00.607365,0
gene_134,-19.020278402745653,-19.020265128929758,-1.3273815895331609e-05,0:00:00.671762,0
gene_135,-35.13543771265148,-35.13512184608626,-0.00031586656522364365,0:00:00.701133,0
gene_136,-7.140957533648439,-7.140957105210418,-4.2843802106062867e-07,0:00:00.915865,0
gene_137,-30.2999781323947,-31.315183025179415,1.0152048927847162,0:00:00.696224,0
gene_138,-5.187751612930878,-5.187749205829487,-2.4071013910997863e-06,0:00:00.956115,0
gene_139,-37.44873863101505,-37.412689804301166,-0.036048826713880544,0:00:00.549973,0
gene_140,-15.878122745290963,-16.016645300818507,0.138522555527544,0:00:00.730804,0
gene_141,-29.696638624618803,-32.23345531390306,2.5368166892842545,0:00:00.732815,0
gene_142,-9.71640275431098,-9.716402602334579,-1.5197640124142708e-07,0:00:00.649654,0
gene_143,-27.414515359539035,-29.907242759376544,2.4927273998375092,0:00:00.697558,0
gene_144,-6.872195253341729,-7.235659345372408,0.36346409203067864,0:00:00.691270,0
gene_145,-37.453913229588295,-37.55560283309709,0.1016896035087953,0:00:00.650372,0
gene_146,-13.762043180135837,-11.921870424930948,-1.8401727552048897,0:00:00.770459,0
gene_147,-30.615836665928057,-31.107352588119802,0.4915159221917449,0:00:00.761831,0
gene_148,-14.852933343754879,-15.12881100611165,0.2758776623567716,0:00:00.818104,0
gene_149,-19.19196680878557,-32.8305521315997,13.638585322814134,0:00:00.809230,0
gene_150,-13.508427153094713,-10.832275861174047,-2.6761512919206663,0:00:01.001148,0
gene_151,-31.246848310653203,-31.834305941901633,0.5874576312484301,0:00:00.799546,0
gene_152,-9.360850571172058,-9.360849777795629,-7.933764294421053e-07,0:00:00.847138,0
gene_153,-22.455987426644995,-33.97234151126284,11.516354084617845,0:00:00.731722,0
gene_154,-8.128298370024595,-8.128578257269659,0.0002798872450640033,0:00:00.584553,0
gene_155,-33.6743603833307,-33.30140166052608,-0.3729587228046185,0:00:00.587677,0
gene_156,-5.390263394918822,-7.284514693590793,1.8942512986719713,0:00:00.751878,0
gene_157,-40.780578980837376,-41.07113362314166,0.2905546423042864,0:00:00.837294,0
gene_158,-8.616325197918478,-8.615790826183193,-0.0005343717352843669,0:00:00.778046,0
gene_159,-32.26387804679372,-34.70003932616783,2.4361612793741116,0:00:00.873429,0
gene_160,-8.692471847417547,-8.691868423648973,-0.0006034237685739186,0:00:01.101248,0
gene_161,-32.56915110770315,-35.501067205188704,2.931916097485555,0:00:00.910588,0
gene_162,-6.886516576670431,-6.8855127507983624,-0.0010038258720683757,0:00:00.804311,0
gene_163,-33.14133801915788,-37.172549085835385,4.031211066677507,0:00:00.884279,0
gene_164,-13.762613824042827,-13.762611913737224,-1.9103056025926435e-06,0:00:00.798893,0
gene_165,-24.097211313591387,-35.03374879630455,10.936537482713163,0:00:00.776494,0
gene_166,-9.645543113665319,-9.64549286871242,-5.024495289873698e-05,0:00:00.819729,0
gene_167,-25.87541743957363,-33.12146939680184,7.246051957228211,0:00:00.849032,0
gene_168,-8.042284504853725,-8.042281841094052,-2.663759673282584e-06,0:00:00.734677,0
gene_169,-38.09721474800926,-41.96629443724096,3.869079689231704,0:00:00.628055,0
gene_170,-16.319962215917595,-16.319899181364278,-6.303455331746477e-05,0:00:00.715091,0
gene_171,-34.33724365549158,-35.08063921517149,0.7433955596799109,0:00:00.670808,0
gene_172,-10.725979173059157,-10.725978627147013,-5.459121439344017e-07,0:00:00.959021,0
gene_173,-24.689370223413512,-31.584224661418443,6.894854438004931,0:00:00.672407,0
gene_174,-10.675025418905454,-10.854760495379342,0.17973507647388764,0:00:00.571135,0
gene_175,-35.36847634052083,-33.104935906612354,-2.2635404339084744,0:00:00.561533,0
gene_176,-12.855886533096673,-12.855886226439967,-3.0665670536222933e-07,0:00:01.013888,0
gene_177,-34.01733227764149,-36.147095658120314,2.1297633804788205,0:00:00.558101,0
gene_178,-13.32043287627747,-13.320325765209562,-0.00010711106790850522,0:00:00.606820,0
gene_179,-32.3615671771101,-33.21447328690427,0.8529061097941693,0:00:00.545946,0
gene_180,-13.385851882028367,-13.3858455717442,-6.310284167199143e-06,0:00:00.820348,0
gene_181,-37.11913336032511,-37.11912755399208,-5.8063330286017845e-06,0:00:00.667050,0
gene_182,-12.870976744715279,-12.87044644760066,-0.0005302971146186053,0:00:00.800856,0
gene_183,-34.85312873901388,-36.37298098710961,1.5198522480957237,0:00:00.605595,0
gene_184,-13.725181075212095,-10.840292153761439,-2.8848889214506563,0:00:00.637002,0
gene_185,-30.18671614466922,-30.186640303903815,-7.584076540467777e-05,0:00:00.588288,0
gene_186,-10.010279777892684,-7.483008784531897,-2.527270993360787,0:00:00.628775,0
gene_187,-34.73185950116873,-39.60332084508298,4.871461343914255,0:00:00.609703,0
gene_188,-14.827625521413555,-15.420888933490012,0.5932634120764568,0:00:00.609514,0
gene_189,-29.75584929518938,-29.755826901554208,-2.2393635170203652e-05,0:00:00.604554,0
gene_190,-7.7271592266985,-7.727156602461321,-2.624237179560396e-06,0:00:00.694266,0
gene_191,-22.74424198974416,-29.59855315856316,6.854311168818999,0:00:00.704055,0
gene_192,-3.5674346876607963,-3.5673117280114965,-0.00012295964929975867,0:00:00.647560,0
gene_193,-37.056547018587324,-39.4886595795453,2.4321125609579752,0:00:00.595485,0
gene_194,-15.470838897345898,-16.30583163774362,0.8349927403977215,0:00:00.576206,0
gene_195,-28.924981865363986,-30.940489989281076,2.0155081239170904,0:00:00.710852,0
gene_196,-6.561680341761683,-6.9399035820580295,0.3782232402963466,0:00:00.731082,0
gene_197,-17.48659802467931,-29.08270693825114,11.596108913571829,0:00:00.774643,0
gene_198,-5.205113024224573,-5.489861646952008,0.2847486227274345,0:00:00.738211,0
gene_199,-30.41261439856374,-37.56581607725582,7.153201678692078,0:00:00.912837,0
gene_200,-6.363741398446873,-8.97883713516368,2.615095736716807,0:00:00.849822,0
gene_201,-34.77743204498079,-33.197444930377436,-1.5799871146033553,0:00:00.710936,0
gene_202,-10.462812498032438,-10.462811921094946,-5.769374915587377e-07,0:00:01.024727,0
gene_203,-24.32682301230885,-28.598036832308974,4.271213820000124,0:00:00.782795,0
gene_204,-9.842583181766777,-8.399957931182875,-1.4426252505839017,0:00:00.694701,0
gene_205,-32.95508078356546,-36.51927855690634,3.5641977733408865,0:00:00.739180,0
gene_206,-10.245429135564162,-10.252263397174154,0.0068342616099918985,0:00:01.005171,0
gene_207,-29.902428454658388,-27.771968001136237,-2.1304604535221507,0:00:00.942103,0
gene_208,-6.203473960694808,-6.203444354864619,-2.960583018918328e-05,0:00:00.741033,0
gene_209,-24.131014235704715,-29.532862868181127,5.401848632476412,0:00:00.949237,0
gene_210,-10.21612678536944,-10.266525328091078,0.050398542721637796,0:00:00.781701,0
gene_211,-33.619395402805544,-34.32615541576872,0.7067600129631728,0:00:00.825777,0
gene_212,-17.79461120163341,-18.055455393779955,0.2608441921465463,0:00:00.862875,0
gene_213,-28.208045556424732,-32.52650511476695,4.318459558342216,0:00:00.779527,0
gene_214,-14.256512085628199,-14.167987824364053,-0.08852426126414592,0:00:00.560497,0
gene_215,-31.05930238533115,-30.187463120449515,-0.8718392648816362,0:00:00.567663,0
gene_216,-11.775061581596297,-11.427997536387242,-0.34706404520905565,0:00:00.617756,0
gene_217,-38.25399423526842,-38.588789723874015,0.33479548860559305,0:00:00.773526,0
gene_218,-20.785348398762377,-17.802199070545946,-2.983149328216431,0:00:00.556277,0
gene_219,-32.55967569061857,-33.22053622448185,0.6608605338632785,0:00:00.729869,0
gene_220,-16.833922204428447,-14.025587036181115,-2.808335168247332,0:00:00.648179,0
gene_221,-31.079130421466587,-29.3701932814257,-1.708937140040888,0:00:00.941857,0
gene_222,-14.556944293517459,-10.965299032776159,-3.5916452607413003,0:00:01.086360,0
gene_223,-37.02308238987128,-36.968635110991485,-0.05444727887979184,0:00:00.779419,0
gene_224,-10.969859676544026,-10.96985677089193,-2.9056520958192777e-06,0:00:00.653125,0
gene_225,-30.6208613551645,-29.5346560220407,-1.0862053331238002,0:00:00.567176,0
gene_226,-5.46768832978616,-5.467606524686897,-8.180509926347668e-05,0:00:00.670220,0
gene_227,-9.07741505152945,-26.330966805470812,17.253551753941363,0:00:00.521065,0
gene_228,-7.427919116494806,-7.6584232250332995,0.23050410853849357,0:00:00.558131,0
gene_229,-34.51778210429688,-34.51769519487474,-8.690942213718245e-05,0:00:00.561799,0
gene_230,-8.47448985588347,-8.474474386021356,-1.5469862113093313e-05,0:00:00.687691,0
gene_231,-32.16626110310082,-32.166248064067844,-1.303903297866782e-05,0:00:00.651757,0
gene_232,-12.624464684080944,-12.624434815301406,-2.9868779538588797e-05,0:00:00.590976,0
gene_233,-30.86763972689394,-31.342515217656477,0.47487549076253543,0:00:00.526154,0
gene_234,-9.0251551838044,-7.680595500791519,-1.344559683012882,0:00:00.483092,0
gene_235,-34.414964216197205,-41.751857166465655,7.3368929502684495,0:00:00.539633,0
gene_236,-18.12503136383491,-17.23686897914497,-0.8881623846899416,0:00:00.545665,0
gene_237,-30.617448797691026,-38.540935885859575,7.9234870881685495,0:00:00.550150,0
gene_238,-11.460047249275025,-11.517311976572636,0.05726472729761056,0:00:00.575352,0
gene_239,-17.1356712504748,-29.617905403600673,12.482234153125873,0:00:00.529392,0
gene_240,-4.8040191964503265,-4.804019012353805,-1.840965211385992e-07,0:00:00.610411,0
gene_241,-36.85157005663248,-39.78066826247278,2.9290982058402975,0:00:00.509253,0
gene_242,-17.115085255723,-17.161720028659275,0.04663477293627594,0:00:00.521150,0
gene_243,-36.78600717996116,-36.78557285402078,-0.00043432594038250727,0:00:00.487310,0
gene_244,-8.882491865509916,-10.36883055001692,1.486338684507004,0:00:00.636576,0
gene_245,-28.01783554289011,-28.017834789791323,-7.530987886639195e-07,0:00:00.567128,0
gene_246,-6.898636964814575,-8.356722814373683,1.458085849559108,0:00:00.539382,0
gene_247,-33.213005572511534,-37.89095151751791,4.677945945006378,0:00:00.671045,0
gene_248,-17.450486785485218,-17.45048633625327,-4.4923194764123764e-07,0:00:00.602675,0
gene_249,-30.782640508938574,-35.45825698301347,4.6756164740748964,0:00:00.546706,0
gene_250,-15.002488809095954,-15.002475259401798,-1.3549694156012038e-05,0:00:00.628207,0
gene_251,-19.770952751541515,-32.079728082319676,12.308775330778161,0:00:00.601290,0
gene_252,-7.0621639762970965,-7.241465214274012,0.17930123797691522,0:00:00.746947,0
gene_253,-34.19326183309398,-33.782886091247406,-0.4103757418465719,0:00:00.863749,0
gene_254,-12.604901972011916,-9.606184314284166,-2.9987176577277506,0:00:00.766782,0
gene_255,-33.009293877433116,-34.108138541294764,1.098844663861648,0:00:00.692706,0
gene_256,-7.663406397448881,-7.663397982292732,-8.415156148799952e-06,0:00:00.962769,0
gene_257,-27.64193832371559,-29.664280090346324,2.022341766630735,0:00:00.803019,0
gene_258,-11.351219954385442,-11.351219808795582,-1.4558986016766085e-07,0:00:00.738628,0
gene_259,-30.354294740633676,-38.31574889289132,7.9614541522576445,0:00:00.610789,0
gene_260,-20.16513435752611,-20.16507412461082,-6.023291529189123e-05,0:00:00.863332,0
gene_261,-31.719435604726453,-36.56272609194485,4.8432904872184,0:00:00.653287,0
gene_262,-13.397883676648508,-13.398033454054396,0.0001497774058876189,0:00:00.676743,0
gene_263,-21.80026598162877,-35.02305472201166,13.222788740382889,0:00:00.946107,0
gene_264,-10.214781762989924,-10.214776936859685,-4.826130238555493e-06,0:00:01.201802,0
gene_265,-39.920105576474235,-39.919984565086565,-0.0001210113876695118,0:00:00.740995,0
gene_266,-8.740941282954257,-8.740857390562631,-8.389239162553963e-05,0:00:00.931697,0
gene_267,-31.603951508037355,-35.5180016626438,3.914050154606443,0:00:00.876530,0
gene_268,-9.84633613240766,-10.917672734787118,1.071336602379457,0:00:00.814255,0
gene_269,-28.245777593636703,-35.40772330366897,7.1619457100322705,0:00:01.075392,0
gene_270,-8.504481372863715,-9.611437019828696,1.1069556469649804,0:00:00.635092,0
gene_271,-33.03913415757286,-33.730116041416316,0.690981883843456,0:00:00.612267,0
gene_272,-14.498943431800441,-14.498939326151598,-4.105648843122367e-06,0:00:00.770118,0
gene_273,-30.272488660323948,-31.608244572840263,1.3357559125163156,0:00:00.574116,0
gene_274,-4.3381187658441505,-4.33811837419848,-3.9164567056104715e-07,0:00:00.782947,0
gene_275,-27.880493765074064,-27.82481502053075,-0.05567874454331445,0:00:00.690738,0
gene_276,-3.790109248251113,-3.7900597281557857,-4.952009532743773e-05,0:00:01.008601,0
gene_277,-33.49298453687149,-33.49186115093526,-0.0011233859362320686,0:00:00.643377,0
gene_278,-12.819951404161174,-12.819530136756692,-0.00042126740448189537,0:00:00.531460,0
gene_279,-24.354091290372537,-24.354054736353614,-3.6554018922885234e-05,0:00:00.650374,0
gene_280,-3.9482516759168718,-3.4624811493735876,-0.4857705265432841,0:00:00.805799,0
gene_281,-27.08753970555331,-30.432657983151973,3.3451182775986616,0:00:00.901136,0
gene_282,-10.781486187282598,-10.781333522088197,-0.00015266519440082504,0:00:00.554639,0
gene_283,-41.13147220508564,-40.49013160120622,-0.6413406038794207,0:00:00.645988,0
gene_284,-17.550884704590132,-17.54880723389372,-0.002077470696413286,0:00:00.895810,0
gene_285,-24.088103573211455,-31.733573381800017,7.645469808588562,0:00:00.667992,0
gene_286,-14.898416320881827,-14.89841622939386,-9.148796742408649e-08,0:00:00.759618,0
gene_287,-13.90400640881344,-29.944414764570517,16.040408355757076,0:00:00.624694,0
gene_288,-9.484112303907267,-9.484110079624077,-2.2242831896335247e-06,0:00:00.698317,0
gene_289,-37.97004069616172,-37.97003115573481,-9.540426908927202e-06,0:00:00.700319,0
gene_290,-16.251768375063268,-16.25173443400501,-3.394105825904603e-05,0:00:00.674681,0
gene_291,-33.40613372071329,-33.75824098896272,0.3521072682494264,0:00:00.538059,0
gene_292,-8.265841099441737,-7.749359019132225,-0.5164820803095118,0:00:00.540383,0
gene_293,-15.311253867264725,-29.94148432390478,14.630230456640057,0:00:00.506090,0
gene_294,-4.832061627070718,-4.832025818726851,-3.580834386696097e-05,0:00:00.555800,0
gene_295,-39.61919503504711,-40.44774533963651,0.8285503045893989,0:00:00.751451,0
gene_296,-14.235353380992974,-14.23535221261627,-1.1683767038306314e-06,0:00:00.803561,0
gene_297,-36.10564672819571,-38.342802580483,2.2371558522872945,0:00:00.610612,0
gene_298,-8.738287082011439,-8.738283610227398,-3.471784040698367e-06,0:00:00.660822,0
gene_299,-34.080473965201136,-35.723984612639136,1.6435106474379992,0:00:00.670132,0
gene_300,-6.584468501993751,-6.584366309149733,-0.00010219284401813411,0:00:00.683256,0
gene_301,-40.69097828664868,-40.69087908284637,-9.92038023071018e-05,0:00:00.762235,0
gene_302,-13.039098439099897,-13.03848578123395,-0.0006126578659468862,0:00:00.762570,0
gene_303,-38.83637776856562,-38.67190778915111,-0.16446997941450547,0:00:00.683411,0
gene_304,-4.421700616782129,-4.4216743599687796,-2.6256813349334607e-05,0:00:00.663629,0
gene_305,-21.010417969708435,-30.924468465998476,9.914050496290042,0:00:00.535687,0
gene_306,-4.894617062165224,-4.894616546001554,-5.16163670027936e-07,0:00:00.551568,0
gene_307,-36.016743360644696,-35.01286275232174,-1.0038806083229588,0:00:00.841685,0
gene_308,-9.916922695804875,-9.916922059879791,-6.359250832588259e-07,0:00:01.105134,0
gene_309,-28.24603199820699,-34.24330915035214,5.9972771521451484,0:00:00.761458,0
gene_310,-10.55711529716502,-10.557114815422294,-4.817427257108875e-07,0:00:00.698612,0
gene_311,-24.085509224158418,-30.09747659522729,6.01196737106887,0:00:00.562622,0
gene_312,-7.003985751674136,-7.614502283021725,0.6105165313475887,0:00:00.575010,0
gene_313,-32.73007814205271,-35.9470221953931,3.2169440533403915,0:00:00.574849,0
gene_314,-15.192440503605036,-14.152216854081633,-1.0402236495234032,0:00:00.763269,0
