,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_132,26.710753159236262,26.65601456676208,0.054738592474180336,0:00:01.366622,0:00:01.366622
gene_133,-20.755633337672748,-20.362024522709497,0.0,0:00:00.230945,0:00:00.230945
gene_134,20.752953173774767,20.752964929195443,0.0,0:00:01.470483,0:00:01.470483
gene_135,-16.6476667166569,-15.455708719933028,0.0,0:00:00.220324,0:00:00.220324
gene_136,23.931264880542415,23.92862869209678,0.002636188445634957,0:00:01.331275,0:00:01.331275
gene_137,-9.670565727035413,-9.750509593815314,0.07994386677990128,0:00:00.225185,0:00:00.225185
gene_138,34.60461650483743,34.60122748641826,0.0033890184191704975,0:00:01.341534,0:00:01.341534
gene_139,-13.826679694031625,-17.541682941093356,3.7150032470617305,0:00:00.230232,0:00:00.230232
gene_140,14.60567357417981,14.60568104810734,0.0,0:00:01.397544,0:00:01.397544
gene_141,-19.7914563663409,-19.68463090306082,0.0,0:00:00.230474,0:00:00.230474
gene_142,16.156605947060655,16.156611140827046,0.0,0:00:01.402265,0:00:01.402265
gene_143,-16.435962010118537,-17.32714502322944,0.8911830131109042,0:00:00.232073,0:00:00.232073
gene_144,16.950064595854073,16.950068936300198,0.0,0:00:01.374728,0:00:01.374728
gene_145,-14.140920508512178,-17.84477307106809,3.7038525625559124,0:00:00.222887,0:00:00.222887
gene_146,14.627675006809731,14.62705474992569,0.0006202568840407707,0:00:01.307982,0:00:01.307982
gene_147,-10.537341284311111,-17.17821466675496,6.64087338244385,0:00:00.225601,0:00:00.225601
gene_148,19.291607110953617,19.29174503453089,0.0,0:00:01.368906,0:00:01.368906
gene_149,-8.42669099948353,-12.976030716474842,4.549339716991312,0:00:00.229840,0:00:00.229840
gene_150,23.60226601331344,23.519795460930936,0.08247055238250312,0:00:01.339945,0:00:01.339945
gene_151,-17.64188972987874,-20.3100840015765,2.6681942716977574,0:00:00.231351,0:00:00.231351
gene_152,17.665104668006236,17.665154897018887,0.0,0:00:01.399734,0:00:01.399734
gene_153,-15.409042211453542,-19.191057868485903,3.7820156570323604,0:00:00.227913,0:00:00.227913
gene_154,22.860476815240837,22.86080494303083,0.0,0:00:01.347804,0:00:01.347804
gene_155,-20.249365543204256,-19.58405555075972,0.0,0:00:00.230652,0:00:00.230652
gene_156,25.877464980052835,25.877482819585648,0.0,0:00:01.396051,0:00:01.396051
gene_157,-19.14885377930122,-17.870878916629692,0.0,0:00:00.227862,0:00:00.227862
gene_158,12.96910016835118,12.969104783049609,0.0,0:00:01.388930,0:00:01.388930
gene_159,-13.404499591790863,-14.249132403291142,0.8446328115002792,0:00:00.230770,0:00:00.230770
gene_160,16.110673159872412,16.110673620263725,0.0,0:00:01.394192,0:00:01.394192
gene_161,10.504445299978464,-3.7165747009682377,14.221020000946702,0:00:01.292896,0:00:01.292896
gene_162,19.557158900399017,19.51303819029242,0.044120710106597016,0:00:01.305888,0:00:01.305888
gene_163,-15.846338594769335,-17.154400238207543,1.308061643438208,0:00:00.220666,0:00:00.220666
gene_164,15.690217118131628,15.690239365344183,0.0,0:00:01.371984,0:00:01.371984
gene_165,-17.031067659866583,-19.58872637964142,2.557658719774839,0:00:00.229994,0:00:00.229994
gene_166,25.765230446761063,25.765233881968154,0.0,0:00:01.400248,0:00:01.400248
gene_167,-13.62347708705188,-20.967245313727478,7.343768226675598,0:00:00.231379,0:00:00.231379
gene_168,31.68374244197394,31.683748862941364,0.0,0:00:01.408615,0:00:01.408615
gene_169,-19.24537199168445,-19.971339743216774,0.7259677515323233,0:00:00.223189,0:00:00.223189
gene_170,18.189277528202027,18.1892778869862,0.0,0:00:01.372527,0:00:01.372527
gene_171,-19.39042476100696,-19.850056621486672,0.4596318604797105,0:00:00.222024,0:00:00.222024
