,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G875,-582.3254977401333,-695.681475890828,113.3559781506947
G1048,-578.5384634791911,-678.7516316969186,100.21316821772746
G75,-508.9295906986288,-615.9602910839886,107.03070038535999
G16190,-570.4742085620212,-648.5989026042798,78.12469404225853
G16590,-536.8862989011466,-599.3309579091465,62.444659007999924
G16243,-504.03250531973197,-581.5284021715214,77.49589685178938
G23390,-495.19538675411485,-567.3895868485292,72.19420009441444
G5871,-535.5049834082249,-618.5704415836573,83.06545817543235
G319,-423.16847441016023,-496.41288129797346,73.24440688781334
G8159,-467.46676351125603,-536.5428712080014,69.07610769674551
G888,-510.16871733528836,-568.0494138066628,57.88069647137434
G18745,-509.3978605752363,-591.8846475485898,82.48678697335345
G241,-417.81862372694513,-498.763776961034,80.9451532340888
G21779,-523.2218743149302,-614.6154285180729,91.3935542031428
G24866,-582.3704420788854,-654.8043858140427,72.4339437351573
G18184,-579.4010944194371,-646.545554341171,67.14445992173411
G3927,-428.82481698335516,-497.94295891586717,69.11814193251195
G118,-365.3401487584077,-447.3156957543765,81.97554699596878
G775,-380.0731115952694,-445.6608190708718,65.58770747560243
G18024,-374.09842532936193,-425.2597792528388,51.161353923476895
G11693,-445.034631901577,-505.3676538720501,60.333021970473105
G18397,-561.654435843735,-631.7476329370106,70.09319709327565
G2159,-377.99411239981987,-439.4017999385977,61.40768753877791
G16951,-567.2451438300045,-637.7848377929604,70.53969396295588
G812,-370.50602097294114,-431.13874808621523,60.63272711327403
G9038,-405.1611249717383,-466.41527104966883,61.2541460779305
G4843,-421.6548928092541,-477.78727013178366,56.13237732252953
G1439,-383.8109356747049,-440.3216227071968,56.510687032491894
G17454,-350.2139699433366,-412.6238926079287,62.4099226645921
G3192,-445.60687671386864,-511.8302387871032,66.22336207323457
G2473,-653.8938496365157,-688.2907842300735,34.39693459355783
G11432,-373.15002660323637,-417.6308660588333,44.480839455596886
G1528,-641.8128515747404,-675.9113018610208,34.09845028628023
G16626,-505.58167514157896,-580.9537519819478,75.37207684036879
G21885,-400.7288942262349,-469.50781985867286,68.77892563243802
G17065,-363.78595202431967,-414.839057558302,51.053105533982254
G16378,-349.94572536341246,-380.50524501568117,30.559519652268648
G106,-339.57927485722445,-381.31768843964244,41.738413582417934
G22308,-379.84225099504823,-410.38391417037104,30.54166317532281
G4453,-671.380163634387,-696.0689664073303,24.688802772943408
G20694,-433.3856477863389,-465.3771416266706,31.991493840331827
G4444,-290.5703404726387,-327.7336994823314,37.163359009692726
G15179,-325.39633064124814,-385.0213704542828,59.62503981303462
G23168,-682.5226570721862,-708.8802923373457,26.35763526515939
G15935,-349.7903764082538,-397.3760019610544,47.5856255528006
G9416,-310.05378436412286,-363.68152439142835,53.627740027305485
G2447,-321.54902565344486,-333.02288531285734,11.473859659412485
G17912,-400.32781331576797,-444.9410660713736,44.61325275560557
G24791,-320.4714794347237,-354.48638640984495,34.01490697512133
G20593,-490.9217738015518,-536.4777200061819,45.55594620463012
G10759,-383.3646822827461,-419.0101736541486,35.6454913714025
G7712,-311.3866861057801,-347.74115583907053,36.3544697332905
G26515,-338.45628240231457,-373.5433832352056,35.087100832891004
G20850,-662.1308573430143,-687.6386247008754,25.507767357860985
G277,-296.2954079420261,-340.27476492512335,43.979356983097375
G25757,-279.7168507822705,-314.283226374607,34.5663755923365
G3788,-568.4619025467557,-605.4883532460182,37.026450699262455
G8902,-642.6222252404739,-675.3324716123549,32.710246371881
G21085,-422.0165337356949,-449.38114464583276,27.364610910137745
G24233,-443.98399501259735,-448.49616202014585,4.5121670075485545
G4645,-450.71802277637426,-469.4078722773156,18.689849500941307
G17549,-281.9637008884092,-331.7197398441521,49.7560389557429
G4885,-329.05389458063445,-367.9090140886218,38.8551195079874
G21939,-343.9696754860635,-377.7618719653593,33.79219647929585
G21350,-435.617584451078,-459.75980157806106,24.142217126982928
G20544,-450.95204507020173,-457.45621957460855,6.504174504406876
G810,-254.93136741185842,-318.10155272938687,63.17018531752848
G26033,-421.4103003614266,-425.2241853592186,3.813884997791888
G19590,-710.1542106529771,-725.7172212268848,15.563010573907606
G22614,-662.530509030437,-661.7797954626083,-0.7507135678287113
G26372,-428.2372939751839,-433.9428136111025,5.70551963591862
G1883,-411.97071009855637,-418.60238329820174,6.63167319964532
G18834,-307.83414148784834,-340.39651251853365,32.56237103068537
G16387,-494.3109145590353,-506.3528886046273,12.041974045591926
G23188,-518.6400417945803,-536.8293461142744,18.189304319694084
G2160,-443.3609571940146,-451.7737357477494,8.412778553734825
G16400,-425.53634720294866,-425.69419359607764,0.15784639312892068
G21236,-339.6497120305867,-342.86542150137313,3.2157094707863507
G20030,-272.65577152359936,-308.4088769410748,35.75310541747547
G7926,-233.1741538334417,-257.97476437541303,24.80061054197125
G8594,-227.17888793027734,-246.98741705010926,19.80852911983192
G2477,-485.36617606558366,-486.8223084258229,1.456132360239394
G15283,-360.56558032055887,-387.7239570936377,27.15837677307877
G1355,-441.8867058237709,-447.358234259598,5.471528435827111
H1869,-419.48484804599474,-419.48154781160207,-0.003300234392554557
G18271,-260.7242391408708,-292.4667420609656,31.74250292009481
G105,-287.2756144320348,-289.2619818751156,1.9863674430808371
G17994,-316.06831717571447,-342.35706736702605,26.28875019131158
G17490,-490.20772602020037,-499.3493092572292,9.141583237028954
G12225,-314.25455628412726,-341.3532743585185,27.09871807439129
G2725,-481.40688888703613,-492.19068431599953,10.783795428963456
H2075,-373.1045856118536,-373.13394741891784,0.029361807064276487
G25364,-315.5675464633207,-351.8206934720639,36.25314700874321
G16788,-230.66912849758225,-261.05798118783866,30.3888526902565
G21620,-656.3854146767667,-675.8566667283831,19.47125205161649
G5602,-320.168832924582,-357.6016443159213,37.43281139133933
G2153,-694.7351260553297,-711.072939434119,16.337813378789292
G18304,-652.004772218412,-662.3593264365578,10.354554218145948
G25398,-345.93454001938005,-350.6267156743697,4.692175654989569
H2240,-331.33785070851565,-331.3424033541313,0.004552645615660822
G5612,-362.95628914236204,-366.0916459791001,3.1353568367380826
G20809,-291.20596253141343,-322.88139140445384,31.675428873040403
G2216,-624.0882926708347,-645.3499279821066,21.261635311271906
G12525,-456.887028883206,-457.26964536746317,0.3826164842571984
G15908,-428.11395680482764,-428.4558902471939,0.341933442366269
H1836,-323.10485733454584,-324.1242512194114,1.019393884865508
G9093,-471.8587464455889,-478.5192048424933,6.660458396904347
G1017,-271.28790313667304,-312.87710566488545,41.589202528212404
G20956,-602.4597427314317,-631.6569099732196,29.19716724178807
H530,-360.1851244980483,-360.59809259069505,0.412968092646679
H2539,-360.9155185655021,-360.9468785067192,0.03135994121709018
G18055,-487.1712245266623,-509.47785384630515,22.306629319642862
G12699,-465.8712368190784,-471.9332775619024,6.062040742823911
G3670,-510.141048744381,-510.4030711483439,0.2620224039628738
H2343,-380.7790528004284,-379.7574331669474,-1.0216196334809524
G7595,-327.3318013718792,-327.3316837124666,-0.00011765941258090605
G10663,-433.7183432764242,-429.6045183182511,-4.1138249581730975
G3055,-497.8102305402778,-507.57344155070007,9.763211010422195
H2550,-432.50445761864535,-432.52035679515836,0.0158991765130736
G7591,-370.72029417634093,-369.32348173439067,-1.3968124419504306
G11750,-377.0448215837142,-377.1390933054193,0.09427172170506992
G12524,-414.38070205484007,-417.48259444091497,3.1018923860749514
