,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G1161,-795.0037358309114,-952.4280514911292,157.42431566021776
G601,-720.5992122836317,-836.2433613818489,115.64414909821721
G2322,-584.5393570468742,-694.5845019434529,110.04514489657868
G8586,-763.245223335874,-866.3557530158072,103.11052967993317
G772,-619.8658480598384,-730.6179888892693,110.75214082943091
G2,-428.5500452559655,-494.71082066275875,66.16077540679328
G565,-572.9344091623116,-671.7528472900333,98.81843812772172
G16733,-483.21128453319886,-572.9901069815195,89.77882244832062
G1264,-597.601198519576,-712.443428737441,114.842230217865
G18889,-438.80817626287404,-545.786793482988,106.9786172201139
G7048,-929.1478787421844,-1019.0965983628171,89.94871962063269
G24573,-671.6876703241103,-798.2586947457978,126.57102442168753
G17448,-460.17125970472193,-538.9263149167678,78.75505521204582
G3016,-439.2021667625276,-509.09429052322895,69.89212376070134
G2217,-484.8955460156515,-554.9129336331971,70.01738761754558
G19135,-387.733587209834,-448.98775530459267,61.254168094758654
G15476,-611.0244487448425,-732.5164705183386,121.49202177349605
G17911,-568.4226158498458,-636.3408931871488,67.91827733730304
G722,-890.6442439024121,-994.3032849246921,103.65904102228001
G4093,-568.3408560587103,-664.0090707023438,95.66821464363352
G21461,-415.3569208118695,-490.6063856477148,75.24946483584529
G3493,-495.9796682058574,-561.5007782025702,65.52110999671282
G23390,-773.6748004806208,-856.0139294644315,82.33912898381072
G18110,-424.1328532087741,-504.15433160971196,80.02147840093784
G1927,-408.78383812609,-491.3677380902394,82.5838999641494
G5489,-296.3669308348587,-412.01607928142755,115.64914844656886
G19456,-704.0437550219141,-797.3555796081677,93.31182458625358
G15348,-542.5417950050639,-616.1214776436966,73.57968263863268
G10829,-409.99684878246256,-476.5258872041457,66.52903842168314
G957,-668.0145492769896,-734.0950522016259,66.08050292463633
G1886,-477.0130520675051,-538.3288684327024,61.31581636519729
G3087,-292.78301477106163,-403.945434859171,111.16242008810934
G4856,-1394.7360535949824,-1405.3632474158157,10.627193820833327
G5809,-278.4694531164674,-394.22783529091674,115.75838217444937
G16979,-429.8341310655568,-490.0320072418173,60.197876176260536
G10032,-434.64700135089385,-514.3251427489431,79.67814139804926
G23138,-732.270186283447,-799.6454279190407,67.37524163559374
G23311,-365.7705127380013,-423.57453411671446,57.80402137871317
G5129,-1163.2897432615857,-1195.7592406279239,32.469497366338146
G3019,-1472.4765480422345,-1490.6360526384074,18.159504596172837
G5933,-1194.5457043445574,-1219.0280677056223,24.482363361064927
G16708,-568.3850046837246,-636.6076106789051,68.22260599518052
G1116,-634.8451524574963,-704.4830239001142,69.6378714426179
G22270,-358.4138915080077,-428.71874513742256,70.30485362941488
G1325,-351.3763795284016,-412.02559247859074,60.64921295018911
G1563,-356.4744219711519,-418.56971208378314,62.09529011263123
G2943,-372.0223064539578,-420.6179315301059,48.59562507614811
G4076,-298.37712417865777,-339.5847709523737,41.20764677371591
G20820,-838.306983634654,-939.735280867685,101.428297233031
G15532,-422.0771360526034,-486.5049901923144,64.42785413971097
G8926,-1289.599497262802,-1337.8491757753643,48.24967851256224
G17580,-272.3384805727978,-380.46994133671143,108.13146076391365
G4269,-499.4625009626362,-506.00884405418486,6.546343091548636
G6775,-395.5948531254714,-461.7846087408306,66.18975561535922
G19847,-531.2456815274461,-574.1687882400045,42.923106712558365
H1826,-657.2693127849212,-657.1942828840981,-0.0750299008230968
H829,-579.9460431854084,-577.4049046995748,-2.541138485833585
G5495,-324.96722618781274,-388.93815223459137,63.97092604677863
G17755,-522.95640003567,-567.232884226955,44.27648419128502
G708,-820.5585765258429,-832.5846656870659,12.026089161223013
G1221,-196.58886989099267,-248.29023955372645,51.70136966273378
G23359,-395.36671155657683,-435.58444276573,40.21773120915316
G2218,-377.09500354349683,-439.8884751509575,62.793471607460674
G8740,-340.0135723894097,-383.8779679905259,43.8643956011162
G21137,-1154.8825649836347,-1166.4955094153197,11.612944431685037
G21443,-563.9786439202292,-590.5883328391569,26.60968891892776
G7162,-247.37788767139207,-344.76512149368443,97.38723382229236
G934,-367.7704334539442,-408.9415676943755,41.17113424043134
H319,-382.65128205467204,-382.6512718066183,-1.0248053740724572e-05
G22642,-295.9661725436075,-339.3981342644698,43.43196172086226
G22032,-383.64827323967245,-420.709734994719,37.06146175504654
G5029,-466.2275037234063,-473.5525516572928,7.325047933886481
H1702,-595.2011878976954,-595.2011804488222,-7.448873134308087e-06
G875,-192.3976036749769,-289.9131465496906,97.51554287471373
H282,-576.3114385062986,-576.7596625694589,0.4482240631602963
G7221,-230.2173535391788,-313.15817633581474,82.94082279663596
G20579,-524.8575323456072,-541.0704317748457,16.21289942923852
G1869,-227.99952654182346,-319.5793750674076,91.57984852558417
H1563,-326.9956581829498,-327.9457418583247,0.9500836753749127
G17005,-335.15040247825027,-373.05386773907344,37.90346526082317
G16353,-1007.5025831051731,-1028.1127481213673,20.610165016194173
G2609,-601.5369153190942,-614.7178239443132,13.18090862521899
H654,-431.18929715429965,-431.18915228344883,-0.00014487085081782425
G16077,-274.91309934212086,-316.07479882473376,41.1616994826129
G18583,-690.489421605721,-743.4134207481663,52.92399914244538
G1242,-335.15431187874094,-381.0889169564817,45.93460507774074
H1004,-377.9584810921954,-377.9584668646377,-1.4227557699086901e-05
H460,-280.06584982922294,-280.06575623537174,-9.359385120433217e-05
G1857,-701.8148775084306,-706.9771366985691,5.162259190138457
H820,-222.35896347257375,-224.6428009785925,2.283837506018756
G9938,-1501.140704571889,-1507.8098630732925,6.6691585014034445
H681,-256.894932469369,-256.89471554946806,-0.00021691990093586355
H1670,-485.2861849212934,-485.6542025154556,0.368017594162211
G11595,-1612.4583436032096,-1612.7336951508967,0.2753515476870234
G15803,-649.405204473395,-655.831598808455,6.426394335060081
H540,-399.89464165617466,-399.98118696340566,0.08654530723100606
H1092,-717.9823062549477,-718.3473367958215,0.3650305408738177
G6107,-272.00833866311876,-290.8928276518382,18.884488988719454
H1778,-478.53869525319374,-478.53863971777434,-5.553541939207207e-05
H1653,-377.25920331252246,-377.25917726834086,-2.604418159535271e-05
H480,-386.89743873961464,-386.8974124594417,-2.6280172960468917e-05
H649,-289.04189513544554,-289.041698951567,-0.00019618387852915475
H1551,-523.7987541013508,-523.6864570341836,-0.11229706716721921
G724,-769.6344190438139,-778.8902257213268,9.255806677512965
H1752,-433.6487834004274,-434.87770201994454,1.228918619517117
H1693,-463.4367422491203,-463.4367277319882,-1.4517132115088316e-05
G15232,-622.3323240921862,-650.5554371595001,28.223113067313875
G19574,-345.4646090099874,-372.8691310841741,27.40452207418673
H1172,-451.86132059407214,-451.8612464683816,-7.412569055986751e-05
G7149,-1281.7790809047997,-1286.751984074186,4.972903169386427
G15392,-483.0332027268106,-487.31688940624355,4.283686679432947
H988,-342.8906181575277,-342.89052612782046,-9.202970721844395e-05
H1672,-644.514586286375,-644.6759981282866,0.16141184191155844
H1637,-69.84230492423498,-70.80731839220952,0.9650134679745435
H564,-349.5208551035763,-349.52078838735946,-6.671621684972706e-05
G9157,-502.24154184039327,-503.52257976670563,1.281037926312365
G3688,-599.7054136364301,-598.5193911864873,-1.1860224499428114
H1061,-460.86827240641276,-459.6750002381304,-1.1932721682823626
H118,-603.9293116223237,-604.0002860285927,0.07097440626898788
G15247,-666.6612613676458,-671.8911115316008,5.229850163955007
H43,-612.0879586157046,-612.0879549729298,-3.642774800027837e-06
H1549,-555.6815550374059,-555.6815406039735,-1.4433432397709112e-05
H47,-487.75723657018153,-487.7571905635378,-4.6006643742657616e-05
H593,-580.217185743947,-580.217181698335,-4.045611945002747e-06
H493,-456.2986164156741,-456.2985736387049,-4.277696916688001e-05
G23804,-1253.658076482891,-1248.87360576408,-4.784470718811008
G2556,-277.5231569663933,-306.6631186787548,29.139961712361526
H1408,-67.34120538440449,-67.37929287196603,0.038087487561540456
H1313,-326.0589197896874,-325.8791886635547,-0.17973112613270814
H73,-397.58446814976236,-397.31375428967743,-0.2707138600849248
H248,-156.17655167659885,-156.17652977150993,-2.190508891430909e-05
G5551,-535.7569336498145,-535.2149750304599,-0.5419586193546593
G9219,-577.5301488226253,-577.5339227955757,0.0037739729503982744
H105,-295.5760780257204,-295.59980101075,0.023722985029621668
H1040,-336.0869313747303,-336.94712927649306,0.8601979017627741
H958,-602.3253197175763,-602.325313798331,-5.919245381846849e-06
G228,-575.179516838939,-575.3997327990371,0.22021596009813038
H542,-114.29140229837704,-114.2913871462955,-1.5152081530800388e-05
H1438,-331.777365543633,-331.7773364248753,-2.911875770905681e-05
H361,-657.9269532167347,-658.0442402181093,0.11728700137462056
H943,-320.9754796855645,-320.97541674108635,-6.294447814525483e-05
G7142,-696.5216508679432,-718.1865786683305,21.664927800387318
H1745,-370.9960703583859,-370.99602780468683,-4.2553699074687756e-05
G22381,-925.4180455649797,-928.1716940094334,2.753648444453688
H731,-455.2694482380228,-455.26942632240394,-2.191561884501425e-05
H537,-376.1611128499659,-376.1610859466329,-2.6903332980054984e-05
G19884,-398.55980729979666,-411.75070196934865,13.190894669551994
G27527,-278.05987125519493,-314.9959926216486,36.936121366453676
H61,-482.9073370737944,-482.9072905974216,-4.647637280186245e-05
G17841,-449.9783908464253,-448.15849716094675,-1.8198936854785757
G17662,-1479.212887359531,-1482.6722553029342,3.459367943403322
G15715,-455.5762416804629,-453.03998833155066,-2.5362533489122256
H1612,-655.3112770847226,-655.3635108939968,0.05223380927418475
H1533,-622.369057779099,-622.3279930652163,-0.04106471388263344
H1271,-471.4564774779602,-471.4564681764161,-9.301544139361795e-06
H1488,-261.07421033069517,-261.0741363724668,-7.395822836997468e-05
H1283,-646.0366121307131,-646.0365844920735,-2.7638639608085214e-05
H1785,-549.6890494526302,-549.6890379655309,-1.1487099300211412e-05
H1598,-137.9847303949523,-137.98471709643485,-1.3298517444582103e-05
H1360,-187.4472056422545,-187.44718622857616,-1.9413678330693074e-05
G24022,-423.86754874802887,-429.8438850959398,5.976336347910944
H1131,-131.56091862442935,-131.56085679451346,-6.182991589298581e-05
H980,-547.681384541317,-547.6877572943807,0.0063727530637152086
G21906,-652.1474750829692,-656.0396855397805,3.8922104568113127
G4135,-242.97112647744345,-282.56159675523014,39.59047027778669
H1148,-662.0334546495335,-661.9632221977022,-0.07023245183131621
G5504,-974.640703232297,-977.3713459148054,2.7306426825083463
H512,-470.7794890438589,-470.7868485627089,0.007359518849966662
H1093,-320.3170204924472,-320.31696027520934,-6.021723788762756e-05
H899,-506.6645534149809,-506.66454692681907,-6.488161830020545e-06
G8448,-1024.6731758154135,-1033.3213083213689,8.648132505955346
H67,-713.7962817031026,-714.0168390065695,0.22055730346687596
G16451,-265.0375578617371,-295.6768185309513,30.639260669214195
H1863,-112.67407189401094,-113.26660772945102,0.5925358354400885
G23581,-700.5546944862862,-701.7592650312328,1.2045705449465913
H1542,-314.43873916425315,-314.43866902119964,-7.014305350594441e-05
H678,-623.8880763212545,-623.8880705654454,-5.755809070251416e-06
G15624,-692.0574770283641,-733.7442431839634,41.68676615559923
H830,-606.2844528321069,-606.2844444465379,-8.38556900362164e-06
G15265,-728.803104839612,-735.3739607397758,6.570855900163792
H746,-326.3929753386438,-326.3928472820006,-0.00012805664317738774
G14964,-923.2303483358945,-928.6928730652812,5.4625247293867005
H1716,-290.1224385236166,-290.1223875664841,-5.095713248692846e-05
G12822,-1704.8191429171295,-1711.3930890627328,6.573946145603259
H1247,-287.6644189419341,-287.7248501001229,0.06043115818880551
H295,-744.3641948042698,-745.0892575041803,0.7250626999104952
H1856,-315.4188133546364,-315.41879010820634,-2.3246430089329806e-05
G27672,-320.6437139404042,-328.87078400752205,8.227070067117836
H1121,-310.32976592152676,-310.32974367329734,-2.2248229413435183e-05
H283,-357.46342446551716,-357.46339615837996,-2.8307137199590215e-05
H1751,-532.4994304941935,-532.4994218510154,-8.64317803461745e-06
H40,-349.7261919002429,-349.72619354459687,1.6443539720967237e-06
H878,-655.626008791823,-655.429762754381,-0.19624603744193791
H1279,-268.35639731867036,-271.0111363674486,2.6547390487782536
H1685,-417.3236958823331,-417.3236830095595,-1.2872773595518083e-05
H1233,-302.4857866640558,-302.5963925622642,0.11060589820840505
H1285,-376.0808274988912,-377.37372178272074,1.2928942838295256
H632,-276.5824906133226,-274.50943061643335,-2.073059996889242
G1269,-176.7124629529036,-235.77712433227293,59.06466137936934
G16646,-308.361376786138,-324.99978476495073,16.638407978812722
H1544,-160.94681404429713,-160.95438348589008,0.007569441592949033
H1228,-648.1381868385254,-647.5110692522472,-0.627117586278132
G1562,-776.5086690410407,-804.7680534899686,28.259384448927904
H1809,-296.15380312727603,-296.1536547102246,-0.0001484170514345351
H236,-344.6816296459521,-345.10094890555234,0.4193192596002291
G21886,-287.52934631506946,-319.0315391620391,31.50219284696965
H311,-442.9376072594649,-442.9375789204219,-2.8339043012692855e-05
H1814,-67.11764876768345,-67.11756734983385,-8.141784960002951e-05
G20604,-598.5173746813141,-604.9161301581242,6.398755476810152
H531,-295.7452100977501,-295.74504179334906,-0.00016830440102921784
G18175,-541.8273929491405,-543.8063940049946,1.9790010558540416
H1293,-234.57751345921932,-234.18514904139673,-0.39236441782259135
H133,-309.72285160349963,-309.6771148108796,-0.045736792620061806
H1086,-240.8119849936426,-240.83926512112217,0.027280127479571092
H128,-351.6475446273656,-351.64752413767997,-2.0489685653046763e-05
H1267,-300.339876620937,-300.33985753259435,-1.9088342639861366e-05
H1236,-635.8461397252163,-635.8461304811647,-9.244051625501015e-06
H1158,-779.2383897841805,-779.2383721774024,-1.760677810125344e-05
H1835,-243.32810619693836,-243.3669014822664,0.038795285328035334
H1087,-460.00883340796855,-460.00880377439773,-2.9633570818532462e-05
H615,-316.1161903180784,-316.11616234161727,-2.7976461126399954e-05
H192,-251.3575441886347,-252.0739010440784,0.7163568554437063
H1626,-228.4294825517034,-228.42934891646505,-0.00013363523834186708
H1561,-311.85033784198293,-311.8503021623007,-3.5679682241607225e-05
H1168,-306.2438321587334,-306.26572133728695,0.021889178553522015
H938,-293.03386621237667,-293.0338376760084,-2.8536368290588143e-05
H1426,-146.1669390639343,-146.16692665737287,-1.2406561438638164e-05
G21293,-619.7148639269395,-624.3722768670572,4.657412940117638
H1276,-50.30963655666759,-50.309616405608644,-2.015105894770386e-05
H551,-361.49561645417384,-359.4466205095519,-2.048995944621936
H1673,-59.240429087605456,-59.24042458303306,-4.504572395092055e-06
H507,-1354.419971508096,-1354.4194201215741,-0.0005513865219199943
H9,-132.4162815930549,-131.55462321805595,-0.8616583749989388
H401,-45.2777789238622,-50.58566320848101,5.307884284618808
H256,-354.42968585932755,-355.1574530075087,0.7277671481811581
H196,-64.02063436714846,-63.717564469430954,-0.30306989771750636
H301,-267.4398123467661,-267.4398123141105,-3.265557779741357e-08
H1062,-284.66649235974353,-284.6664811329629,-1.1226780657125346e-05
H1601,-590.0143388375145,-590.0143202449768,-1.8592537685435673e-05
G21246,-343.45389341325995,-346.69944764040076,3.245554227140815
H1468,-264.06770726433274,-264.067678069102,-2.919523075206598e-05
H38,-282.03170278564494,-282.0316784517599,-2.4333885050964454e-05
H900,-119.33722343713464,-119.33691034664662,-0.0003130904880208618
H753,-317.41190557870846,-317.4118790517252,-2.6526983276653482e-05
G16700,-746.1649429057222,-756.8812282730607,10.716285367338514
H1603,-322.346557635049,-322.34648386966296,-7.376538604830785e-05
G26483,-1339.885607927006,-1348.329560567532,8.44395264052605
G8523,-1073.754572537478,-1082.9322968284655,9.177724290987499
H703,-53.38102321666686,-53.38100354329724,-1.9673369621386882e-05
H1721,-70.80755663845665,-70.80731775375843,-0.0002388846982199766
H1394,-70.74724779933061,-70.80731789048689,0.06007009115627682
G2035,-699.2000299351754,-708.4555208883305,9.255490953155117
H920,-61.6163884357195,-61.61625899231935,-0.00012944340014797717
H1539,-81.25382912421706,-80.56806369637563,-0.6857654278414316
H1395,-81.41755044436633,-81.41747280213559,-7.764223073536414e-05
G2203,-199.35802405268646,-219.47209153580818,20.114067483121715
H1532,-89.4901679078159,-89.53794401851066,0.0477761106947554
H1314,-56.08206560928983,-56.19036236582302,0.1082967565331927
H524,-76.25470515139858,-76.5324976533337,0.2777925019351244
H840,-64.89356845960239,-64.89345499053181,-0.00011346907058396027
H1381,-84.67793721540895,-84.67793263162828,-4.583780665257109e-06
G23166,-247.4864717828529,-261.4840658533293,13.997594070476396
H1032,-76.60451815391077,-76.60450578304983,-1.2370860943633488e-05
G3763,-738.5867690945511,-754.4549833232494,15.86821422869832
H1229,-55.495037835011004,-55.49503418423586,-3.650775141750273e-06
H459,-117.5726891598563,-117.57767996421296,0.00499080435666599
H208,-57.5693952235863,-57.56000724270211,-0.009387980884184799
H1275,-60.704476218152,-60.70446131388348,-1.4904268525128828e-05
H588,-69.40863385010897,-69.40858032663019,-5.352347878329056e-05
G13390,-1431.2226078255767,-1450.8699912556056,19.647383430028867
G23452,-954.5533686176184,-973.2372398226892,18.683871205070773
G18974,-1185.1359921254736,-1191.994638531684,6.858646406210255
H865,-53.3810678966647,-53.381003699487195,-6.41971775081629e-05
H723,-53.2965486732908,-53.381003589219056,0.08445491592825505
G18780,-195.53319925939667,-237.97728914579795,42.44408988640129
H1491,-92.97034460840058,-92.97008792854434,-0.00025667985623556433
H729,-58.587156537245164,-57.56000755372395,-1.027148983521215
H1807,-72.1761429873977,-71.28731105449752,-0.8888319329001746
H1292,-266.1586921585839,-266.1586503884374,-4.177014648121258e-05
H1657,-245.16596342669396,-245.16595383706334,-9.589630622031109e-06
H84,-104.5751308831443,-103.45638549193104,-1.1187453912132526
H382,-59.47007653304702,-59.47002401229804,-5.252074898010051e-05
H1862,-50.58574426244238,-50.58566307746295,-8.118497943598868e-05
H1261,-96.88878260421774,-98.06674468157557,1.177962077357833
H434,-286.78586560125973,-286.9099290557577,0.12406345449795708
H1082,-80.4270216008433,-80.42656676752162,-0.0004548333216831679
H77,-65.5624149994655,-65.56236311992839,-5.1879537110721685e-05
H1361,-54.98549848566765,-54.98545111019188,-4.73754757663869e-05
H1181,-56.33786035932471,-56.19036705538444,-0.14749330394026572
H1810,-47.270674661451224,-47.27067066066248,-4.000788742075656e-06
H230,-68.68928115892345,-68.69663797373032,0.007356814806868783
H1052,-265.13622347614665,-263.1663647795568,-1.9698586965898812
H1536,-89.53813379108078,-89.53794404167976,-0.00018974940101657012
H463,-96.33971200390202,-96.33965805804243,-5.394585959095366e-05
H420,-304.5323947811243,-304.53236748321245,-2.7297911856294377e-05
H616,-59.240464528046616,-59.24042461569325,-3.9912353365423314e-05
H937,-53.38122919861252,-53.38100353964252,-0.0002256589700024847
H1731,-122.28989368732928,-122.73532390824727,0.44543022091798434
H1363,-303.6202122203374,-303.6201109463423,-0.00010127399508519375
H1784,-47.98169080528185,-46.99017858840294,-0.9915122168789097
H808,-116.43153941484009,-116.43142567521208,-0.0001137396280057601
H793,-93.80384051889175,-93.80381325148741,-2.7267404334452294e-05
H1566,-56.368433182003244,-56.190423400658084,-0.17800978134516043
H1164,-64.00145028213866,-63.71750809707142,-0.28394218506723945
H932,-59.47002844117806,-59.47002347504254,-4.966135520589887e-06
H971,-306.6264738348743,-306.6264364163959,-3.7418478370909725e-05
H1627,-66.22101707790489,-65.31163822057174,-0.9093788573331523
H445,-67.37941060059484,-67.37929344968238,-0.00011715091245889653
H1614,-355.97247723145944,-355.9724477817463,-2.9449713110807352e-05
H1801,-55.49508071633802,-55.49503428596438,-4.643037364360225e-05
G23797,-247.49539578611845,-274.9661731370711,27.47077735095266
H263,-63.34112869086882,-63.341071520789384,-5.717007943673025e-05
