,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G200,-492.22366984004316,-652.071572316938,159.84790247689492
G2562,-453.5147279000919,-665.9769926220881,212.46226472199623
G592,-350.61895152309035,-481.91349129083176,131.2945397677414
G179,-474.9142047989032,-657.5215157791816,182.6073109802785
G16043,-550.0141100206894,-681.8765620817877,131.86245206109834
G1261,-406.0975226599275,-520.4874528046796,114.3899301447521
G586,-412.1228891846736,-510.8718014054837,98.74891222081006
G17976,-441.49745758093917,-616.9917600007159,175.49430241977672
G7354,-537.6521735136575,-661.2179763096683,123.56580279601076
G163,-437.1518251316613,-603.5836944954415,166.43186936378015
G9392,-549.2325875461486,-661.7189267466964,112.48633920054785
G8455,-499.7818879875401,-632.5826703111879,132.80078232364806
G955,-441.81078474583603,-599.1784136198572,157.3676288740213
G10510,-389.39784560899284,-509.8469461555218,120.44910054652901
G5194,-674.241224287819,-715.6851238120507,41.44389952423171
G12074,-607.3553143740245,-681.9098760762431,74.55456170221863
G9898,-391.5388924520221,-506.4249478057337,114.88605535371158
G9661,-415.9950230903042,-546.2749686585478,130.2799455682436
G8681,-286.70362757836887,-345.6604120928434,58.95678451447453
G1733,-520.1595622931643,-646.1805172108285,126.0209549176642
G10153,-502.1816915987704,-644.8134322763416,142.63174067757117
G4587,-395.33190208623085,-502.2392211399783,106.9073190537474
G11092,-416.7607361692618,-483.6410134716074,66.88027730234558
G8081,-514.0224465037792,-591.3676114304106,77.34516492663147
G19915,-297.3415567005527,-402.5104544923191,105.16889779176644
G247,-388.2099247345948,-495.82607624761084,107.61615151301608
G12846,-386.6399662579668,-518.1143514574169,131.47438519944996
G16262,-276.80352177998816,-353.3540143926414,76.55049261265316
G2317,-401.69912592252456,-467.38346786484254,65.68434194231799
G722,-382.29285191757225,-510.58635540336746,128.2935034857953
G9977,-315.0458073531718,-357.1541885802236,42.10838122705178
G664,-358.2091083861562,-476.07054757367797,117.86143918752184
G18745,-377.7888059286411,-497.39067244333154,119.6018665146904
G2512,-461.77980944602723,-518.9961318521231,57.216322406095856
G936,-344.20864702259934,-416.6449862839808,72.43633926138148
G7194,-448.3175162637213,-549.1545671248854,100.83705086116396
G990,-367.1609392765838,-484.6972091331169,117.53626985653307
G4894,-312.00230646817045,-373.6457041690982,61.643397700927785
G24567,-421.75565153576383,-496.75800105469125,75.00234951892736
G11454,-392.8851529607969,-431.0258709362298,38.140717975432956
G15600,-366.3133330273662,-486.6173962090198,120.30406318165359
G8013,-365.75972955201286,-416.0934301124862,50.333700560473225
G1822,-324.1452125250229,-377.438164116456,53.2929515914331
G20931,-380.64261612946336,-448.46070210965513,67.81808598019171
G496,-479.3657271888244,-554.8260406254705,75.46031343664606
G535,-345.8943799741539,-393.9195473921005,48.02516741794664
G10703,-440.1580712842973,-487.5411900437465,47.38311875944919
G5528,-378.6321117063205,-451.66185804700854,73.02974634068795
G3741,-400.1656272752516,-447.3439284485685,47.17830117331687
G6136,-582.9103596549244,-647.3032805744882,64.39292091956385
G4931,-410.1929645926873,-500.5317085444937,90.33874395180645
G2325,-395.77524472898017,-512.8671202572524,117.09187552827223
G8872,-377.92762722727934,-454.0889614112688,76.16133418398942
G19558,-360.3584933887549,-479.14640943244126,118.78791604368637
G10656,-342.90619245329344,-419.65121614379126,76.7450236904978
G4529,-289.11644800727544,-354.14094112205606,65.02449311478064
G20344,-334.9041503071744,-438.0218411173081,103.11769081013377
G4577,-381.9018628047572,-504.49248747668065,122.59062467192348
G15294,-399.61398371580816,-461.0233682583432,61.409384542535065
G3151,-381.7823187156347,-474.8732961928965,93.09097747726184
G12831,-346.56555796391984,-428.32197631707663,81.75641835315685
G17986,-535.2289602348377,-571.8177303945846,36.58877015974701
G16328,-362.6352806736909,-435.0702741764076,72.43499350271674
G7710,-602.0741007573242,-637.899350449442,35.82524969211772
G416,-327.1602663131806,-404.85279653960436,77.6925302264238
G7676,-374.31185760866236,-383.0275919670658,8.715734358403438
G12993,-141.87162390241517,-209.22220872189843,67.35058481948322
G9626,-412.41947560267386,-428.9174917828008,16.498016180126854
G5304,-379.02641267164734,-449.8884772696424,70.86206459799502
G5241,-659.6263663648359,-696.5244718188799,36.898105454043844
G6501,-390.7768380650627,-391.96238078292686,1.185542717864223
G19261,-284.56168606933,-387.5216938701547,102.96000780082471
G16624,-637.4872545523592,-674.4047187978663,36.91746424550684
G22009,-399.9439586545479,-432.13042699535487,32.18646834080704
G15700,-426.97476714062674,-477.14944890711894,50.174681766492206
G1431,-585.7470245671162,-673.3234667107421,87.57644214362574
G8067,-334.75713975009984,-345.840822141283,11.083682391183174
G7455,-413.24751395332686,-506.4885944962181,93.2410805428912
G16791,-414.8517035852651,-479.7954308830327,64.94372729776757
G7254,-445.4255765068377,-475.7489336565288,30.323357149691105
G3094,-361.12458470931176,-397.2023550785929,36.07777036928115
G25267,-320.773165221665,-383.0794207389458,62.30625551728088
G3016,-308.6231477710976,-402.2796469949942,93.65649922389662
G3079,-622.7757316431596,-694.3303462253937,71.55461458223408
G3619,-525.0040477103173,-573.5272993716014,48.52325166128425
G12054,-422.77161056662703,-459.9955160478037,37.22390548117664
G25706,-435.52147522137284,-459.70219629831985,24.180721076947066
G7906,-346.1659524286341,-353.0633360041244,6.8973835754902675
G8738,-448.38299860997637,-516.9309639215803,68.54796531160389
G20546,-352.1182275138234,-374.8116895790422,22.693462065218803
G21089,-449.70002916235495,-491.16900910237166,41.468979940016716
G3463,-327.11481832895174,-350.1094124098539,22.99459408090217
G1648,-311.42401236428896,-343.6617932461833,32.237780881894366
G24098,-418.368338759272,-457.0055785692602,38.637239809988216
G24916,-590.067180002406,-641.0489258483084,50.981745845902424
H1970,-276.15121525388423,-275.88923784486917,-0.26197740901505995
H1949,-393.939396433352,-397.06049550568883,3.121099072336904
G7308,-326.9823771989936,-356.96468699135016,29.982309792356602
G9277,-426.8402533803804,-448.52961129762934,21.689357917248913
G2383,-465.83426998857084,-499.85870025673637,34.02443026816553
G2659,-328.9229397465595,-371.78295487933855,42.860015132778976
G186,-573.9607648198968,-633.7389498090599,59.77818498916327
G17018,-389.7035031158125,-392.18360774687903,2.480104631066581
G203,-372.2244317266655,-376.8574524819847,4.633020755319194
G4326,-327.3931560426637,-338.2032887801511,10.810132737487436
H1216,-430.4321349572071,-432.04684800832115,1.6147130511141086
H275,-372.35505701127175,-371.6389908661826,-0.7160661450890871
H1172,-334.7908537481559,-334.17605440269335,-0.6147993454625862
G23660,-355.42579619539384,-378.9097860636096,23.48398986821576
G6231,-343.7546056411757,-363.6533997791932,19.89879413801748
G631,-234.3908260646827,-288.4611874785858,54.07036141390313
G6406,-479.8139166892454,-512.5893514999375,32.775434810692104
G17895,-578.971613302954,-620.0280660299894,41.05645272703555
G8389,-325.5542324488236,-342.2060775346554,16.651845085831727
G15846,-330.92158044462786,-338.90400014851866,7.982419703890685
G3171,-628.35801382098,-689.1949646155779,60.836950794597904
H2009,-400.2206303636247,-403.40229199913557,3.181661635510864
G5027,-616.4669191880529,-654.4222325207186,37.955313332665696
G9216,-224.40273236539622,-248.6499449002989,24.247212534902644
G4680,-558.73130523456,-623.9945804983688,65.26327526380875
G26556,-289.0767246341171,-314.7239060432468,25.647181409129644
G2818,-267.6216207489607,-270.94743901768555,3.325818268724845
H409,-369.62834085887545,-373.025950640409,3.3976097815335606
G2648,-318.62124819244667,-317.4130379942857,-1.208210198160998
H437,-289.6880520701967,-289.6879835622326,-6.85079641016273e-05
G16049,-263.05419460845167,-277.4578950271814,14.403700418729727
H103,-288.2618233979605,-289.1589133063607,0.8970899084002326
G10388,-391.29248378685935,-406.4577617765006,15.165277989641256
G8170,-231.8139544595237,-301.4084759636676,69.59452150414394
G22208,-282.89619756373884,-288.09138209724944,5.195184533510542
G18147,-196.23975164320476,-271.4846086928913,75.24485704968656
G123,-529.0705805345214,-558.8004145634318,29.72983402891043
H1730,-280.0227214327641,-279.2768345025608,-0.7458869302033122
G2728,-345.7218443541394,-363.0533555622345,17.331511208095094
