"","V1"
"1",12.1654012211744
"2",2.66179871275851
"3",3.20749009423205
"4",23.7465736383593
"5",7.70417601994626
"6",8.49209322720834
"7",25.6787842922943
"8",2.78398847787605
"9",25.0263982126736
"10",8.04525015858255
"11",7.91113988669892
"12",8.4999775371503
"13",9.89096954928189
"14",13.8156215757928
"15",5.38590072910429
"16",2.12939681951458
"17",12.806653253239
"18",0.871927448396963
"19",4.4490764129734
"20",5.85886170821576
"21",22.7191870352358
"22",4.81760760364779
"23",9.76840812609907
"24",8.32172340701643
"25",21.7066439944279
"26",3.3459895641752
"27",12.597324852811
"28",14.1226761098117
"29",9.62189856565944
"30",8.41909886078074
"31",19.2900593777502
"32",3.06154992038374
"33",5.49755787944245
"34",0.684521827776186
"35",3.23780232263301
"36",20.0989134105544
"37",24.046994845153
"38",6.51097318112173
"39",2.58567213294435
"40",3.15074532180574
"41",11.6435306633427
"42",8.39081641960805
"43",4.94068993202542
"44",12.1330749382227
"45",0.45427121813516
"46",4.23637880914489
"47",8.51109915244746
"48",19.5249987561893
"49",1.64570247625371
"50",21.066186725793
"51",12.8361383594109
"52",18.9563917512311
"53",0
"54",3.21825572267076
"55",2.54405743849915
"56",2.93837130572651
"57",1.10961532995579
"58",21.7234525876883
"59",10.4059995764537
"60",9.48110659317808
"61",4.71535480947612
"62",25.274874011021
"63",7.44818999453938
"64",3.1598762348688
"65",2.48722247941768
"66",9.80243422479261
"67",16.5393311994274
"68",0.728583750649654
"69",25.9433127042012
"70",0.0930494443707258
"71",20.5495552268379
"72",22.1021681038172
"73",5.61992809529459
"74",22.1021681038172
"75",4.04727081717313
"76",14.6087507256771
"77",23.0764911369882
"78",5.33433572903026
"79",8.39140086431114
"80",4.52178160790666
"81",4.7324703593491
"82",26.1064306499951
"83",2.07486470226899
"84",22.5726461482217
"85",11.488119368485
"86",11.7141145279675
"87",2.5326303263458
"88",25.4794502838414
"89",6.10685130211087
"90",12.5944500765709
"91",5.39715120376532
"92",2.05880041709845
"93",2.87931028679291
"94",0.361438218712743
"95",5.60956887668182
"96",9.15783046882254
"97",11.1242728992028
"98",18.0339980881658
"99",9.66918070453931
"100",15.9153408372323
"101",4.91810769375521
"102",21.3238008125402
"103",22.1021681038172
"104",2.82550622573901
"105",9.73719213778913
"106",11.4952844276584
"107",25.5700329790397
"108",3.65212777017105
"109",11.4962805716682
"110",17.6299737896717
"111",9.35560060517365
"112",5.28731418781432
"113",22.1094347707931
"114",23.6843885205701
"115",17.9229476796375
"116",9.70634063405645
"117",25.5435085329085
"118",10.0172654275432
"119",12.7291745253109
"120",5.14376311627959
"121",5.02225649329022
"122",9.98868102794388
"123",14.9058544959645
"124",16.8772580319345
"125",7.60746811204438
"126",0.406778613845124
"127",2.18262876737811
"128",20.7813918106337
"129",8.05373895151965
"130",6.07765205109696
"131",3.56968708718878
"132",2.54213822772017
"133",4.31831361155836
"134",0.900431140760025
"135",10.4242904115177
"136",16.7123024687757
"137",22.1273749678621
"138",24.0314464074114
"139",22.9252648978257
"140",1.90684016768999
"141",1.47045710425886
"142",4.04712191043578
"143",7.78198314456134
"144",10.8522018222939
"145",14.3565525739427
"146",17.1830070197433
"147",6.16157679837903
"148",0.875649284477974
"149",8.33912561211972
"150",9.39666864832836
"151",1.69205504896715
"152",3.10764210486096
"153",0.864793505468816
"154",5.90222537942011
"155",11.5607000506843
"156",19.7806539026728
"157",10.1219650684089
"158",1.67786112468167
"159",2.38393747091369
"160",19.0551135235315
"161",9.84417760025079
"162",9.32283503616533
"163",15.1978550334957
"164",23.8162222312188
"165",8.1811870804776
"166",11.6498549888564
"167",3.27293350899638
"168",13.4953939361841
"169",2.29651364191641
"170",12.1551711910231
"171",3.39051951775677
"172",3.61263775569063
"173",12.4037665032203
"174",5.40129313764874
"175",12.0492308158821
"176",22.1021681038172
"177",3.10652266515721
"178",2.12963726758397
"179",21.7501588775589
"180",23.6566120843635
"181",2.83891300818074
"182",6.81450744040789
"183",0.974957335738064
"184",1.7779212122751
"185",3.16653903081906
"186",18.0216266486447
"187",7.87456549271083
"188",25.7329773184367
"189",3.14763512982253
"190",21.708157118152
"191",10.1726094442704
"192",8.09100412599827
"193",25.4912200390002
"194",2.25515668194141
"195",6.45386344724501
"196",10.1108030029373
"197",18.6312023288123
"198",22.4282481253497
"199",2.44706217134113
"200",15.6279124078757
"201",10.8910973018502
"202",14.0684015066619
"203",2.06353171267199
"204",2.6545419412947
"205",14.4577115101303
"206",8.09512917340732
"207",25.4427112111684
"208",8.03150015181717
"209",3.92780342735795
"210",9.73310254571618
"211",5.1211667524303
"212",22.1021681038172
"213",24.7849018277366
"214",0.494859133989443
"215",9.30141428866901
"216",5.88623458057644
"217",10.7146391874176
"218",20.3017720148734
"219",8.61250342074663
"220",8.13606200532805
"221",21.5829766486469
"222",0.565511404093576
"223",0.11387817315081
"224",20.9786531503297
"225",9.04175798440588
"226",6.52511436386813
"227",0.698220285049755
"228",1.10328366702618
"229",10.0251643830049
"230",5.99356188405883
"231",11.6023667976451
"232",10.253189964391
"233",1.21709990950192
"234",10.151184679699
"235",2.63359636166776
"236",5.79661549855502
"237",23.6669205610949
"238",3.09110170771516
"239",12.3755674977035
"240",7.8742769674497
"241",2.73909674978052
"242",24.7679190647996
"243",1.92265573260477
"244",1.3839012454625
"245",16.7651574274385
"246",2.37239403791351
"247",8.15792902519673
"248",1.91628679030272
"249",24.7043097038117
"250",3.2539292949576
"251",6.12135069599081
"252",2.73637340185703
"253",1.64277801223993
"254",5.73052225636022
"255",9.3710929429074
"256",11.5263179168313
"257",2.14556619765495
"258",3.57958911668474
"259",16.6230725959043
"260",0
"261",11.1168453555228
"262",9.10263214436996
"263",2.59574836644784
"264",9.95659937742161
"265",8.02906453664669
"266",10.959984680912
"267",21.7066439944279
"268",0.531749513815281
"269",7.69998531094563
"270",23.8828714274874
"271",12.7692761454193
"272",3.07914370578228
"273",0.701541692694418
"274",11.4184574500832
"275",6.10044319899838
"276",11.1057107937013
"277",7.71534541598297
"278",0.711119783837732
"279",25.4944279137447
"280",3.7269796478141
"281",22.1849658572548
"282",11.9425875231633
"283",21.7557733628901
"284",22.1225302527819
"285",1.8513422691096
"286",3.62024509967609
"287",8.6178948464681
"288",12.5046360929575
"289",8.53824537909232
"290",14.6692310245329
"291",3.54169457384407
"292",3.11823424619278
"293",14.7753923677171
"294",6.41022667508828
"295",13.9659517883988
"296",6.10335364668109
"297",23.7324367594588
"298",13.7318272564666
"299",12.547321577365
"300",3.87785034496235
"301",7.74898915270341
"302",25.065676608746
"303",1.16637605419835
"304",5.58559791384066
"305",8.863451139868
"306",2.96778839411899
"307",22.7063918630236
"308",25.9626651361629
"309",3.04645437590652
"310",20.298394362743
"311",3.51665949057937
"312",5.72802442584341
"313",8.9310757911368
"314",8.02063935792445
"315",12.8669845701486
"316",13.2844473496034
"317",21.3691592066027
"318",21.7073163604402
"319",1.61318920179482
"320",22.5702511822075
"321",9.49096934145007
"322",24.4953819548765
"323",4.83536797396424
"324",18.9832052000153
"325",1.47734542446927
"326",12.2466723831057
"327",24.4241968709192
"328",10.3663210664937
"329",3.69237920065641
"330",5.50508610289565
"331",19.0491181142364
"332",1.14362064876426
"333",7.405041328938
"334",15.1582032570617
"335",26.0703983080512
"336",15.1986091494982
"337",6.65603550911203
"338",8.25687328810001
"339",9.44596000742444
"340",6.10335364668109
"341",1.22822938481036
"342",8.25929271025978
"343",14.0080905355892
"344",5.79909937662606
"345",23.8457055527991
"346",9.74241991922857
"347",3.19980900580427
"348",9.20026932545304
"349",25.6730732783894
"350",7.18000461925284
"351",20.1037576030333
"352",14.5785723936396
"353",6.32475208791688
"354",13.3580415071375
"355",8.04400462523639
"356",15.167942448097
"357",6.20179768435932
"358",2.75795469103095
"359",13.6661316513503
"360",9.05074226094548
"361",8.02379104747617
"362",1.0201587269015
"363",24.7611201563754
"364",4.18278696914318
"365",23.9137596028129
"366",5.20636648020693
"367",23.0357077126857
"368",15.9307689339444
"369",10.1071312014165
"370",8.81751389433334
"371",23.2858857119882
"372",2.06347780084149
"373",3.07316778817782
"374",25.3074097911981
"375",4.82216869958761
"376",3.08779431820021
"377",17.4274632461583
"378",3.85291513697511
"379",10.8188466192874
"380",17.974964562244
"381",0.836553437349892
"382",7.85590467807798
"383",19.1173135497391
"384",26.0748442181538
"385",3.41218331464457
"386",8.47653023029161
"387",2.03328541648267
"388",5.50071370746375
"389",1.27236125176337
"390",2.47207562375476
"391",5.64887533453176
"392",8.4233684700615
"393",23.4549794845539
"394",3.09088126950577
"395",2.3116665442148
"396",9.2872262775137
"397",2.52066563550713
"398",18.2522574078239
"399",8.95534265888601
"400",2.20341596664515
"401",8.48892360276215
"402",22.9823691426553
"403",24.9785248870176
"404",6.45282624740428
"405",9.45944216494273
"406",0.760561648160437
"407",3.11425999376126
"408",25.8987346719845
"409",3.90445536944131
"410",6.8616849833665
"411",23.4349460572181
"412",1.00843963972382
"413",9.53203910498843
"414",1.97637397495533
"415",19.5991550652628
"416",12.4828417266905
"417",1.00914157974503
"418",0.839050221043637
"419",9.2872262775137
"420",25.6560203578242
"421",12.3961183227726
"422",16.9958154547186
"423",22.4348682326092
"424",3.80151279039129
"425",12.746430758844
"426",14.5867275984136
"427",10.2362870102704
"428",20.9783535833696
"429",0.56825914335885
"430",2.72220734711356
"431",12.9788261647456
"432",5.67081827005467
"433",7.1849488354314
"434",22.1021681038172
"435",13.1206045799654
"436",2.54931872177139
"437",3.57427798680338
"438",2.68976271252712
"439",9.60486707713832
"440",13.0828307800835
"441",6.81347734621719
"442",12.5343565367392
"443",5.37527103660178
"444",2.27802941946053
"445",11.9430266157299
"446",9.878863576137
"447",1.0777002543825
"448",21.7066439944279
"449",0.391436280849672
"450",10.4666030983473
"451",20.6812645756935
"452",25.7744022159518
"453",1.3478059541551
"454",14.207811345284
"455",3.40291164636818
"456",10.4032912104265
"457",22.1021681038172
"458",21.2732700773541
"459",16.4440218591803
"460",22.4102745394922
"461",3.02532003511357
"462",16.1934204350177
"463",6.19836722946412
"464",16.0161761564023
"465",2.71929943610644
"466",2.69902479125278
"467",20.1769889248564
"468",9.42295955878709
"469",0.332972267400799
"470",4.24368863999111
"471",6.7204346731774
"472",23.6671430848541
"473",2.1856890094466
"474",3.41070516966023
"475",0.254317074602748
"476",22.1592776262037
"477",10.1325521423716
"478",1.65522083082675
"479",7.79106714682106
"480",23.3163039497863
"481",12.7991009463174
"482",14.9457473758145
"483",14.4426697275278
"484",3.83423534320295
"485",13.5757702272785
"486",22.6254168615365
"487",2.65388524678428
"488",6.27597364899126
"489",15.4181403594266
"490",15.3871741143722
"491",8.95575098694526
"492",6.91904773516287
"493",10.8910973018502
"494",3.59055017013809
"495",13.8826252782246
"496",12.2201147012052
"497",10.8524133792017
"498",1.99377441042638
"499",3.43672532466503
"500",12.01125314839
"501",25.9206849666312
"502",6.21950189587452
"503",22.1665182408615
"504",10.3513251658396
"505",4.51369471169748
"506",3.11294693441024
