,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G5460,-464.37621736412285,-651.6916995920875,187.3154822279646
G16895,-501.2361327212221,-650.590795110982,149.3546623897598
G5040,-452.03881428480975,-570.0817261423696,118.04291185755976
G1180,-395.6295498307584,-496.62193581049416,100.99238597973567
G8935,-414.77266875129027,-584.4340478959626,169.66137914467237
G1309,-470.110475793443,-605.1075152059204,134.99703941247742
G23355,-410.0401609066428,-506.0090934511599,95.96893254451707
G1172,-381.6338967892002,-494.37350199739024,112.73960520819008
G1648,-437.9942366225779,-529.4747016012674,91.4804649786895
G7465,-417.34467052540083,-526.7910194042107,109.44634887880976
G575,-379.140268296026,-463.59150073319483,84.45123243716881
G7588,-255.1860764232383,-351.75728518743995,96.57120876420169
G6260,-384.2396515792133,-494.4354702832708,110.19581870405744
G9662,-386.6844548754302,-474.4895895733704,87.80513469794028
G2085,-368.29345088916483,-437.59057251000814,69.29712162084343
G4907,-404.5206209405704,-510.7708495651329,106.25022862456251
G308,-298.42953245351623,-387.63728423541323,89.20775178189699
G21549,-370.0634171586329,-477.8434196313468,107.78000247271387
G478,-369.8482098104776,-452.45423278284636,82.60602297236886
G7493,-391.4423854477169,-483.1992896024863,91.7569041547693
G1452,-355.23411772813154,-445.1415222556044,89.90740452747286
G25588,-600.9262197657787,-707.4721565762802,106.54593681050142
G1013,-335.1749468059244,-406.8648105305198,71.6898637245954
G19204,-505.2453949502209,-600.6834672738737,95.43807232365292
G2484,-328.5582500277748,-389.48483943798027,60.92658941020545
G1550,-308.58932534021284,-384.09988935976065,75.51056401954787
G2030,-528.7316738156611,-618.3101510217705,89.57847720610937
G15934,-401.8558216778106,-478.68067017071616,76.82484849290556
G5450,-283.0177125270483,-339.76120704508673,56.74349451803846
G8860,-607.6823573821329,-697.7655669956337,90.08320961350091
G10538,-574.4430144236218,-682.7831115548004,108.34009713117872
G17573,-198.50756058945527,-253.48611347705304,54.9785528875978
G8866,-229.72821696187103,-275.4643374840117,45.736120522140645
G18619,-375.9171698787993,-433.7460086039823,57.82883872518301
G5210,-304.3293483551778,-368.06013281419627,63.73078445901842
G10479,-269.9636286817319,-326.5279073456723,56.5642786639404
G7245,-468.86677489745017,-533.0268227364477,64.16004783899751
G1891,-610.7316203372116,-673.2373961645462,62.50577582733479
G8316,-518.466907645716,-615.0362433129749,96.56933566725887
G15805,-264.89105414182734,-332.052329188478,67.1612750466507
G2273,-123.64670715546423,-204.0126651142214,80.36595795875712
G22804,-347.3267648170833,-398.77937138577295,51.452606568689696
G1303,-405.6042668570735,-414.63114302478897,9.0268761677155
G10266,-586.6587844561151,-671.9989231641506,85.34013870803562
G6355,-311.63845504191727,-326.74425411872227,15.105799076805
G19838,-303.87828961605135,-336.40039547932184,32.52210586327061
G7543,-191.35864595575288,-246.56238651244283,55.20374055668992
G4941,-263.27992327953075,-325.996215696881,62.71629241735025
G21132,-180.1222985119324,-258.76697281119357,78.64467429926124
G7412,-251.5269048411681,-295.2423742398409,43.715469398672894
G2070,-358.992820056356,-379.28420792723534,20.291387870879305
G4805,-433.79704649505464,-503.8629729948285,70.06592649977392
G161,-527.3093406924088,-592.8733703171545,65.56402962474567
