,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G481,-544.8092478039716,-650.8108043802764,106.00155657630478
G8760,-603.4145408696364,-720.3812725677984,116.96673169816209
G17704,-520.1862219498561,-598.9037216506346,78.71749970077838
G453,-510.7346426862039,-664.9086817857053,154.17403909950158
G3721,-557.638742140607,-635.0774422788111,77.43870013820413
G15094,-502.1017695549472,-575.0490114804828,72.9472419255356
G18921,-538.0885315392131,-650.4032177252562,112.31468618604309
G37,-515.0812379880565,-634.9400607888027,119.85882280074634
G17482,-551.6658120188215,-646.1874314867866,94.52161946796514
G1182,-468.9169563244018,-548.3207842573412,79.40382793293941
G2524,-701.3138535930083,-733.6966730512869,32.382819458278625
G4807,-694.8527689171547,-727.4853307212734,32.63256180411872
G6720,-569.9272025912912,-657.8939071567612,87.96670456546997
G18567,-392.27050866227705,-458.58142693167883,66.31091826940172
G6261,-504.4486015622036,-586.4808969804285,82.03229541822492
G377,-496.18579277826575,-577.6652496641566,81.47945688589084
G17747,-444.4470815863107,-565.785115453169,121.33803386685844
G16564,-480.61798831232477,-570.0879617134511,89.46997340112648
G6226,-573.6961110392356,-653.4730894577413,79.77697841850579
G17778,-420.6084363590872,-475.25662613257174,54.6481897734846
G19147,-356.81678893490584,-416.80300310454805,59.9862141696421
G21347,-425.5040128413276,-472.44764502788627,46.94363218655872
G7287,-494.8338779916597,-557.3203739875369,62.48649599587714
G18264,-463.0915832703445,-543.0926363698546,80.00105309951027
G20351,-413.7572234121191,-474.04190903929305,60.28468562717393
G21902,-339.4887469294132,-375.36553646438995,35.87678953497681
G15144,-409.1158116748809,-487.0324139071304,77.91660223224949
G4200,-481.4804621564229,-565.741520847048,84.26105869062519
G16544,-341.1342141357836,-410.3715764252546,69.23736228947098
G26387,-422.5224116477167,-481.7218559648227,59.19944431710599
G15327,-299.09995944006243,-354.7189392753616,55.618979835299164
G1097,-367.27235223479636,-415.356736175112,48.0843839403156
G6046,-433.6096308892923,-476.3106249930928,42.700994103800504
G6184,-486.2288350508421,-548.9448128831456,62.71597783230346
G18107,-661.1002084928244,-683.6318729152979,22.53166442247345
G4835,-452.04774507838636,-500.3443114026521,48.296566324265775
G6480,-424.4598882984475,-483.89570918878684,59.4358208903394
G8783,-335.07838773700433,-376.1837342440922,41.10534650708786
G24468,-360.55439309431677,-419.90578030725226,59.351387212935435
G14890,-409.0106533597808,-443.6843173619844,34.67366400220362
G15960,-406.7242838198097,-448.9896666087647,42.26538278895498
G741,-373.38295031036847,-437.3391940413858,63.956243731017246
G19852,-460.6039683903369,-534.7218855339383,74.1179171436014
G17920,-329.21253611709216,-390.4195923579902,61.207056240898
G4799,-428.5173080354872,-473.5461888069773,45.028880771490094
G19199,-669.2095449143742,-691.356809970757,22.14726505638293
G18721,-340.4429818197651,-391.97666931460816,51.533687494843036
G721,-261.5355692255645,-302.6421073026209,41.106538077056435
G17628,-662.3081706168168,-681.3702825289126,19.06211191209593
G4722,-486.41181583349794,-522.0509289097516,35.639113076253814
G16316,-643.3624242610356,-683.4273111186584,40.06488685762292
G634,-287.78365238919105,-343.22738112731895,55.4437287381279
G24794,-267.5720592590488,-345.4012680129825,77.82920875393381
G8080,-376.78021383607023,-406.68102973801706,29.900815901946824
G16553,-280.11384327559847,-330.8553394114158,50.74149613581727
G12776,-395.3065695628293,-447.7794086833419,52.47283912051256
G17398,-435.4237086357397,-493.393582410456,57.96987377471635
G15637,-320.01899248798173,-357.67593935879233,37.656946870810536
G479,-334.5581793141747,-373.78474205243555,39.22656273826078
G6529,-405.8687875535877,-421.2892885467884,15.420500993200731
G856,-281.85499890255613,-316.4195737548834,34.56457485232738
G5810,-404.9083702938863,-451.8397741002637,46.93140380637743
G9087,-693.8175728953795,-709.3210153231448,15.503442427765437
G1469,-236.56113155697625,-267.2832498260315,30.722118269055272
G14943,-294.18480891333047,-327.10251994217134,32.917711028840806
G1266,-291.1701064416029,-340.0443788926535,48.87427245105056
G15134,-210.40131163406943,-245.38169973332438,34.98038809925498
G19732,-292.45273973305837,-353.12313451541297,60.67039478235466
G2908,-279.5395975376548,-334.8082215565592,55.2686240189044
G986,-256.40372434079416,-293.14780441266555,36.744080071871345
G23932,-331.65646643789836,-375.65365499595055,43.99718855805213
G39,-544.0333965784898,-582.1549722358742,38.12157565738437
G17064,-508.99905863999817,-515.3132423968524,6.3141837568540495
G12863,-378.7706169053904,-413.90656507350263,35.13594816811235
G9887,-408.1427985938082,-420.86159212887395,12.718793535065801
G778,-235.71959318417447,-272.5775933396717,36.85800015549728
G5913,-389.6694700227228,-395.00980400921327,5.3403339864905215
G17798,-633.7026407481362,-659.3553283764153,25.65268762827895
G1971,-381.4483304909968,-429.4759146044116,48.02758411341483
G17697,-159.64454679265475,-178.36509307491337,18.720546282258624
G16649,-450.6483562183897,-464.76612313951983,14.117766921129943
