,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G1195,-398.3473969958225,-686.2025901657933,287.8551931699706
G22198,-407.6279642743011,-682.1211877884782,274.4932235141771
G16158,-318.89781805024495,-624.7243918119091,305.826573761664
G23835,-354.0173606478805,-586.4281954984474,232.4108348505669
G18653,-471.11141765214086,-636.8724167080381,165.76099905589732
G14897,-434.1599695377551,-607.6609682339332,173.50099869617827
G987,-497.2706785728376,-667.9132258238881,170.6425472510504
G215,-477.7679803779505,-625.6500078875125,147.88202750956202
G16007,-327.14380398238967,-543.3175768890953,216.17377290670558
G456,-337.886273271596,-429.85074913571486,91.96447586411892
G1441,-451.08945131221856,-600.6443585456486,149.5549072334301
G15301,-472.737793713928,-639.7228755211443,166.98508180721623
G8663,-686.018799885077,-728.491356933646,42.472557048568895
G787,-339.8493425065069,-468.1617130781498,128.31237057164282
G242,-405.47839306628015,-451.56793468450087,46.08954161822078
G2892,-427.12579509675567,-594.1594490512422,167.03365395448662
G1080,-412.6423422823575,-483.73010194510147,71.08775966274402
G14898,-384.2398710096488,-468.2217746675503,83.98190365790157
G20671,-290.4376561848658,-458.34912847878286,167.91147229391711
G19551,-435.7976000467874,-570.4923675724801,134.6947675256927
G17348,-288.8989973182371,-452.3491728188425,163.45017550060544
G17688,-331.5652758836165,-437.36232447493757,105.79704859132102
G16085,-408.926393305056,-495.80710488654677,86.88071158149073
G23584,-351.51339202898794,-429.28208347390085,77.76869144491286
G22549,-315.55785673651536,-440.0999032099421,124.54204647342671
G593,-390.48260265028506,-469.8449396455313,79.36233699524631
G14998,-338.93786628751883,-380.1970708482562,41.25920456073743
G15917,-255.1803515693256,-420.7027690930169,165.5224175236913
G16186,-349.3176620568701,-394.8225617970755,45.50489974020535
G4861,-402.7802342121697,-449.59022426494033,46.809990052770615
G23810,-438.56151063313143,-504.91679899592367,66.35528836279235
G15282,-315.06471198474475,-378.5338963402232,63.469184355478326
G24188,-273.4953541016789,-386.90147283435516,113.40611873267635
G2869,-444.0610841283281,-529.1006487582702,85.03956462994205
G18160,-260.9616584385362,-387.41020117836206,126.44854273982588
G19888,-360.148298919385,-409.0837378297849,48.935438910400016
G16064,-231.22687887976815,-313.6433645855505,82.41648570578235
G22203,-348.83343355195,-431.24982287558316,82.41638932363315
G1673,-326.55170258629835,-373.28382820682594,46.732125620527604
G719,-340.695984889023,-413.2683840589002,72.57239916987726
G22994,-410.9269986784129,-464.11854102106184,53.19154234264897
G19394,-260.6526162094736,-361.56379432360967,100.911178114136
G17475,-184.14821380770013,-359.11613201182206,174.9679182041219
G4005,-257.9017733219776,-317.958216022922,60.056442700944395
G12034,-376.9730969268432,-435.3912946415495,58.41819771470625
G301,-306.8700428504913,-360.26402093623983,53.39397808574858
G16878,-365.88459824553735,-435.9777557200934,70.09315747455605
G16389,-295.51957015404497,-384.391029670422,88.87145951637693
G18784,-239.943580356991,-335.82478680767014,95.88120645067914
G20086,-232.41320719579838,-319.75529649065925,87.3420892948609
G17272,-348.5110505147393,-384.1479848504805,35.636934335741216
G1581,-442.84150996823416,-446.75413711263735,3.912627144403132
G8007,-660.0970894592052,-675.6360779859939,15.538988526788671
G15558,-326.2976649801489,-400.14873070757966,73.85106572743064
G19381,-660.3213126338311,-695.8576693458696,35.53635671203847
G552,-281.61492466880384,-349.5651454050641,67.95022073626022
G3831,-288.6336458876956,-367.80762810131785,79.17398221362221
G3822,-376.7162543820034,-381.8175086735197,5.1012542915163985
G22965,-398.8983036172586,-413.9815750194628,15.083271402204218
H96,-393.40228622071817,-396.0050944649809,2.6028082442627465
G17232,-271.31431811738287,-318.03230982841166,46.71799171102885
G22401,-333.4419999661653,-355.1284171662329,21.686417200067577
G20960,-429.57457203899247,-451.2665824918956,21.692010452903048
H1367,-387.03851765041236,-387.176090406325,0.13757275591262896
H282,-358.92675207412674,-360.632267501714,1.7055154275872724
G15189,-689.6643256177025,-720.7492518047501,31.084926187047586
G18382,-368.8035910526509,-395.2527617669815,26.44917071433053
G2836,-183.4350845801481,-218.38570742404843,34.950622843900305
G4289,-331.94718973400313,-343.75754098712486,11.810351253121835
G15724,-287.7824179508232,-330.9721379885783,43.18972003775514
G645,-245.12468379736762,-278.64320746935056,33.518523671982905
H653,-337.96354507410115,-339.2173196648107,1.253774590709611
G19784,-462.1573324764799,-470.5096330593389,8.352300582859016
G15062,-333.1799846391134,-341.5524640200636,8.372479380950153
G730,-198.69300269147698,-226.23284770989997,27.53984501842297
G19509,-343.6950450503986,-352.95172932848936,9.256684278090743
H954,-403.13144602824144,-407.10065567156863,3.969209643327133
H897,-443.006066885161,-444.3644958591785,1.3584289740175564
H1917,-220.06438980851186,-215.89718909597858,-4.167200712533258
G19946,-223.61304342414525,-281.71822875383685,58.105185329691665
G18919,-213.13422630721647,-295.99914005366503,82.86491374644845
H1512,-421.998293404902,-424.7064114727582,2.7081180678562196
H1092,-476.1332029338289,-476.1180800795136,-0.01512285431527971
G16983,-230.77800455128056,-248.29836573286738,17.52036118158685
G9268,-445.5631416063736,-450.3083064628078,4.7451648564343145
G21603,-24.866254289317908,-53.09833212739364,28.23207783807573
H1931,-284.12503173304964,-284.1816182830615,0.05658655001184343
H1087,-291.847462889241,-293.1194352428882,1.271972353647186
G18920,-493.2067302017488,-516.2967402853849,23.090010083636123
