,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G1250,-564.991723826203,-649.7435837586168,84.75185993241371
G3,-560.7522238873989,-627.4542008847475,66.70197699734842
G21,-567.357249068993,-640.9664669357742,73.60921786678114
G3993,-588.4889429919624,-638.0424556325538,49.5535126405914
G480,-602.5602052610222,-667.7211187451488,65.16091348412647
G3419,-514.3269654025714,-553.7588160785627,39.4318506759912
G8648,-524.423023332526,-572.4699258081388,48.0469024756128
G3723,-551.4060512553765,-595.4561995819778,44.050148326601175
G6805,-517.2292880689587,-559.3017099345847,42.07242186562587
G5931,-562.0781886792907,-597.2618524135955,35.183663734304794
G5740,-478.78640289076446,-522.0693025404112,43.282899649646644
G55,-492.0883674359236,-534.0066082416678,41.91824080574417
G280,-380.3323423320024,-426.53375707587753,46.20141474387509
G21888,-521.7119023346501,-574.6947335751092,52.98283124045918
G6959,-531.202297318276,-573.802864548705,42.600567230428965
G15342,-484.22461741452463,-526.5140384620736,42.28942104754896
G2538,-515.2586942323626,-555.755662387691,40.49696815532843
G16760,-532.688777663607,-556.5635952384408,23.874817574833852
G27531,-528.4226419182817,-572.9202326679183,44.49759074963663
G17710,-599.947074692117,-635.6882884674252,35.741213775308104
G22509,-554.6228897255004,-602.4263930716739,47.803503346173564
G16596,-708.4155967900743,-708.6780776213881,0.2624808313137237
G16334,-664.7722415295922,-672.5497485825924,7.777507053000478
G4638,-394.53217076100435,-424.3624208789065,29.830250117902214
G620,-358.0496766388706,-398.06001827654137,40.01034163767071
G1783,-449.1481941641672,-468.4334245208542,19.285230356687013
G3036,-406.13729385643217,-438.43339206191376,32.29609820548154
G8313,-410.4821245214222,-448.1418476497817,37.659723128359474
G10223,-402.918421825845,-431.9068359995797,28.988414173734668
G6037,-455.5506810047957,-477.0643847100232,21.5137037052275
G791,-362.82265038713655,-409.72064068690963,46.89799029977309
G23979,-410.41981634984296,-434.21789870315087,23.79808235330785
G9560,-512.3734080913578,-531.4268870618366,19.053478970478864
G6024,-414.0281828059932,-445.05795485958964,31.02977205359645
G873,-366.20460170542634,-388.65657244739134,22.451970741965113
G972,-340.5242858907085,-347.9396498890285,7.4153639983200605
G2053,-591.9279607731365,-622.4098334128269,30.481872639690323
G223,-514.0968026901776,-541.3974449479114,27.300642257733784
G11289,-347.59194253612304,-372.69724613616745,25.105303600044408
G6579,-372.40210488194725,-392.073452456816,19.671347574868776
G3042,-588.3698281726082,-624.7742326305563,36.40440445794786
G4966,-440.4291718420916,-460.83802025834143,20.40884841624984
H1961,-481.73398102894964,-481.733975905299,-5.1236505669294274e-06
G4786,-362.64781891753097,-391.7946428009967,29.146823883465746
G22223,-324.6507227838061,-355.1604012852129,30.509678501406878
G8558,-509.9937666287052,-527.768803658208,17.775037029502755
G2872,-419.3458906573153,-447.8466002102346,28.500709552919368
G2934,-458.056735089534,-477.98288306548704,19.926147975953086
G5788,-357.4838323116526,-385.58854408507966,28.104711773427034
G4090,-393.8956056967627,-422.2408248764213,28.34521917965861
G2545,-340.66022310423136,-336.9470102319796,-3.7132128722518014
G17017,-437.0503608814866,-437.6550276885792,0.6046668070924852
G22588,-310.11910278387177,-328.53600202568197,18.4168992418102
G16207,-470.3471582749618,-466.6943057089856,-3.652852565976332
G4468,-314.5068603670383,-328.3810094641758,13.874149097137547
G11437,-322.8620261933732,-345.9921848653871,23.130158672013973
G3117,-317.06329503872973,-334.48135049795286,17.41805545922324
G21029,-351.27798080351687,-378.144100574106,26.86611977058908
G16505,-467.180989304924,-480.74535762570997,13.56436832078606
G16264,-310.0095747882463,-328.2625957975297,18.253021009283373
G15621,-498.5829602938853,-504.68946344827873,6.106503154393407
H694,-411.96585926103785,-412.25952254268,0.29366328164218203
G2417,-266.9681426400513,-283.90887374917736,16.94073110912609
G15537,-561.3774715023951,-576.7469975230896,15.36952602069448
G5305,-264.6999154908112,-278.23856087194685,13.53864538113561
G5379,-371.2641670397058,-387.83726187341165,16.57309483370574
G2620,-692.0432314367143,-687.6989794780153,-4.3442519586991475
G1117,-443.23205260868036,-442.21746755221153,-1.0145850564688883
H1434,-314.4282658188256,-314.565522120821,0.13725630199542138
H2002,-344.5001548989047,-344.5563353267923,0.05618042788756839
