,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G1250,-736.6363022161795,-798.9373019067674,62.30099969058803
G3,-686.6417572004134,-747.6666247716652,61.02486757125189
G21,-696.0131041802437,-766.3848276609577,70.37172348071408
G3993,-837.7280727139472,-886.5606944389928,48.83262172504567
G480,-939.3389531247516,-998.6147015453984,59.27574842064701
G3419,-618.7251062647338,-663.7223870587652,44.997280794031546
G8648,-654.5755745089679,-700.0232439911888,45.447669482220824
G3723,-758.1559957315058,-796.070644557115,37.91464882560922
G6805,-616.4414299072108,-661.3236844459532,44.882254538742245
G5931,-726.1523229144165,-758.3627176060237,32.21039469160735
G5740,-556.1601567970143,-595.8191781409173,39.65902134390296
G55,-598.1545961068106,-639.0093953768383,40.8547992700278
G280,-424.03259929153086,-460.56278715241274,36.530187860881774
G21888,-655.3561900383173,-708.5251455539781,53.16895551566063
G6959,-729.1835625535441,-771.492579815205,42.30901726166087
G15342,-579.0543781341813,-628.2995314127363,49.24515327855488
G2538,-693.0787523667892,-729.5344872446982,36.45573487790887
G16760,-711.4891105661773,-737.4286922555773,25.939581689399915
G27531,-673.5211490863777,-721.8868582116952,48.36570912531749
G17710,-902.9426305925286,-942.8534677636287,39.91083717110017
G22509,-809.4019081053061,-851.4081259555335,42.00621785022736
G16596,-1314.3754991556355,-1312.3052540953324,-2.0702450603032503
G16334,-1106.734255620824,-1107.1498905577837,0.4156349369593499
G4638,-443.71208540455217,-477.2565749740226,33.54448956947044
G620,-391.5384861194324,-433.5304874352093,41.99200131577686
G1783,-564.9593227686621,-584.2739649580968,19.314642189434835
G3036,-455.7138436156373,-489.4126400583673,33.69879644273004
G8313,-497.6289873343702,-539.9131978354678,42.28421050109762
G10223,-483.7748654699215,-512.2702449581848,28.495379488263325
G6037,-569.3342813186039,-592.5819814221614,23.247700103557573
G791,-366.5724207712934,-407.0360039770517,40.463583205758255
G23979,-480.031366133941,-510.76258975565764,30.73122362171671
G9560,-684.7103601479469,-698.6684946972799,13.95813454933318
G6024,-523.2770639038422,-554.6631715764669,31.386107672624803
G873,-450.11291678341394,-473.0712966897072,22.958379906293263
G972,-438.43390615887307,-447.0947242473173,8.660818088444273
G2053,-924.2634326343511,-954.356056959413,30.092624325061823
G223,-676.5929313802512,-705.3699247455356,28.776993365284287
G11289,-376.1676737617265,-401.78359339465226,25.61591963292574
G6579,-417.7478079727401,-440.71208550524375,22.964277532503672
G3042,-913.8169586032795,-947.6175553282353,33.800596724955426
G4966,-580.3055069563957,-597.9472200867488,17.64171313035297
H1961,-680.6755518939099,-680.6755515870534,-3.0685646379424725e-07
G4786,-432.20225612806365,-469.1349172501282,36.93266112206453
G22223,-369.01466186583525,-409.41224104135324,40.39757917551799
G8558,-711.5286360216656,-726.4956300420696,14.966994020403945
G2872,-532.0970643177794,-559.5349374936042,27.437873175824734
G2934,-603.942554318786,-624.2833156144201,20.340761295634024
G5788,-428.6891951721309,-453.0154669504296,24.32627177829875
G4090,-543.6792549303228,-574.8439192689683,31.164664338645483
G2545,-471.53408941588094,-471.5340754337598,-1.3982121117805944e-05
G17017,-615.9643229132543,-618.5297868300364,2.5654639167822784
G22588,-403.21406411508826,-425.1175459462018,21.903481831113595
G16207,-641.5054703232881,-642.7684166265086,1.2629463032204742
G4468,-381.8056737121113,-398.76369519859037,16.95802148647914
G11437,-397.9551614622472,-421.2749624776062,23.319801015359076
G3117,-375.92966892718874,-400.46270143629516,24.53303250910653
G21029,-438.25652387470785,-468.3237483641472,30.06722448943924
G16505,-634.3786722663542,-648.7759011718301,14.397228905475911
G16264,-381.2361619419643,-400.5621982117374,19.326036269773
G15621,-706.1744354123269,-711.8712801846052,5.696844772278155
H694,-605.2152715272308,-605.2152519639665,-1.9563264345379142e-05
G2417,-372.4756361653045,-388.8759406013313,16.400304436026772
G15537,-835.9722740521734,-855.6257408992662,19.653466847093
G5305,-340.2039004016135,-354.62380397286944,14.41990357125593
G5379,-473.11336751302963,-494.0215668135,20.908199300470468
G2620,-1299.975344829063,-1301.3557666806544,1.3804218515915636
G1117,-613.3735680530967,-614.7880513684373,1.4144833153407037
H1434,-466.0869601257552,-466.09869073506087,0.011730609305743656
H2002,-460.0186725468993,-460.0831516621672,0.06447911526771577
G8266,-582.7154952950965,-584.6992049689779,1.983709673881549
G6490,-364.4960266981791,-384.7717523942824,20.275725696103336
H1286,-490.3040369840737,-490.30393267274565,-0.00010431132807298127
G2330,-652.2760494228172,-654.6206389246228,2.344589501805558
G3995,-419.4364179973297,-429.90712086476304,10.470702867433259
G24572,-727.5961348653815,-728.5814210146765,0.9852861492950068
G10760,-696.9974970959065,-697.7047173602483,0.7072202643416858
H1438,-495.1928255827607,-495.1928113189908,-1.4263769912759015e-05
G2139,-535.3068154878811,-545.5058208903345,10.199005402453396
H775,-507.83777085322737,-509.02601668767625,1.1882458344488214
G18223,-387.53231734145925,-414.4985648913626,26.96624754990336
H363,-447.55941871191294,-447.56031855301137,0.0008998410984304428
G14882,-716.5184681845886,-723.6532055557719,7.134737371183292
G5208,-1601.7758582604324,-1602.4772422682067,0.7013840077743225
H753,-584.1204836157102,-584.7076534473474,0.5871698316371976
H1672,-534.1667917096703,-534.2095448672909,0.042753157620609265
G17405,-597.760097726778,-607.0298217767621,9.269724049984118
G1933,-411.3961663660454,-425.9271676898032,14.53100132375772
G13830,-280.74436463756757,-298.35103510739924,17.606670469831613
G3604,-481.7594149892369,-484.4907169433183,2.7313019540813457
G5858,-1293.3722723638473,-1289.3967391386745,-3.975533225172967
G15534,-697.4286278712232,-700.8663536428306,3.437725771607574
G1780,-369.4899999006465,-401.4747810855001,31.98478118485366
G1020,-1116.7159968664282,-1119.0944576226336,2.3784607562054134
G1734,-409.6521117000818,-408.9446111765604,-0.7075005235214462
G22090,-481.69638732602203,-484.1869999747767,2.490612648754734
G20437,-548.8779287742008,-548.8779093665207,-1.9407680042604628e-05
H1418,-581.710082561751,-581.710071395324,-1.1166427043463044e-05
G221,-291.3591130143761,-312.80531181963875,21.446198805262608
H110,-487.38977117768565,-487.3897535074716,-1.767021399246005e-05
H368,-384.9738720424372,-386.4867870924817,1.5129150500444553
G3197,-656.0282118534253,-656.1688832719651,0.14067141853968226
G4577,-671.1269814226224,-674.443769459478,3.3167880368555416
H710,-473.783836149052,-473.78819531692375,0.004359167871882619
G5692,-528.8711889292731,-529.230886169257,0.359697239983916
G17676,-558.963034251293,-560.9318030607499,1.968768809456833
H805,-469.9368784311832,-469.9988850083107,0.0620065771274767
H2200,-565.8926114428925,-565.8925908413905,-2.0601502001227345e-05
G22014,-620.4350975605187,-620.7484903253279,0.31339276480912304
