"","V1"
"1",11.6483127172446
"2",1.45786156213679
"3",5.62903005721247
"4",7.01568434074935
"5",19.7929395920372
"6",5.60630812519109
"7",25.4754598707171
"8",20.8097366376495
"9",1.23057795799277
"10",13.3639577009792
"11",8.88597857491446
"12",11.1779733262728
"13",23.5370326646759
"14",4.55583315515083
"15",14.4236508709058
"16",12.4624120956105
"17",5.4756181104617
"18",1.2982764464073
"19",5.92849293389697
"20",7.68198838188068
"21",0
"22",4.73348867114729
"23",25.9008592691546
"24",23.5717079815045
"25",16.32846985728
"26",25.1939783283181
"27",23.2893275921223
"28",6.88683344581275
"29",20.7566154982505
"30",6.50927276012986
"31",16.9141880379011
"32",16.2234538800491
"33",2.15264198665428
"34",14.8965543333471
"35",4.95395808846023
"36",20.3761060949252
"37",11.2470613775429
"38",16.4347695845887
"39",10.4707631532128
"40",11.1380503875079
"41",20.5901421250125
"42",10.090660479636
"43",7.12442385816762
"44",13.6756164884467
"45",13.7931217998301
"46",0.612448536546991
"47",9.52475318117282
"48",18.3885571776272
"49",24.7615355447367
"50",20.5808593154128
"51",7.13310632998195
"52",5.31345274825528
"53",11.6449370350982
"54",18.264496869477
"55",20.9878130234577
"56",25.6037974610672
"57",5.26738738597655
"58",3.16275183066274
"59",21.9099522283384
"60",21.3183076845309
"61",16.6737850705787
"62",7.39841362017283
"63",11.535372219741
"64",3.1425377086507
"65",21.0333898305701
"66",11.2476585093221
"67",4.48172853444818
"68",20.7996689396073
"69",8.72966063206486
"70",16.389635666147
"71",9.71659468586135
"72",1.76245628460114
"73",19.4482605836678
"74",21.7543121497726
"75",5.65197133069985
"76",12.7394405443601
"77",26.1557390049731
"78",1.48483821285867
"79",19.7219725047634
"80",25.842453470528
"81",17.2856528472647
"82",8.80241841810542
"83",18.5668319981215
"84",7.15017366794656
"85",2.84147901812577
"86",6.71192795862225
"87",17.3262878407884
"88",11.8871333222412
"89",8.53314181896134
"90",20.6425596433206
"91",11.4624501761991
"92",24.7615355447367
"93",0.205762161922419
"94",20.7178219904847
"95",25.8580073360374
"96",3.32704264815425
"97",8.74863778064606
"98",1.05141468372662
"99",6.01217046276746
"100",6.83280718814382
"101",1.04842758221665
"102",1.19754174116463
"103",22.5704846807445
"104",17.6160028957266
"105",13.849156179201
"106",17.3981947812535
"107",2.38647340640087
"108",12.5549341634007
"109",3.04948188348222
"110",21.6230488771626
"111",21.373257707928
"112",3.03420028764102
"113",20.8068013633703
"114",12.1543651724228
"115",26.1558954724126
"116",19.9433072436115
"117",12.7167157753926
"118",8.90802397513243
"119",11.1842945267193
"120",12.0537199690408
"121",25.8601598883292
"122",14.0298865562629
"123",17.4377639312269
"124",7.30004304850919
"125",9.66054882900942
"126",12.7158402494433
"127",20.7209512062141
"128",15.7663621896084
"129",14.3233532847764
"130",11.8014805467097
"131",6.30492211075523
"132",21.6344500955433
"133",17.1374535702569
"134",24.8774801895948
"135",1.36987225055536
"136",11.1065647926718
"137",16.3023334051069
"138",2.7877228435445
"139",20.6933875064708
"140",20.5596020694326
"141",3.10753271508194
"142",21.5366018040277
"143",19.8077686977912
"144",7.13145741532122
"145",18.1480382279088
"146",5.02039797541325
"147",5.74655525971117
"148",6.77299685562391
"149",5.71198095930912
"150",15.0797217016986
"151",0.653992940274352
"152",17.8861604146876
"153",13.3373746116203
"154",20.2193092436344
"155",5.62378608942275
"156",6.34090448174545
"157",22.6780002777017
"158",3.48935419164874
"159",9.81804303712726
"160",9.85261158970113
"161",14.5897346578847
"162",17.6230369686111
"163",2.79242595204474
"164",3.09394368403466
"165",12.1376267419982
"166",1.5121882096008
"167",3.71995097712171
"168",11.1769138209129
"169",19.4011766592268
"170",15.4826632392129
"171",16.2529138650644
"172",15.6384026784581
"173",6.90991840973175
"174",11.5108266987804
"175",6.37834818457695
"176",5.83567519827457
"177",20.7244348436955
"178",12.4041270377813
"179",17.6403062728398
"180",19.0542779376497
"181",26.197954781675
"182",9.33077637770084
"183",13.789000653371
"184",2.39552514684873
"185",3.24292179209684
"186",16.965021740329
"187",6.88250862826112
"188",2.0274211743916
"189",3.74837644032402
"190",26.3436343682996
"191",11.804250156215
"192",7.05946216449427
"193",13.6212240185333
"194",18.8418002154301
"195",16.3152480996212
"196",16.0507781645115
"197",22.6561495539131
"198",4.10383312416268
