,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G6030,-463.392710202011,-676.2495055388794,212.85679533686837
G21873,-362.2132907065294,-611.945970787189,249.73268008065963
G613,-532.7265018560137,-642.2943491577819,109.56784730176832
G24476,-331.77106939477807,-503.16833258407684,171.39726318929883
G6989,-439.7237141638585,-554.0416541272003,114.31793996334187
G978,-497.7144913463344,-572.6759622052292,74.96147085889481
G3382,-438.6350370555674,-598.1835193764039,159.5484823208365
G22554,-442.4891792646618,-584.9849369218797,142.495757657218
G20395,-477.77582568066407,-553.748333251604,75.9725075709399
G16634,-335.26250999629394,-469.6515582735414,134.3890482772474
G5889,-423.78140621214544,-550.8569370296417,127.07553081749614
G833,-370.7065125111197,-462.26854764440213,91.56203513328244
G851,-344.95487908942374,-510.04546599060143,165.0905869011777
G15164,-414.56475303245054,-518.1524503348486,103.58769730239807
G223,-419.74691769933156,-513.2103502210759,93.46343252174431
G6045,-509.6644765309815,-611.2070514711088,101.54257494012734
G21330,-404.6327529408096,-493.85317135780656,89.22041841699699
G19877,-524.4128560429529,-584.629088026685,60.21623198373221
G2046,-480.32777081835883,-593.3216633633132,112.99389254495428
G23756,-334.7796263218538,-426.281733768656,91.50210744680214
G2018,-459.23852753574937,-562.3682687230769,103.12974118732753
G18579,-357.80429888910453,-472.40901025240913,114.6047113633046
G4395,-396.8048492357858,-485.379450737686,88.57460150190019
G21318,-337.19041495852787,-454.9433032462844,117.75288828775648
G4539,-407.5091500062512,-507.3069786134024,99.79782860715102
G9117,-514.8007174556501,-609.5445213231502,94.74380386750009
G24060,-502.92999915003196,-571.4051910137754,68.47519186374342
G9028,-399.76984904065046,-489.1017650454371,89.33191600478659
G24091,-330.2011938432917,-457.86583838273583,127.66464453944404
G15072,-425.42863587023214,-508.93525748247794,83.50662161224574
G3403,-526.454614058391,-593.6693984287498,67.21478437035876
G22372,-341.23509271201834,-434.63591886932227,93.40082615730392
G17493,-423.1471421685197,-491.5801369228002,68.43299475428046
G21293,-295.7764467059362,-381.7517058184259,85.9752591124897
G240,-407.60505719133806,-481.28987972914587,73.68482253780786
G19324,-361.3002841146226,-452.50113779401255,91.20085367938988
G20736,-400.7934103425855,-482.90070281411414,82.10729247152864
G1070,-278.3201091678219,-370.33787038039793,92.01776121257605
G7480,-354.9352843089984,-432.4651261787326,77.52984186973423
G19279,-343.80357571461167,-398.41053180640114,54.60695609178941
G21278,-402.58657034235915,-478.2602800494371,75.67370970707798
G9256,-345.84898248662915,-384.285903103695,38.43692061706582
G16260,-399.2121545363645,-480.32194943434854,81.10979489798409
G17055,-356.57874072605637,-419.1482107797248,62.5694700536684
G22661,-250.98391270656703,-321.51423500066176,70.53032229409473
G1042,-255.96700592677985,-336.2013623554102,80.23435642863035
G22535,-371.4323921259762,-417.37507227442103,45.94268014844482
G21388,-385.81126903350645,-459.6931384524123,73.88186941890598
G15423,-447.03970604394164,-503.2240895127469,56.18438346880527
G26752,-286.3273701997248,-321.1916541397044,34.8642839399796
G2000,-349.6134492259856,-414.39323149467054,64.77978226868498
G2020,-338.39722027006246,-374.3694488833741,35.972228613311636
G24386,-297.6182412578312,-396.8655185600395,99.2472773022083
G605,-293.4482779626918,-327.59363488928193,34.145356926590125
G3169,-411.7930168666877,-449.9376008795255,38.14458401283787
G18945,-280.08475779317934,-343.4726885845651,63.38793079138578
G24211,-292.1198924622492,-334.8773079984112,42.757415536162064
G2738,-367.50948467357523,-411.18000842467325,43.670523751098024
G17777,-423.4965307756639,-494.216385691104,70.71985491544007
G20261,-319.4509648823414,-368.93032692098353,49.47936203864214
G21914,-311.7857749182696,-362.30552708569985,50.51975216743023
G7523,-330.4037853908493,-367.86806419019484,37.46427879934561
G3313,-360.6531788552292,-428.390332460005,67.73715360477581
G19267,-271.1605060273759,-361.125985285889,89.96547925851307
G15896,-252.22413796909456,-344.9275741376352,92.70343616854065
G19463,-344.21416595179346,-397.4497406512004,53.23557469940693
G8034,-384.28739673428254,-420.03105138751295,35.743654653230465
G20826,-670.5536232684315,-687.1602311317919,16.60660786336041
G9011,-604.7992529340472,-649.1915460061775,44.3922930721302
G21350,-307.5191617840736,-358.4122498815973,50.89308809752367
G8453,-339.94196296496347,-379.0973500694017,39.15538710443821
G951,-272.00803822111357,-302.2718831985776,30.26384497746397
G15780,-328.09716052582064,-353.75521818320505,25.658057657384354
H734,-404.80110594282286,-401.0689348252793,-3.7321711175435444
G984,-201.43308387512883,-289.7489239898665,88.31584011473774
G21286,-383.93299339567426,-386.5150443809853,2.5820509853110707
G21563,-303.90201307678717,-308.2824839650737,4.3804708882864825
G21471,-175.8747325507525,-309.27677669529135,133.4020441445388
G16169,-513.0985265028338,-554.7268222513816,41.62829574854753
H1233,-317.70375139173825,-317.7036297136235,-0.00012167811473773328
G17047,-447.8964851582112,-467.41009387660523,19.513608718393925
G19510,-222.10998135296336,-245.45692595395175,23.346944600988426
H728,-329.16287639422995,-329.162809582441,-6.681178899725637e-05
G8054,-232.9978479947879,-276.7793606541473,43.78151265935941
G4743,-402.206693101152,-434.1585171970777,31.951824095925808
H501,-390.67822184048487,-390.90669142213517,0.22846958165035855
G16222,-430.40142290448,-440.7061964428764,10.304773538396377
G17985,-504.7808965209359,-549.0337173435826,44.252820822646534
H1754,-348.9350875026072,-349.08802520091433,0.1529376983070847
H1932,-446.0021276806713,-446.00151644865053,-0.0006112320208444544
G7438,-448.5770677244932,-471.19399476160464,22.616927037111395
G2155,-373.4221284948468,-374.10841467368783,0.6862861788410441
G16453,-215.96306928852687,-236.88852422315966,20.9254549346328
G24193,-616.9196068515976,-635.2502517188659,18.330644867268575
H1178,-383.9240852865114,-384.74837435928947,0.8242890727780718
G23325,-452.7221238367315,-460.77070064809914,8.048576811367582
H569,-203.00923256121902,-203.00919287489398,-3.968632506712311e-05
G15682,-363.28744465070037,-372.0186692966356,8.731224645935185
H917,-245.2035067396264,-245.2034357656116,-7.097401476130473e-05
G17209,-588.7665297178178,-634.8375223616063,46.07099264378849
G16391,-543.392502988513,-575.9936714900127,32.60116850149973
G22389,-638.1136563157911,-673.048721320964,34.93506500517287
H25,-373.0182067313725,-371.9248236972777,-1.0933830340948134
G26429,-651.0437559181668,-684.2283513318093,33.1845954136428
G17331,-632.3020524621072,-681.964018317482,49.661965855374774
G22504,-414.0243111611112,-417.76423748464714,3.73992632353594
G15434,-231.24808002270402,-247.8202459034536,16.57216588074965
G21485,-143.51461224892319,-199.85394939695612,56.339337148032996
H1252,-415.0267756090107,-415.96111612970293,0.9343405206922172
G8158,-443.3653792736016,-466.0841963888838,22.71881711528221
G16956,-253.09167257321442,-288.21458065920103,35.122908085986644
G1045,-300.7999967072328,-307.99237777050223,7.1923810632694085
G17722,-524.0702632100994,-543.5316305297354,19.461367319636
G16063,-630.4636076279744,-672.7729584269081,42.30935079893368
H1440,-319.8347490692557,-318.2692562177096,-1.5654928515461393
G1071,-199.17940098135543,-254.7156879080404,55.53628692668497
G22615,-285.51319582071784,-283.3995410256784,-2.1136547950393947
G6318,-300.71803337180353,-321.1168534027476,20.398820030944137
G15355,-194.85941372746856,-225.008918887736,30.149505160267445
