,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
H1539,-81.25383603853426,-80.56806278168146,-0.6857732568527979
H1395,-81.96636985360703,-81.41747077251152,-0.548899081095513
G2203,-199.35801684098794,-219.4720909931063,20.11407415211835
H1532,-89.49016951484002,-89.53794373528508,0.04777422044506352
H1314,-56.08207463825956,-56.19036256399664,0.10828792573708057
H524,-76.25470645699387,-76.53249743087184,0.2777909738779698
H840,-64.89346555405396,-64.89345485175728,-1.070229667732292e-05
H1381,-84.67794456236183,-84.6779318090967,-1.2753265124842983e-05
G23166,-247.4864139362263,-261.48406399811785,13.997650061891534
H1032,-76.60452517442025,-76.6045053743033,-1.9800116945134505e-05
G3763,-738.5862555758267,-754.454979741241,15.868724165414278
H1229,-55.49508599052083,-55.495033986082944,-5.200443788311304e-05
H459,-117.57269018150933,-117.57767925871389,0.00498907720455577
H208,-57.56005041697877,-57.560007133592784,-4.328338598469372e-05
H1275,-60.704623003025105,-60.70446107684954,-0.0001619261755649859
H588,-69.40906379404079,-69.40857994332747,-0.00048385071332290863
G13390,-1431.2224477430746,-1450.8699904941088,19.64754275103428
G23452,-954.534300773375,-973.2372350710693,18.702934297694355
G18974,-1185.1358361132188,-1191.9946328986746,6.858796785455752
H865,-53.381031493463425,-53.38100341391247,-2.8079550958182153e-05
H723,-53.29654924314039,-53.38100357727597,0.08445433413557879
G18780,-195.53330216672427,-237.97728849842946,42.44398633170519
H1491,-92.97015115022069,-92.97008868986941,-6.246035127333016e-05
H729,-58.587195363386975,-57.56000712027357,-1.0271882431134074
H1807,-72.17616474261142,-71.28731082635592,-0.8888539162554991
H1292,-266.15867639307584,-266.1586492474446,-2.7145631236180634e-05
H1657,-245.16606425645634,-245.16595898224858,-0.00010527420775474639
H84,-104.57512506606466,-103.4563851628774,-1.1187399031872616
H382,-59.470337437937566,-59.470022929203594,-0.0003145087339717634
H1862,-50.58566408541582,-50.58566316891345,-9.165023726609434e-07
H1261,-96.88879346768114,-98.06674449443197,1.1779510267508329
H434,-286.78586158025513,-286.9099285819499,0.12406700169475471
H1082,-80.42657764344118,-80.42656841113575,-9.232305430373344e-06
H77,-65.56238013131137,-65.56236293286165,-1.7198449725697174e-05
H1361,-54.985575817613665,-54.98545111852732,-0.00012469908634216154
H1181,-56.34163166023784,-56.19050421175323,-0.15112744848460835
H1810,-47.27068160102447,-47.270670785631474,-1.08153929971877e-05
H230,-68.69407498677252,-68.69663776753286,0.0025627807603427755
H1052,-265.1362056473768,-263.16636372608417,-1.969841921292641
H1536,-89.53804967859247,-89.53794379001776,-0.00010588857470850144
H463,-96.33968288182771,-96.33965824773958,-2.463408813468959e-05
H420,-304.53238218029287,-304.5323655268651,-1.6653427792334696e-05
H616,-59.240470379182895,-59.240424578020125,-4.5801162769976145e-05
H937,-53.381009857587784,-53.38100358570489,-6.271882895703129e-06
H1731,-122.28990216311857,-122.73532337485881,0.4454212117402392
H1363,-303.6201531119589,-303.62011204616675,-4.1065792174777016e-05
H1784,-47.98171528366698,-46.990777520004336,-0.9909377636626431
H808,-116.43143549642991,-116.4314256263932,-9.870036706161045e-06
H793,-93.80387266230763,-93.80381250660912,-6.015569850603697e-05
H1566,-56.1914774407979,-56.19036105882296,-0.001116381974938463
H1164,-63.71759784302059,-63.7175114559579,-8.63870626943708e-05
H932,-59.47012779236005,-59.470022910680086,-0.00010488167996669517
H971,-306.62644696968056,-306.6264347425879,-1.2227092668126716e-05
H1627,-66.22101559870157,-65.31163738853422,-0.9093782101673469
H445,-67.37932846348357,-67.37929297985472,-3.54836288494198e-05
H1614,-355.9724618690583,-355.9724464284185,-1.544063979963539e-05
H1801,-55.495090609014795,-55.49503398733088,-5.6621683917512655e-05
G23797,-247.49537918671825,-274.9661728160196,27.47079362930134
H263,-63.341101604389515,-63.34107147811152,-3.0126277991371353e-05
