,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G3341,-553.4108221591018,-661.6499527316463,108.23913057254458
G2466,-613.0206977767289,-699.093728239352,86.07303046262314
G23756,-641.4812473786594,-700.161890897951,58.68064351929171
G18324,-466.94940573389465,-533.4170978396891,66.46769210579436
G3849,-503.31128413424784,-586.9884349440198,83.67715080977189
G8731,-657.8624734023854,-712.5543941353505,54.69192073296517
G2079,-504.63588434447473,-595.0572089907201,90.42132464624548
G7593,-570.4960843126463,-631.6123466081253,61.11626229547926
G4800,-505.27537120256653,-601.5967040960779,96.32133289351141
G6,-536.5954743151153,-592.7072584560374,56.11178414092206
G13266,-577.6966741735771,-626.0783352743795,48.38166110080238
G162,-510.6698540471818,-555.4473966555262,44.77754260834422
G25715,-601.2622655343497,-631.7587547688397,30.496489234490014
G3827,-484.31821890902575,-555.1178845809733,70.79966567194755
G6743,-451.22312146284463,-499.35928597278786,48.136164509943285
G495,-344.6387854133435,-390.0126245516829,45.37383913833935
G8288,-474.24182826108904,-527.5510918500852,53.3092635889962
G1571,-414.63665552071785,-456.1262491236825,41.48959360296459
G23447,-306.18425235400963,-395.90665905045825,89.72240669644856
G2987,-609.5016335798604,-631.8328500784129,22.331216498552518
G10630,-677.7268228561031,-695.3892284903046,17.662405634201374
G127,-443.82990632628685,-511.65173095394425,67.82182462765739
G19378,-315.79607787824006,-378.4770739499823,62.680996071742236
G9788,-431.5750870217482,-500.805292650654,69.23020562890582
G4291,-637.7363168676247,-660.7136909671763,22.977374099551525
G144,-323.441267806134,-363.0651591828984,39.62389137676439
G4579,-442.72352274864716,-506.93713949224815,64.21361674360105
G12511,-474.58738346133697,-510.5493636223815,35.96198016104454
G19950,-647.2729951191498,-666.8730428450057,19.600047725855923
G12994,-365.98432055851526,-406.4078724971455,40.42355193863017
G19912,-648.1349670310667,-666.4072511779298,18.27228414686283
G2333,-560.5483434575468,-599.9300750113516,39.38173155380469
