,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G3341,-481.7192520153772,-661.6499527316465,179.93070071626937
G2466,-568.3628565645048,-699.093728239352,130.73087167484732
G23756,-593.2720029386325,-700.161890897951,106.8898879593187
G18324,-383.622859336401,-533.4170978396891,149.79423850328806
G3849,-466.3502992579309,-586.9884349440198,120.63813568608872
G8731,-620.8936601221035,-712.5543941353505,91.66073401324707
G2079,-469.0262131333322,-595.0572089907201,126.03099585738791
G7593,-543.499532634281,-631.6123466081253,88.1128139738445
G4800,-454.40309881802597,-601.5967040960779,147.19360527805196
G6,-505.9032990882645,-592.7072584560374,86.8039593677729
G13266,-540.8941868581263,-626.0783352743795,85.18414841625304
G162,-474.6479983559023,-555.4473966555262,80.79939829962382
G25715,-572.9396335271781,-631.7587547688397,58.81912124166172
G3827,-444.9041192791548,-555.1178845809733,110.21376530181853
G6743,-421.00774229204734,-499.35928597278803,78.35154368074062
G495,-301.28643585640367,-390.0126245516829,88.72618869527912
G8288,-437.1329998782148,-527.5510918500852,90.41809197187041
G1571,-390.86197904635367,-456.1262491236825,65.26427007732877
G23447,-271.324921482841,-395.90665905045825,124.58173756761721
G2987,-598.2573178544621,-631.8328500784129,33.575532223950745
G10630,-664.2848701312623,-695.3892284903046,31.104358359042074
G127,-403.4567857172498,-511.65173095394425,108.19494523669444
G19378,-265.7433190737651,-378.4770739499823,112.73375487621719
G9788,-411.1781653510048,-500.805292650654,89.6271272996492
G4291,-611.5321601764164,-660.7136909671763,49.181530790759886
G144,-294.0466718058996,-363.0651591828984,69.01848737699879
G4579,-413.23734707869346,-506.93713949224815,93.69979241355476
G12511,-442.8363392239285,-510.5493636223815,67.71302439845306
G19950,-617.731910480303,-666.8730428450057,49.14113236470269
G12994,-350.4691387534256,-406.4078724971455,55.938733743719816
G19912,-615.2415488034633,-666.4072511779298,51.165702374466385
G2333,-552.2802228515784,-599.9300750113516,47.64985215977322
G5490,-352.40436465126845,-415.8780853610165,63.47372070974808
G11568,-361.4501828890672,-426.9975617289206,65.54737883985337
G14998,-300.53408086984575,-361.41828018311287,60.88419931326718
G2821,-468.6159001317511,-530.4986536090266,61.88275347727552
G2640,-330.38664064060595,-406.08814085917777,75.70150021857187
G5056,-374.7606630903614,-450.14675830452217,75.38609521416079
G9397,-338.60948501837447,-387.1409907233104,48.531505704935974
G18050,-563.0160248695818,-625.3630413203738,62.347016450792005
G3834,-415.68106384943565,-487.6437226017347,71.96265875229898
G24540,-507.1672500881964,-566.6523876796117,59.48513759141542
G7940,-331.0998221525794,-400.27386822649765,69.17404607391813
G260,-392.01944700786277,-444.78706344352685,52.76761643566414
G17751,-480.22498713267373,-515.5187748232936,35.29378769061987
G17923,-494.5946142017205,-549.1589957674094,54.56438156568885
G1105,-499.124299567276,-546.1663949304643,47.04209536318832
G21500,-249.159771448211,-315.84288042362215,66.68310897541119
G5547,-306.62134266814303,-347.6530077679149,41.03166509977189
G27158,-288.06192463174597,-350.16747410779783,62.105549476051856
G1465,-589.2166305324348,-644.9311738121113,55.71454327967638
G5016,-380.37882615119133,-434.87889450281165,54.50006835162032
G5597,-308.8350375238038,-362.03281623969553,53.19777871589167
G646,-222.42137623752316,-297.84038728370416,75.41901104618103
G15145,-426.44556004264064,-462.2373383880675,35.791778345426906
G6543,-476.5198455881364,-506.3569843476723,29.83713875953589
