,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G481,-669.505733094469,-778.0722569827961,108.5665238883272
G8760,-978.2779640938327,-1094.1853748353496,115.90741074151674
G17704,-602.5718928359937,-680.9277961424502,78.3559033064564
G453,-731.9887924914623,-879.6489718209288,147.6601793294667
G3721,-747.0430886421117,-830.7253768405885,83.68228819847695
G15094,-590.3447909322799,-659.7103091837793,69.36551825149921
G18921,-803.4858746475047,-883.4874553620111,80.00158071450643
G37,-691.0541617681447,-811.5423004535361,120.48813868539128
G17482,-844.3371583746405,-924.7656055664604,80.42844719181983
G1182,-537.0470996388077,-615.0022325930087,77.95513295420083
G2524,-1442.176331012504,-1476.9667480205933,34.79041700808921
G4807,-1414.9240289692334,-1437.9676828147647,23.04365384553125
G6720,-835.1082410033757,-924.0898093744231,88.98156837104727
G18567,-430.73478706638,-491.92485083677064,61.190063770390566
G6261,-671.5923697448331,-754.1281256279658,82.53575588313277
G377,-660.7382693854602,-747.0572388983275,86.31896951286741
G17747,-594.3664091442419,-700.2568903396692,105.89048119542747
G16564,-671.5032198715475,-748.8455991931105,77.34237932156304
G6226,-910.376799943508,-990.747524197709,80.37072425420105
G17778,-512.2011198107302,-562.8186483049639,50.617528494233504
G19147,-378.3404314124894,-430.5775467606237,52.237115348134296
G21347,-518.322128672636,-560.5170556246477,42.194926952011656
G7287,-646.6700185171794,-713.742788029668,67.07276951248855
G18264,-608.1676382019763,-681.1155269143178,72.94788871234164
G20351,-538.1460086425591,-595.9183284324448,57.77231978988585
G21902,-364.6000949458406,-406.50040628129165,41.90031133545097
G15144,-503.84515327737284,-579.9572213335825,76.11206805620975
G4200,-666.633671035005,-752.9473322300026,86.31366119499762
G16544,-419.3339546328759,-489.3302342305165,69.99627959764058
G26387,-542.8918395455519,-600.9096220080983,58.0177824625465
G15327,-343.88950528535787,-394.5743787284768,50.68487344311889
G1097,-400.0330256265504,-452.5042731105955,52.47124748404514
G6046,-529.797620373188,-578.8847747243539,49.08715435116585
G6184,-654.4384785530034,-724.1750012139274,69.73652266092415
G18107,-1180.0548029156841,-1203.7621699799354,23.707367064251
G4835,-574.4564521659222,-617.4014238118452,42.94497164592315
G6480,-537.4695992689365,-598.4865634801412,61.0169642112046
G8783,-387.56570847479765,-442.0407374337748,54.47502895897708
G24468,-418.7956988678421,-482.8147087347082,64.0190098668661
G14890,-513.0827520475927,-547.8603063700692,34.77755432247648
G15960,-536.6994620014276,-578.4037718019088,41.704309800481155
G741,-432.37276712695365,-502.16691191943636,69.7941447924826
G19852,-644.766453597108,-705.1426004687248,60.37614687161681
G17920,-390.57236559810235,-457.24892742878825,66.67656183068584
G4799,-541.8248964576766,-594.9819150473022,53.15701858962564
G19199,-1282.106845193424,-1301.6611844008885,19.554339207464412
G18721,-432.7776457627681,-480.0412287902951,47.263583027527034
G721,-335.283176999534,-376.7503135892154,41.46713658968133
