"","V1"
"1",25.21782668284
"2",10.4897557066472
"3",22.8538182674183
"4",15.0849714908244
"5",24.2395032020998
"6",8.64949528945772
"7",20.3958852207135
"8",20.4847361487158
"9",22.2446207073923
"10",12.1277246753897
"11",6.26499686621011
"12",20.4078583499991
"13",16.9439497454265
"14",6.23099156589882
"15",7.12918142620204
"16",5.1067623452382
"17",19.9482916182664
"18",24.3492824990694
"19",19.6608860877531
"20",24.2515965228954
"21",26.4915818132784
"22",10.6730064062527
"23",5.53768793483385
"24",4.08429069751558
"25",25.2069819541485
"26",17.9735302332097
"27",15.7824151929465
"28",11.006682061738
"29",8.39978093491575
"30",19.2640319240549
"31",25.4479387387883
"32",24.4376773286158
"33",23.4030610572318
"34",16.6710463612302
"35",11.035511770141
"36",11.6036464645083
"37",20.2774342810045
"38",7.85059797094911
"39",10.1982615642797
"40",19.1995023129569
"41",6.20224731082101
"42",3.70376497712149
"43",4.77730582491645
"44",5.47352681159314
"45",22.4062102086475
"46",3.19740520038568
"47",2.13136834215116
"48",22.7223314367375
"49",22.1470001603849
"50",9.62918528508443
"51",11.7371189265919
"52",22.4647003186489
"53",18.073086376461
"54",10.4030464183292
"55",15.0806041109793
"56",2.7822969486949
"57",2.52295043039981
"58",2.05036041163951
"59",11.2106627344749
"60",25.2069819541485
"61",19.9319814574248
"62",25.4054841098502
"63",3.19134390559651
"64",10.0204695954968
"65",20.4794958827838
"66",23.6657522118072
"67",24.5437385524235
"68",9.62918528508443
"69",19.2129060059128
"70",3.67075419992064
"71",6.05211916362256
"72",5.54426176251188
"73",3.70514579140656
"74",1.53099991025333
"75",24.9404386777277
"76",5.55733635428634
"77",16.3777077119108
"78",2.98941557196452
"79",14.2725220088397
"80",3.05566254031251
"81",7.68371681253964
"82",15.0287656756835
"83",25.0540712124163
"84",23.7879999698937
"85",10.4439864264709
"86",4.43654728300555
"87",8.43794881822785
"88",15.1991941873243
"89",8.88729456652216
"90",10.736615240407
"91",15.2609596822204
"92",0.263673220130632
"93",1.06776956974329
"94",2.91360155798441
"95",15.6749839369701
"96",24.8396056535598
"97",23.9047685675595
"98",14.5364841273486
"99",6.75015813273565
"100",15.5965281581032
"101",1.836660719853
"102",3.67624337688161
"103",15.4516245444109
"104",19.8716455769432
"105",11.4079254505877
"106",25.3552861714798
"107",11.8276763497584
"108",8.08793862431776
"109",2.34598951472585
"110",7.19292222507605
"111",19.8679968852636
"112",26.1050961275621
"113",3.56484959656985
"114",26.2110683484739
"115",23.3520270173035
"116",23.487192472293
