,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G200,-536.8445950110358,-652.071572316938,115.2269773059022
G2562,-521.7684179997701,-665.9769926220881,144.208574622318
G592,-390.25143225954116,-481.91349129083176,91.66205903129058
G179,-553.3029389001746,-657.5215157791816,104.21857687900706
G16043,-585.5648243291913,-681.8765620817877,96.31173775259651
G1261,-439.3076357906064,-520.4874528046796,81.17981701407325
G586,-446.63888953566317,-510.8718014054837,64.23291186982061
G17976,-516.7168000607098,-616.9917600007159,100.27495994000607
G7354,-569.11801306315,-661.2179763096683,92.0999632465183
G163,-500.80750483983735,-603.5836944954415,102.77618965560418
G9392,-576.0820210166706,-661.7189267466964,85.63690573002577
G8455,-526.6454186937934,-632.5826703111879,105.93725161739452
G955,-495.2953198052872,-599.1784136198572,103.8830938145702
G10510,-406.6284439139647,-509.8469461555218,103.21850224155712
G5194,-700.0564468751745,-715.6851238120507,15.628676936876106
G12074,-637.2406555548266,-681.9098760762431,44.66922052141649
G9898,-438.66954426176187,-506.4249478057337,67.75540354397174
G9661,-456.38543868769636,-546.2749686585478,89.88952997085137
G8681,-305.6618665653493,-345.6604120928434,39.998545527494066
G1733,-555.1441282411298,-646.1805172108285,91.03638896969858
G10153,-550.5416625779299,-644.8134322763416,94.27176969841172
G4587,-433.92968435013563,-502.2392211399783,68.3095367898427
G11092,-427.8312616629512,-483.6410134716074,55.80975180865619
G8081,-528.5781330561542,-591.3676114304106,62.78947837425642
G19915,-334.09854727852155,-402.5104544923191,68.41190721379758
G247,-437.77283607705454,-495.82607624761084,58.053240170556364
G12846,-411.72889144038663,-518.1143514574169,106.38546001703031
G16262,-288.2921432672569,-353.3540143926414,65.06187112538441
G2317,-404.35980412688247,-467.38346786484254,63.02366373796008
G722,-431.07184599583053,-510.58635540336746,79.51450940753688
G9977,-324.68680606604516,-357.1541885802236,32.467382514178446
G664,-400.25412696078826,-476.07054757367797,75.81642061288977
G18745,-421.32945165723277,-497.39067244333154,76.06122078609889
G2512,-462.9813619610474,-518.9961318521231,56.01476989107562
G936,-369.5196644460932,-416.6449862839808,47.1253218378875
G7194,-470.15240575548165,-549.1545671248854,79.00216136940367
G990,-392.30879914086967,-484.6972091331169,92.3884099922472
G4894,-308.7332063981861,-373.6457041690982,64.91249777091213
G24567,-443.71601292363005,-496.75800105469125,53.0419881310612
G11454,-395.0442732606598,-431.0258709362298,35.98159767557007
G15600,-419.1075925219122,-486.6173962090198,67.50980368710765
G8013,-378.6204506297998,-416.0934301124862,37.472979482686355
G1822,-337.9704423442622,-377.438164116456,39.46772177219373
G20931,-398.7544670729439,-448.46070210965513,49.70623503671118
G496,-490.91647323538035,-554.8260406254705,63.90956739009016
G535,-347.6532928967112,-393.9195473921005,46.26625449538938
G10703,-447.0583798500608,-487.5411900437465,40.482810193685744
G5528,-390.7219839847165,-451.66185804700854,60.939874062292006
G3741,-396.6328567616805,-447.3439284485685,50.71107168688792
G6136,-608.3543213425451,-647.3032805744882,38.948959231943256
G4931,-436.1391274310242,-500.5317085444937,64.39258111346959
G2325,-449.1757294487668,-512.8671202572524,63.69139080848566
G8872,-400.23558884726214,-454.0889614112688,53.85337256400675
G19558,-391.1033473988009,-479.14640943244126,88.04306203364041
G10656,-363.6174336150104,-419.65121614379126,56.03378252878088
G4529,-317.7626669923904,-354.14094112205606,36.37827412966567
G20344,-367.2135892716279,-438.0218411173081,70.80825184568022
G4577,-420.5007292908138,-504.49248747668065,83.99175818586691
G15294,-411.56733480620767,-461.0233682583432,49.45603345213549
G3151,-398.472577160621,-474.8732961928965,76.40071903227549
G12831,-380.25162198492444,-428.32197631707663,48.070354332152185
G17986,-555.0193385527707,-571.8177303945846,16.798391841813896
G16328,-391.05601305741976,-435.0702741764076,44.014261118987854
