,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
G6030,-779.4879171989962,-894.9982247135903,115.51030751459392
G21873,-548.264419582797,-669.2527338909888,120.98831430819187
G613,-775.6938113684109,-868.362219000532,92.66840763212122
G24476,-421.53865928824786,-520.5381205452414,98.99946125699364
G6989,-595.1858016888267,-664.5532506010953,69.3674489122684
G978,-575.0728442485063,-660.9090373718861,85.83619312337989
G3382,-676.7296926898034,-783.436139389838,106.70644670003458
G22554,-643.9711884093757,-725.9310736789861,81.95988526961014
G20395,-619.6890993101391,-686.0840292083917,66.39492989825271
G16634,-384.3284953032612,-455.8862445262149,71.55774922295366
G5889,-614.8525285613603,-694.5206308850211,79.66810232366072
G833,-425.10367142590434,-499.15677022207313,74.05309879616874
G851,-474.38672304312865,-560.178564805275,85.79184176214625
G15164,-531.1636267683039,-603.5494807381127,72.38585396980899
G223,-548.9898478430289,-618.6145384230379,69.62469058000896
G6045,-766.029633056699,-847.0159085150408,80.98627545834165
G21330,-527.7334267534811,-592.8443697541231,65.11094300064201
G19877,-707.428715533352,-771.8612812219842,64.43256568863217
G2046,-694.2888593324741,-777.8870168970402,83.59815756456612
G23756,-358.14909017027975,-414.7327895640883,56.5836993938085
G2018,-676.028019600689,-747.1827439490613,71.15472434837216
G18579,-452.16085130693887,-518.3951165854519,66.23426527851302
G4395,-515.6439413689435,-587.6764875634042,72.03254619446079
G21318,-423.0681227323478,-485.46698307795316,62.398860345605385
G4539,-553.2372430374487,-622.0012623672868,68.7640193298381
G9117,-787.2177290474344,-848.3567425328805,61.13901348544607
G24060,-707.9106590284697,-783.7906102083493,75.87995117987975
G9028,-546.2787474570371,-608.8355783091827,62.55683085214548
G24091,-457.04321469969483,-535.6652444009399,78.62202970124508
G15072,-548.5369761238338,-608.7872070569343,60.25023093310051
G3403,-813.8713168190831,-870.0204482349643,56.14913141588113
G22372,-474.96007279550753,-540.9481689015381,65.98809610603058
G17493,-539.6655358859424,-597.644319125729,57.978783239786594
G21293,-382.2008236474317,-449.9055045700382,67.70468092260643
G240,-550.833301398666,-611.6813593079094,60.84805790924338
G19324,-470.12641851291323,-533.0443073912312,62.91788887831786
G20736,-534.276968382183,-594.4974137791702,60.2204453969872
G1070,-356.9724589949469,-413.6776601619258,56.70520116697895
G7480,-454.93205289298515,-523.4274891614705,68.49543626848532
G19279,-431.89680803700537,-487.45237710510946,55.5555690681041
G21278,-557.2467841973373,-622.9362169288338,65.68943273149648
G9256,-431.280823641088,-468.16198218851616,36.8811585474283
G16260,-529.3011277735034,-598.3597255421959,69.05859776869251
G17055,-463.96062516726477,-510.6298900683935,46.66926490112871
G22661,-350.1182944795208,-404.60289031744026,54.484595837919464
G1042,-340.88457614320765,-390.48355384441766,49.598977701209996
G22535,-488.8563223802535,-530.8759723016221,42.01964992136868
G21388,-506.51784782249945,-570.2756569226042,63.757809100104616
G15423,-624.3605038015218,-665.919344181218,41.558840379696214
G26752,-359.14650578081915,-394.6728257417592,35.52631996093993
G2000,-456.3611745075408,-503.525849305676,47.16467479813525
G2020,-463.6936379705789,-489.2308624955461,25.537224524967147
G24386,-411.5575067044677,-466.99012927349037,55.43262256902278
G605,-375.7854810445485,-407.9366241837682,32.151143139219585
G3169,-564.6352583069647,-578.7094112035512,14.074152896586385
G18945,-341.53470434764165,-374.4968499822,32.96214563455834
G24211,-411.2700840390791,-440.2290212150327,28.958937175953626
G2738,-506.5310916840136,-542.9083214875724,36.37722980355875
G17777,-576.41220950159,-627.4463582727589,51.03414877116882
G20261,-410.24947864487586,-448.65527236345525,38.40579371857939
G21914,-407.4922185482582,-448.9459357046775,41.45371715641932
G7523,-438.04625455199175,-477.5855406653422,39.53928611335044
G3313,-478.46239147589256,-522.7961859516231,44.33379447573054
G19267,-360.22880767278434,-417.7776504563735,57.54884278358924
G15896,-360.1462739041685,-415.175142775067,55.02886887089846
G19463,-453.7578721882512,-499.6438200454735,45.88594785722228
G8034,-521.1051278934814,-554.2402283102504,33.13510041676898
G20826,-1315.50462625939,-1324.325936025672,8.821309766281958
G9011,-1064.1246210266156,-1085.4029128040165,21.27829177740068
G21350,-415.52890541964797,-451.4248636150296,35.895958195381525
G8453,-439.9661497594312,-466.6712785248195,26.705128765388395
G951,-361.26331705584687,-388.9424449412142,27.679127885367336
G15780,-414.2933019033163,-439.1782245064109,24.884922603094534
H734,-560.4734040556439,-558.4233689849962,-2.0500350706477093
G984,-306.07619080651824,-348.43650124804185,42.360310441523545
G21286,-513.1883557103769,-518.2671964898627,5.078840779485972
G21563,-404.9992372050834,-406.12414653311873,1.1249093280353009
G21471,-257.3878465150209,-336.2831708742484,78.89532435922746
G16169,-746.772977255146,-789.1130456160735,42.34006836092749
H1233,-461.15980009296317,-461.15979151321824,-8.579744928738364e-06
G17047,-632.1508701433984,-638.2710726936781,6.120202550279714
G19510,-324.90260937577443,-342.8771823877647,17.97457301199029
H728,-467.6793385751511,-467.33868024788126,-0.3406583272698072
G8054,-333.1210783633698,-364.0291669734205,30.90808861005064
G4743,-570.7356168783647,-582.9171849831596,12.181568104794906
H501,-537.2774126534852,-537.2775126588856,0.00010000540044075025
G16222,-589.8782905340997,-598.5760157833596,8.697725249259861
G17985,-788.0862087874502,-807.7667733295991,19.680564542148765
H1754,-485.7456478467013,-485.7456198937987,-2.795290259882677e-05
H1932,-655.3306426726602,-655.2076373750164,-0.12300529764388556
G7438,-638.4785596036069,-650.9542173692806,12.475657765673759
G2155,-510.2558305542791,-520.9058203724376,10.649989818158476
G16453,-327.7915123689625,-345.1198870218793,17.328374652916807
G24193,-1052.2644044006627,-1051.4158248625226,-0.8485795381400294
H1178,-521.6841401939416,-520.9130786435421,-0.7710615503993951
G23325,-643.5037538618584,-643.5487330735922,0.04497921173378927
H569,-347.8342431913591,-347.8742840644072,0.04004087304815585
G15682,-498.4199000882608,-502.6701338628863,4.250233774625428
H917,-376.8940000457689,-377.13052225725176,0.23652221148290664
G17209,-1064.589710037899,-1086.7771824167908,22.187472378891698
G16391,-878.0251884955599,-886.5620330003467,8.536844504786814
G22389,-1219.5319040745696,-1232.634576274202,13.10267219963248
H25,-524.7234276009193,-524.7234093494917,-1.8251427718496416e-05
G26429,-1294.86094811042,-1300.8514460571714,5.990497946751701
G17331,-1314.6349351611016,-1329.5822585460076,14.947323384905985
G22504,-564.3836931645095,-570.4600017420951,6.076308577585563
G15434,-353.870037791884,-357.39746707957136,3.5274292876873687
G21485,-249.9629154856356,-291.86587115431564,41.90295566868002
H1252,-611.1874282742052,-612.0202999414233,0.8328716672182281
G8158,-642.4912111534634,-650.4113476086791,7.920136455215697
G16956,-346.13367882598465,-376.8493173387431,30.715638512758346
G1045,-425.36461443300567,-424.117143083693,-1.2474713493126617
G17722,-837.5143460377541,-841.4445377095329,3.930191671778971
