,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
ENSMUSG00000052997,-1667.6534619910522,-1671.4787450132367,3.8252830221845215,0:00:16.023809,0:00:16.023809
ENSMUSG00000053007,-72.41353559439759,-72.3403097947958,-0.07322579960180065,0:00:08.299160,0:00:08.299160
ENSMUSG00000053012,-1713.43640817133,-1713.3866733641582,-0.049734807171716966,0:00:16.157624,0:00:16.157624
ENSMUSG00000053025,-982.7413998508287,-987.9211645215868,5.179764670758004,0:00:08.532141,0:00:08.532141
ENSMUSG00000053038,-625.9497108353879,-634.8184127780564,8.868701942668508,0:00:05.544582,0:00:05.544582
ENSMUSG00000053040,-306.01189593077027,-306.2309417211874,0.21904579041711256,0:00:03.261592,0:00:03.261592
ENSMUSG00000053046,-485.57605981866897,-485.5760536763666,-6.142302481748629e-06,0:00:06.831644,0:00:06.831644
ENSMUSG00000053049,-113.03338687320681,-113.03332573741298,-6.113579382827082e-05,0:00:02.547883,0:00:02.547883
ENSMUSG00000053062,-231.21106013690758,-232.65758312191917,1.446522985011626,0:00:03.571608,0:00:03.571608
ENSMUSG00000053063,-117.8311442662026,-117.9446700559315,0.1135257897288966,0:00:06.712424,0:00:06.712424
ENSMUSG00000053070,-491.35635373310026,-492.06546549363816,0.709111760537894,0:00:04.724688,0:00:04.724688
ENSMUSG00000053080,-695.3122626730328,-695.3108360434941,-0.0014266295388551953,0:00:07.495299,0:00:07.495299
ENSMUSG00000053091,-758.6932593194325,-758.6931807041008,-7.861533185860026e-05,0:00:10.098813,0:00:10.098813
ENSMUSG00000053094,-1585.8258133034226,-1585.783786440688,-0.04202686273447398,0:00:20.256186,0:00:20.256186
ENSMUSG00000053110,-683.1359754761066,-702.0814726317145,18.945497155607878,0:00:05.971322,0:00:05.971322
ENSMUSG00000053111,-220.8209713401871,-220.83878399259757,0.017812652410526653,0:00:04.640372,0:00:04.640372
ENSMUSG00000053113,-1007.3950451889456,-1007.453694818972,0.05864963002636614,0:00:10.960684,0:00:10.960684
ENSMUSG00000053117,-46.167904255378254,-46.160685651966375,-0.007218603411885738,0:00:03.158248,0:00:03.158248
ENSMUSG00000053119,-1758.6338894265634,-1758.4767811943411,-0.15710823222252654,0:00:24.222276,0:00:24.222276
ENSMUSG00000053128,-399.7740277089245,-399.7739417026697,-8.60062547758389e-05,0:00:08.442024,0:00:08.442024
ENSMUSG00000053134,-1429.2360236833224,-1429.2699691530663,0.03394546974368495,0:00:12.462118,0:00:12.462118
ENSMUSG00000053137,-107.37779015009292,-107.37783859445132,4.844435841278028e-05,0:00:05.302262,0:00:05.302262
ENSMUSG00000053141,-646.3726541765685,-647.1303372701184,0.7576830935498721,0:00:06.319487,0:00:06.319487
ENSMUSG00000053153,-56.32567245923525,-59.34592983912892,3.020257379893671,0:00:06.395325,0:00:06.395325
ENSMUSG00000053158,-62.03598224328303,-62.02614151442931,-0.009840728853717451,0:00:04.087159,0:00:04.087159
ENSMUSG00000053161,-138.10031929997194,-138.22242118480006,0.12210188482808347,0:00:04.101665,0:00:04.101665
