,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
ENSMUSG00000000001,-1878.6129153253796,-1886.4263461525227,7.813430827142838
ENSMUSG00000000028,-310.9607244829867,-312.4919487435484,1.5312242605617143
ENSMUSG00000000031,-128.68626330489886,-128.68586301386205,0.0
ENSMUSG00000000037,-164.35220213921826,-164.3522025392389,4.0002063883548544e-07
ENSMUSG00000000049,-45.261004260466365,-45.714518900609036,0.4535146401426644
ENSMUSG00000000056,-715.8647479441643,-716.768805927715,0.9040579835507287
ENSMUSG00000000058,-575.4246689207213,-586.4612335450313,11.036564624310017
ENSMUSG00000000078,-1128.8524756884506,-1128.847481110773,0.0
ENSMUSG00000000085,-1202.146799842954,-1202.145968427926,0.0
ENSMUSG00000000088,-1311.4206108980745,-1312.6970924720745,1.2764815739999449
ENSMUSG00000000120,-163.48301543038787,-163.48301392014318,0.0
ENSMUSG00000000127,-1079.7246444942577,-1079.7163125973925,0.0
ENSMUSG00000000131,-1459.7534862657776,-1459.7667466628686,0.013260397091244158
ENSMUSG00000000134,-1524.4853966238627,-1524.7363210722924,0.25092444842994155
ENSMUSG00000000142,-588.7608834310554,-588.7608505084602,0.0
ENSMUSG00000000148,-860.4223243980682,-860.3932956193295,0.0
ENSMUSG00000000149,-581.9541657764569,-581.95408227767,0.0
ENSMUSG00000000154,-43.23664511388356,-41.27167732903372,0.0
ENSMUSG00000000157,-83.39140274367502,-83.39137020063284,0.0
ENSMUSG00000000159,-432.7858655458365,-432.78363508559835,0.0
ENSMUSG00000000167,-370.67931126308497,-370.6825946782605,0.003283415175474147
ENSMUSG00000000168,-1511.7819299884986,-1511.7853323708127,0.003402382314334318
ENSMUSG00000000171,-1985.1822496468835,-1995.2929791075485,10.110729460665198
ENSMUSG00000000184,-2499.923505600524,-2560.896047336813,60.97254173628925
ENSMUSG00000000194,-1341.6801439642693,-1341.6786245955773,0.0
ENSMUSG00000000197,-1243.2954898885464,-1250.352121319597,7.056631431050619
ENSMUSG00000000202,-984.6449600060428,-984.6444663559897,0.0
ENSMUSG00000000214,-277.2198995543303,-279.81552182753813,2.5956222732077663
ENSMUSG00000000215,-1611.1712646407864,-1611.1354584645853,0.0
ENSMUSG00000000216,-87.14368724393191,-87.1436876448208,4.0088890784772957e-07
ENSMUSG00000000223,-60.503184484952534,-60.5031638755176,0.0
ENSMUSG00000000253,-1521.0655358306726,-1521.0653929486934,0.0
ENSMUSG00000000266,-516.3068026021592,-516.3067387695504,0.0
ENSMUSG00000000275,-1125.8887448861226,-1125.8836535418618,0.0
ENSMUSG00000000276,-1153.0807364300847,-1153.031569666368,0.0
ENSMUSG00000000278,-1711.5710274377807,-1712.0997571591456,0.528729721364698
ENSMUSG00000000282,-947.0586660172792,-947.1973634075356,0.13869739025642502
ENSMUSG00000000295,-634.8274142184032,-635.8006836502548,0.9732694318514632
ENSMUSG00000000296,-502.36643996077913,-502.3662508843442,0.0
ENSMUSG00000000301,-413.2264127558275,-413.22634364923437,0.0
ENSMUSG00000000303,-1727.5831428349368,-1727.5966971726943,0.01355433775779602
ENSMUSG00000000305,-260.90889369152814,-262.43985536084483,1.530961669316696
ENSMUSG00000000308,-832.807927461821,-832.7935673313757,0.0
ENSMUSG00000000317,-559.2670329332502,-559.3749762315526,0.10794329830241622
ENSMUSG00000000320,-224.67236165241337,-224.672353731096,0.0
ENSMUSG00000000325,-1315.4622864405815,-1317.6632663671055,2.2009799265240417
ENSMUSG00000000326,-1732.0827310225354,-1732.4795222166586,0.3967911941233524
ENSMUSG00000000339,-943.3034010916153,-943.6995559973112,0.3961549056962213
ENSMUSG00000000340,-700.6988721661336,-700.698802014033,0.0
ENSMUSG00000000346,-2026.6681625071922,-2032.9471607439407,6.2789982367489765
ENSMUSG00000000355,-1581.5209908787645,-1581.531637962398,0.01064708363378486
ENSMUSG00000000365,-72.24359164613638,-72.24359193368855,2.875521687428773e-07
ENSMUSG00000000374,-732.3593655650792,-732.359118178601,0.0
ENSMUSG00000000378,-768.6127307239447,-768.9899260630851,0.3771953391403713
ENSMUSG00000000384,-810.5749128211658,-810.5748213850236,0.0
ENSMUSG00000000385,-70.16058606796533,-70.16058654566031,4.776949822371536e-07
ENSMUSG00000000386,-310.9360938548969,-318.5967480772752,7.660654222378241
ENSMUSG00000000392,-492.59872469766566,-495.7493687516445,3.1506440539788514
ENSMUSG00000000394,-4238.213793719002,-4451.1889960358785,212.97520231687668
ENSMUSG00000000399,-1699.9555095218948,-1700.2841204513468,0.32861092945199744
ENSMUSG00000000402,-139.30182723049552,-139.30137757123765,0.0
ENSMUSG00000000409,-777.2483867113673,-778.3637530571266,1.1153663457591847
ENSMUSG00000000411,-41.97973959591033,-40.36924410720861,0.0
ENSMUSG00000000416,-106.52833033014481,-106.52845412403471,0.00012379388992656004
ENSMUSG00000000420,-1298.4261141090985,-1298.4579476781246,0.03183356902604828
ENSMUSG00000000439,-713.576828643016,-713.5767190518608,0.0
ENSMUSG00000000441,-1696.3217209752172,-1696.3084984713569,0.0
ENSMUSG00000000486,-82.47703048786668,-82.63003870662406,0.15300821875737824
ENSMUSG00000000489,-12.222348704532006,-12.221800152448685,0.0
ENSMUSG00000000531,-322.4849220080048,-322.4849194008435,0.0
ENSMUSG00000000532,-734.9285752629453,-734.9284935965268,0.0
ENSMUSG00000000538,-1508.2717287711246,-1508.2963717326504,0.024642961526069485
ENSMUSG00000000544,-768.5675933892256,-787.0357610048645,18.46816761563889
ENSMUSG00000000552,-213.53285412241505,-213.5476958902444,0.014841767829324224
ENSMUSG00000000555,-31.990762316359948,-32.09719741813341,0.10643510177346016
ENSMUSG00000000560,-44.91464258708324,-45.87070057267171,0.9560579855884724
ENSMUSG00000000561,-1536.9099417858185,-1536.9360635155451,0.026121729726583
ENSMUSG00000000562,-61.38183937890878,-61.38183805313081,0.0
ENSMUSG00000000563,-1952.554371481218,-1962.7880929534092,10.233721472190835
ENSMUSG00000000567,-214.1430264102545,-215.52244007709942,1.3794136668448689
ENSMUSG00000000568,-1356.8932806201813,-1360.509542095708,3.616261475526698
ENSMUSG00000000579,-1818.3919625330136,-1820.0992751461856,1.707312613172007
ENSMUSG00000000581,-1678.145504849992,-1683.410287689207,5.264782839215286
ENSMUSG00000000594,-1887.2686738365408,-1887.118615477489,0.0
ENSMUSG00000000600,-1286.5510217818996,-1286.5912004220352,0.04017864013530925
ENSMUSG00000000605,-1613.084312513352,-1613.100536037004,0.016223523652115546
ENSMUSG00000000627,-331.7782152319614,-339.4880358500623,7.7098206181009346
ENSMUSG00000000628,-61.69974365041322,-61.69974374983047,9.941724243844873e-08
ENSMUSG00000000631,-1279.514989494004,-1280.786867079089,1.2718775850851216
ENSMUSG00000000632,-302.11414869018375,-306.656195293582,4.542046603398205
ENSMUSG00000000673,-55.288772599922865,-55.28876239298872,0.0
ENSMUSG00000000682,-12.91028798124858,-12.910288086022074,1.0477349299264917e-07
ENSMUSG00000000686,-1347.3715399774085,-1349.9036669774052,2.5321269999967626
ENSMUSG00000000693,-105.4531998401909,-105.45296516236836,0.0
ENSMUSG00000000708,-1035.6701541344182,-1035.6599664260857,0.0
ENSMUSG00000000711,-1806.9618126291903,-1806.9475360114868,0.0
ENSMUSG00000000724,-105.48655795108252,-106.39123393169515,0.9046759806126232
ENSMUSG00000000731,-57.159736120316474,-57.15971492503586,0.0
ENSMUSG00000000732,-59.78374675061858,-59.783744594566485,0.0
ENSMUSG00000000738,-1220.32755862278,-1220.3270289614845,0.0
