,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_1,-2806.162833968015,-12025.532613204334,9219.369779236318,0:00:01.528644,0:00:01.528644
gene_2,-2462.2646341460204,-3158.42297527547,696.1583411294496,0:00:01.679604,0:00:01.679604
gene_3,-3545.5085570287515,-9768.398550160739,6222.889993131987,0:00:01.462338,0:00:01.462338
gene_4,-3094.287050407872,-3197.9220628650055,103.6350124571336,0:00:02.185836,0:00:02.185836
gene_5,-6967.461073548628,-51462.360995722425,44494.8999221738,0:00:01.779403,0:00:01.779403
gene_6,-7011.551068496754,-8691.205726983872,1679.6546584871176,0:00:02.216327,0:00:02.216327
gene_7,-1126.7826462555408,-3270.823553526408,2144.040907270867,0:00:01.002448,0:00:01.002448
gene_8,-476.5077202131556,-749.2455941792572,272.7378739661016,0:00:01.285380,0:00:01.285380
gene_9,-3008.2751004651973,-4991.377314766138,1983.1022143009404,0:00:01.237361,0:00:01.237361
gene_10,-778.542517867277,-1017.7936076410448,239.25108977376783,0:00:01.209935,0:00:01.209935
gene_11,-5695.935760248236,-24459.914020554013,18763.978260305776,0:00:01.609274,0:00:01.609274
gene_12,-2266.0776732273066,-3874.797759057831,1608.7200858305246,0:00:02.611569,0:00:02.611569
gene_13,-3802.6011212499407,-9430.156137040225,5627.555015790284,0:00:01.176825,0:00:01.176825
gene_14,-1188.3410680511386,-1536.5620938300608,348.22102577892224,0:00:01.544665,0:00:01.544665
gene_15,-12553.89412165701,-48077.723105022465,35523.828983365456,0:00:12.100131,0:00:12.100131
gene_16,-2636.471953719763,-5777.798514465055,3141.3265607452918,0:00:02.279800,0:00:02.279800
gene_17,-7611.050194351516,-26865.919493286114,19254.8692989346,0:00:01.348048,0:00:01.348048
gene_18,-1619.0021717239501,-3222.887008972964,1603.8848372490138,0:00:03.338121,0:00:03.338121
gene_19,-2038.3255972455443,-3174.933269666085,1136.6076724205407,0:00:01.124959,0:00:01.124959
gene_20,-869.4259083188972,-1125.953664155585,256.5277558366879,0:00:01.782966,0:00:01.782966
gene_21,-3270.3649561511943,-40924.38692406144,37654.021967910245,0:00:01.901739,0:00:01.901739
gene_22,-3815.828257824048,-6191.208431266695,2375.380173442647,0:00:02.057237,0:00:02.057237
gene_23,-4009.1670784465323,-43047.75275360414,39038.58567515761,0:00:01.966168,0:00:01.966168
gene_24,-4100.741098186047,-5401.824264243986,1301.0831660579397,0:00:02.393358,0:00:02.393358
gene_25,-5327.203785554558,-18831.801641902875,13504.597856348319,0:00:01.764519,0:00:01.764519
gene_26,-3115.1709572989093,-3916.698258387239,801.5273010883298,0:00:02.440217,0:00:02.440217
gene_27,-2179.2326160533303,-9153.576884795533,6974.344268742203,0:00:01.719465,0:00:01.719465
gene_28,-1391.7718771923105,-1770.5098389603286,378.73796176801807,0:00:02.730706,0:00:02.730706
gene_29,-2433.695977543629,-17218.2872968865,14784.591319342871,0:00:02.268822,0:00:02.268822
gene_30,-863.6240173390973,-1574.5103551091306,710.8863377700333,0:00:02.085586,0:00:02.085586
gene_31,-3568.3118520869534,-32037.891996619837,28469.580144532883,0:00:01.323914,0:00:01.323914
