,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,time,failure counter
ENSMUSG00000028274,-664.0807806016044,-662.5859497057806,-1.4948308958237249,0:00:00.903848,0
ENSMUSG00000028277,-693.0812478786963,-685.8545654153929,-7.226682463303405,0:00:00.957103,0
ENSMUSG00000028278,-667.7567755219355,-664.3861885287627,-3.3705869931728785,0:00:00.939893,0
ENSMUSG00000028282,-696.1767405353419,-697.1470504740196,0.9703099386777012,0:00:00.861616,0
ENSMUSG00000028284,-672.4154807255334,-669.3776151333866,-3.0378655921467725,0:00:00.869468,0
ENSMUSG00000028289,-641.1578882349027,-645.8598216350063,4.701933400103599,0:00:00.812805,0
ENSMUSG00000028291,-631.2002261261437,-632.7612011598267,1.5609750336830075,0:00:00.927138,0
ENSMUSG00000028292,-659.4051297293606,-669.110532058647,9.705402329286358,0:00:00.895689,0
ENSMUSG00000028293,-723.7496227316726,-718.1502871727103,-5.599335558962366,0:00:00.863794,0
ENSMUSG00000028294,-157.2387267277071,-157.3648610774609,0.12613434975378368,0:00:00.817695,0
ENSMUSG00000028295,-653.1228609714597,-652.6378153262935,-0.48504564516611026,0:00:00.948071,0
ENSMUSG00000028300,-671.5650099808131,-667.9806347104203,-3.5843752703927976,0:00:00.916883,0
ENSMUSG00000028307,-233.08734983434184,-251.57363923707481,18.48628940273298,0:00:00.627672,0
ENSMUSG00000028309,-661.0218020456891,-655.4904769559098,-5.53132508977933,0:00:00.726651,0
ENSMUSG00000028312,-652.0882325814342,-648.471268323197,-3.6169642582372035,0:00:00.680445,0
ENSMUSG00000028318,-565.9662936638532,-567.341664361252,1.3753706973988074,0:00:00.582164,0
ENSMUSG00000028322,-662.4966512961441,-660.0471436539837,-2.4495076421604836,0:00:00.861517,0
ENSMUSG00000028327,-313.9267589650817,-330.54009952540326,16.613340560321546,0:00:00.846248,0
ENSMUSG00000028328,-521.7761279872709,-521.6312068096518,-0.14492117761915324,0:00:00.811185,0
ENSMUSG00000028329,-641.8747168145674,-642.1694132017362,0.2946963871688695,0:00:00.866102,0
ENSMUSG00000028330,-691.2477154927394,-688.3793780001606,-2.868337492578803,0:00:00.961423,0
ENSMUSG00000028331,-535.838037989345,-534.9411572971404,-0.8968806922046042,0:00:00.682967,0
ENSMUSG00000028333,-592.8494106446057,-598.2164774113967,5.367066766791027,0:00:00.868716,0
ENSMUSG00000028334,-660.8908371903528,-659.8470630740678,-1.0437741162850216,0:00:00.975688,0
ENSMUSG00000028337,-522.704292622923,-524.1114448546897,1.407152231766645,0:00:00.677888,0
ENSMUSG00000028339,-92.65936197639377,-94.98592351348952,2.326561537095756,0:00:00.789616,0
ENSMUSG00000028341,-245.50183589516038,-244.26223488233438,-1.2396010128260002,0:00:00.854969,0
ENSMUSG00000028343,-641.5115672600402,-632.399954667715,-9.111612592325287,0:00:00.798712,0
ENSMUSG00000028344,-625.1924764210523,-620.6569514231802,-4.53552499787213,0:00:00.840918,0
ENSMUSG00000028345,-648.995562150149,-658.8570810174928,9.861518867343761,0:00:00.707730,0
ENSMUSG00000028347,-608.8059398583666,-610.1718957389173,1.3659558805507004,0:00:00.786828,0
ENSMUSG00000028348,-81.13664076721722,-80.69087139329707,-0.44576937392014315,0:00:00.870448,0
ENSMUSG00000028351,-286.30888956626404,-285.78591807705743,-0.5229714892066113,0:00:00.847224,0
ENSMUSG00000028354,-670.8063381861424,-666.1229072117601,-4.683430974382304,0:00:00.696714,0
ENSMUSG00000028356,-637.26420678881,-726.3584445572682,89.09423776845813,0:00:00.643005,0
ENSMUSG00000028357,-523.6030121338507,-519.014344573835,-4.588667560015665,0:00:00.686889,0
ENSMUSG00000028358,-651.0383405205578,-646.9067965876336,-4.13154393292416,0:00:00.902260,0
ENSMUSG00000028360,-233.8922036020588,-239.85370563921458,5.961502037155782,0:00:00.820557,0
ENSMUSG00000028364,-14.173418820793245,-14.12624617032867,-0.04717265046457442,0:00:00.898264,0
ENSMUSG00000028367,-428.1831782074498,-447.10061278071674,18.917434573266917,0:00:00.607251,0
ENSMUSG00000028369,-57.75734087997648,-56.47134923969065,-1.285991640285829,0:00:00.861684,0
ENSMUSG00000028373,-247.7614200168469,-251.41775137577034,3.6563313589234383,0:00:00.531253,0
ENSMUSG00000028378,-407.2371566497325,-414.00887849824096,6.7717218485084345,0:00:00.866923,0
ENSMUSG00000028381,-647.8236905069691,-654.7168930543959,6.8932025474267675,0:00:00.735776,0
ENSMUSG00000028382,-597.7323862481695,-610.0954566728278,12.363070424658304,0:00:00.676335,0
ENSMUSG00000028383,-685.0129596831599,-684.7154840356599,-0.2974756475000504,0:00:00.896582,0
ENSMUSG00000028385,-641.9846311591134,-639.5132269284616,-2.4714042306518422,0:00:00.704265,0
ENSMUSG00000028389,-606.5021981282796,-605.2681986516542,-1.2339994766253994,0:00:00.816931,0
ENSMUSG00000028391,-488.39156596464466,-477.4946293161019,-10.896936648542749,0:00:00.725228,0
ENSMUSG00000028392,-441.16505267926107,-444.4002272485602,3.235174569299147,0:00:00.939437,0
ENSMUSG00000028393,-676.8090609071827,-693.2487022484796,16.43964134129692,0:00:00.697276,0
ENSMUSG00000028394,-678.2967316952322,-674.5680696416995,-3.72866205353273,0:00:00.926596,0
ENSMUSG00000028397,-685.6969425711497,-678.2601924487402,-7.436750122409535,0:00:00.719823,0
ENSMUSG00000028398,-632.8915152725698,-630.5003814176955,-2.3911338548742833,0:00:00.690078,0
