,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAC11D3.16c,-13.825690519469957,-17.769087296856586,-12.288923872265425,-16.232320649652046
SPAC11D3.18c,-46.97495126576625,-25.03945306328534,-20.924259531202615,1.011238671278292
SPNCRNA.612,-37.234947660034884,-25.157865499678298,-6.987658804402592,5.089423355953984
SPAC5H10.01,-17.10743584137134,-11.227540894002573,-9.627220526068847,-3.747325578700078
SPAC5H10.03,7.582110967654401,0.10113641284895536,-3.298124054367179,-10.779098609172623
SPAC5H10.04,-18.537506045362264,-11.406238579865727,-11.937674752214225,-4.806407286717693
SPAC5H10.06c,-14.576391845799858,-12.492404629577349,-2.9908444375401513,-0.9068572213176368
SPAC5H10.08c,4.033994982961616,-2.972926606614294,3.852538637232115,-3.1543829523437945
SPAC5H10.09c,7.233298641068772,3.731272887051592,-0.6781579402575346,-4.180183694274714
SPAC5H10.10,-0.9135988526152516,-1.5625544774497442,-1.6824139425828974,-2.33136956741739
SPAC5H10.11,-43.44200418073536,-25.392114165957068,-20.01242716332452,-1.9625371485462253
SPAC5H10.12c,2.0318292868059373,-4.576901475051635,-2.8187786305540072,-9.42750939241158
SPAC5H10.13c,-9.647125537072476,-16.865593350017154,-14.427728681488786,-21.64619649443346
SPNCRNA.617,-36.78669523025757,-20.749914195864545,-6.337438461036791,9.699342573356226
SPAC13G6.01c,14.00264044394686,-0.12869652923004793,-0.9747299516967408,-15.106066924873648
SPSNORNA.49,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPAC13G6.03,3.246764224205961,-7.513550598305577,-5.058324156863925,-15.818638979375464
SPNCRNA.618,-41.968424035426715,-24.9725632367408,-13.733322095745265,3.2625387029406454
SPNCRNA.620,-46.042241358913756,-26.134337276717485,-21.369765753913157,-1.461861671716889
SPAC13G6.14,3.17589314076735,-0.9706794181004385,-0.8042035353142545,-4.950776094182043
SPAC13G6.15c,3.1610640270726265,-2.536022062568751,2.49432754834708,-3.2027585412942976
SPNCRNA.621,-18.8202930788184,-12.366306229727767,-10.03695732498132,-3.5829704758906864
SPAC24B11.05,-13.52766875434564,-14.870434012219182,-11.088691153228583,-12.431456411102126
SPAC24B11.08c,1.5373813306757498,-0.5859990445747023,-8.050400775230347,-10.173781150480801
SPNCRNA.142,-20.425142680153613,-12.445325829885107,-9.70703001100857,-1.7272131607400605
SPAC24B11.09,-5.747711256737722,-6.269024910527822,-3.2059000325672287,-3.7272136863573273
SPAC24B11.11c,13.741622318192695,3.5528059923160065,4.396368984075576,-5.7924473418011155
SPAC24B11.12c,20.765197608048798,-6.752421484718642,-6.273754509201697,-33.79137360196913
SPNCRNA.624,-22.538694941539113,-16.614159300730186,-6.222978901420575,-0.2984432606116449
SPAC806.02c,13.106339855571475,3.721448891610972,7.190406426831848,-2.1944845371286554
SPNCRNA.625,-40.575603474783726,-24.827246186774012,-16.357328834435588,-0.6089715464258632
SPAC806.11,-44.58790531971509,-25.06033908730535,-20.770030165086283,-1.24246393267655
SPNCRNA.03,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPNCRNA.626,-18.384285220916368,-15.236344434319566,-10.572010703237707,-7.424069916640903
SPNCRNA.627,-34.31058465400548,-22.062518971753324,-17.097358764354652,-4.849293082102491
SPNCRNA.628,-40.75582878520535,-18.958640214159086,-21.16235826080566,0.6348303102406021
SPAC806.06c,14.172218762210484,12.974930317612687,5.798045512835714,4.600757068237915
SPAC806.07,6.32736308555983,-5.409514735940284,3.2044118831885022,-8.532465938311613
SPNCRNA.630,-34.96382218304555,-21.11677256702253,-13.598135246241927,0.2489143697810903
SPAC1F5.11c,12.979829246127586,-2.1575550216565844,5.025324170244679,-10.11206009753949
SPNCRNA.632,-43.954791739591656,-20.777910177875107,-22.79029870936713,0.38658285234942014
SPNCRNA.633,-43.88748956873515,-26.076161738152575,-18.912838594041226,-1.1015107634586556
SPAC1F5.07c,21.208328837836174,8.36921125191045,5.638720481303286,-7.2003971046224375
SPAC1F5.04c,-14.97537876744859,-19.009759515996294,-13.113523689765685,-17.14790443831339
SPAC1F5.02,20.444251374958668,4.5965934814738745,9.015300536767363,-6.832357356717432
SPNCRNA.148,-23.197567933461137,-7.936990389107994,-13.842601050123415,1.4179764942297268
SPAC18B11.10,3.7264510813772063,1.7710061423747376,2.409907214246733,0.4544622752442642
SPNCRNA.27,5.735983952343261,107.79869598508768,-3.3703326482630485,98.69237938448136
SPNCRNA.635,-38.364774722752955,-20.83531006835777,-19.410512249517783,-1.8810475951226024
SPAC18B11.09c,-5.099777240822462,-9.485460637323914,-8.161463208831275,-12.547146605332728
SPAC18B11.08c,-5.387076517890506,-4.443336161541306,-6.8025277227921634,-5.858787366442964
SPAC18B11.07c,23.12778771180386,6.160783280293464,13.605813120767925,-3.3611913107424733
SPAC18B11.04,-13.693845540425215,-11.204434429641148,-6.5445753267159255,-4.0551642159318595
SPNCRNA.636,4.504179599186386,0.7792905692384053,0.09998795689001838,-3.6249010730579623
SPAC18B11.02c,3.425028972947942,-3.000970579219484,-1.4080185631960944,-7.834018115363519
SPAC12G12.15,59.71804010053607,-7.075466509994251,1.8784273265416969,-64.91507928398862
SPNCRNA.637,-25.965718416626512,-15.614237461676648,-12.996517967542449,-2.6450370125925886
SPAC12G12.14c,3.994627021239303,4.444121414157532,-2.9893745538694567,-2.539880160951228
SPNCRNA.638,-31.55398873787973,-16.293089167614482,-16.760879030238353,-1.499979459973105
SPAC12G12.10,12.08220675768598,3.565428427043681,-1.0059907472639829,-9.522769077906283
SPAC12G12.09,9.487708769920973,-1.8825380224077009,0.19865041250394452,-11.171596379824727
SPAC12G12.06c,10.985227183833311,-2.1505878038343447,-1.0020038654641894,-14.137818853131845
SPNCRNA.639,-33.065736913347095,-15.4274189474523,-18.6320728056312,-0.9937548397364041
SPAC12G12.03,25.71860412330524,9.4644738464373,10.698322387434077,-5.555807889433866
SPAC630.05,-7.463106787846629,-15.50116630347404,-7.671744643031668,-15.70980415865908
SPAC630.15,-39.240125750920015,-18.1893183058256,-15.998583263904766,5.052224181189644
SPATRNAPRO.01,-22.475518011345983,-8.392089991983148,-16.248453179666868,-2.1650251603040367
SPAC630.11,7.687805657607606,34.73629133523407,2.831290001776285,29.87977567940275
SPAC630.12,13.345229875081408,10.39539166507372,5.0492811488595235,2.099442938851837
SPAC630.13c,17.976495719157725,0.8362696884326049,0.8659083756088783,-16.274317655116242
SPAC630.14c,9.474891495645204,0.4043421648442376,4.345841662983844,-4.724707667817121
SPAC1751.01c,-17.886176842951542,-11.998134069749474,-11.123361462666573,-5.235318689464506
SPAC1751.04,-8.484853084611366,-14.04138105091009,-11.264267995423571,-16.820795961722297
SPAC1751.02c,7.102585565393183,-0.5211853889662663,37.127678234469855,29.503907280110408
SPAC31A2.02,-2.857587168790332,-9.42816261025834,-8.209354340461132,-14.77992978192914
SPNCRNA.643,-45.77298652955458,-25.66031788377708,-21.469828052205127,-1.357159406427627
SPAC31A2.03,16.351358420510586,4.419955450460503,7.404064879884835,-4.527338090165248
SPAC31A2.04c,19.505838640740595,-0.450773872743305,2.9665789109230296,-16.990033602560867
SPAC31A2.06,22.753380944383416,7.152406007184958,10.318136475644863,-5.282838461553594
SPAC31A2.07c,8.981282239830087,-8.537985247563219,-5.083287684208674,-22.602555171601978
SPAC31A2.09c,16.184469061803306,4.046409734355066,6.508178809054236,-5.629880518394003
SPAC31A2.11c,-9.357709447093995,-14.474847388764527,-15.156733836173984,-20.27387177784452
SPAC31A2.12,-5.4081558236349565,-13.649774375980904,-12.41206488172189,-20.65368343406784
SPAC31A2.13c,-2.211395638518894,-7.293036866480754,35.16808487738708,30.08644364942522
SPAC31A2.14,0.5724797878351211,0.1956941990648211,-8.590863861356429,-8.967649450126729
SPAC31A2.16,-1.6667614609516974,-11.548625135078995,-4.771008959398738,-14.652872633526034
SPAC13C5.01c,15.072352325208993,-0.5428026590579371,-1.671291482784394,-17.286446467051327
SPNCRNA.644,-44.19476218071028,-25.333523498918485,-18.426533459251022,0.4347052225407637
SPAC13C5.04,-18.38420505955933,-15.958084194649073,-10.875406656278,-8.449285791367739
SPNCRNA.645,-23.07093094241549,-18.311209222569094,-15.986664249432426,-11.226942529586024
SPAC13C5.05c,25.24024757139381,5.022538238751874,9.444313543998724,-10.77339578864321
SPAC13C5.06c,-9.500636066382448,-12.294092938954876,-11.518789082236964,-14.312245954809391
SPNCRNA.05,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPATRNAVAL.01,-34.233711746419964,-16.59185190000777,-20.498255046241773,-2.856395199829585
SPAC23E2.02,10.915804291642884,2.8434528930028615,2.9949595567926472,-5.077391841847376
SPRRNA.11,-5.7179093755514,-7.335652674600794,-2.8036497647253324,-4.421393063774726
SPAC24H6.12c,-3.764169993804039,-14.588745228756347,-15.079942270388575,-25.904517505340888
SPAC24H6.11c,-18.73529792883923,-16.713175300878188,-18.25104582986059,-16.228923201899548
SPNCRNA.652,-12.207985177076955,-5.890234253976318,-10.88522356398207,-4.567472640881427
SPAC24H6.09,6.766542338856745,-6.301239443761077,-0.5878265655285233,-13.655608348146346
SPAC24H6.07,12.396062012019465,0.07496361334242252,-1.6113076973475768,-13.932406096024618
SPAC24H6.06,6.657134833520651,-4.751121392158523,-3.4431708678570274,-14.851427093536202
SPAC24H6.04,19.47730328121369,7.578727509856634,6.705070725812298,-5.193505045544762
SPNCRNA.653,-39.7457716699441,-19.78355228992941,-20.76937352015079,-0.8071541401360918
SPNCRNA.551,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPAC24H6.02c,-3.804446574915097,-5.461582837095153,-2.8173036158624107,-4.474439878042468
SPNCRNA.654,-43.49938252036168,-24.37765354083096,-19.33002844680961,-0.20829946727889134
SPAC24H6.01c,-4.0146076971479365,-8.734145893112437,-6.913036916509931,-11.632575112474429
SPAC227.19c,-6.425160586327195,-8.092412040916457,-2.7862833457747342,-4.453534800363998
SPNCRNA.655,-13.832545177077696,-9.234694557791075,-11.017785616184671,-6.41993499689805
SPAC227.05,5.158074188669538,0.030385789832863,0.07403271245944865,-5.053655686377227
SPAC227.06,-4.0829944518067185,-6.954102019644433,-3.9298643758645753,-6.80097194370229
SPAC227.07c,14.020158131484445,1.535348157596072,4.4743985140673495,-8.010411459821023
SPNCRNA.657,-16.853189927840162,-14.842178666220741,-10.101992713855068,-8.090981452235646
SPAC227.08c,4.183419670296104,-0.4904822790977903,-6.0830398768667004,-10.756941826260594
SPAC227.09,-3.3147766574250426,-6.025943455425818,-0.029945617638343688,-2.7411124156391193
SPAC227.10,11.865451829336962,1.7022682528626163,5.298904313482911,-4.864279262991435
SPAC227.11c,16.91008775574899,6.37138108003154,7.4235797020728285,-3.1151269736446214
SPAC227.12,1.9043516528866464,-0.72956296170792,-3.3655439224523533,-5.9994585370469204
SPAC227.13c,-16.902524108817087,-17.362585154569462,-10.502678320396413,-10.962739366148787
SPSNORNA.02,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPSNORNA.03,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPSNORNA.04,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPSNORNA.06,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPAC227.16c,-3.6661542108284655,-10.706740102160357,2.2672723125049323,-4.773313578826958
SPAC2F7.04,-11.247123011631679,-13.386173149653938,-13.153543632108233,-15.292593770130493
SPNCRNA.552,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPNCRNA.660,-29.918101516223093,-21.41278507137831,-16.939372993204383,-8.4340565483596
SPNCRNA.661,-28.925383785687586,-14.213604958706133,-17.685131263276382,-2.9733524362949346
SPAC2F7.13c,18.87356040216729,1.0335144775228429,4.862721465134534,-12.977324459509909
SPAC2F7.15,14.476366289613445,4.687138464843039,7.1763696678135185,-2.6128581569568894
SPAC13A11.01c,20.466713274238415,44.85124098606075,8.615027817384885,32.99955552920722
SPAC13A11.03,-20.227116190831186,-9.72843565983124,-13.765454739750204,-3.2667742087502636
SPAC13A11.04c,9.300479831036746,1.966711287775212,3.706465740630122,-3.627302802631412
SPAC13A11.05,27.686830133362264,6.620197105799996,7.090266843006332,-13.976366184555935
SPAC3H8.02,22.797324889954638,7.222220691494218,10.993594244106138,-4.581509954354281
SPAC3H8.03,-4.5569128373025976,-11.9633978961485,-11.057474534420292,-18.4639595932662
SPNCRNA.663,-42.12694976935589,-29.27113048281577,-3.7730445885974007,9.08277469794271
SPAC3H8.04,0.6220048554513085,-6.291549556935352,-9.060925523609644,-15.974479935996303
SPNCRNA.156,-32.08400067721487,-12.566777255622904,-18.50556923573285,1.0116541858591075
SPAC3H8.08c,-0.7776821684541702,-13.163448805607477,-8.443337201772461,-20.829103838925764
SPNCRNA.667,-25.515649345470887,-18.547735005945736,-5.816897307404197,1.1510170321209507
SPAC3H8.10,16.484196286318138,4.086451285006934,7.071241090887554,-5.32650391042365
SPAC1F3.01,12.771736607259548,-4.5673306788935415,-5.6073012873328665,-22.94636857348595
SPAC1F3.02c,-4.612980069941983,-10.040031257686492,-6.604901651956652,-12.03195283970116
SPAC1F3.03,-9.440312355085917,-7.879399706135103,1.4780028388335291,3.0389154877843403
SPAC1F3.04c,5.959610351324053,-2.5498544808697545,38.564452312764814,30.054987480570997
SPAC1F3.05,-10.541641258322043,-6.031733756903925,-4.925263409176928,-0.4153559077588085
SPAC1F3.06c,7.354535002589074,-0.7171408321077628,-4.558217886481138,-12.629893721177973
SPAC1D4.01,8.533548452771344,5.956008198161863,-1.3905875620833896,-3.9681278166928666
SPAC1D4.02c,1.4897029673366973,-6.550193507347809,-4.221944576968259,-12.261841051652766
SPAC1D4.03c,-10.101543510591695,-8.502822088865809,-6.229976617383438,-4.631255195657552
SPNCRNA.670,-12.205920315671065,-9.59210227758139,-4.8664337629444425,-2.252615724854767
SPAC1D4.05c,4.679862214306674,2.648839626102486,-1.5288193839159658,-3.5598419721201537
SPAC1D4.07c,-38.638390613008035,-29.03036429218637,-12.35907382273642,-2.751047501914755
SPAC1D4.10,20.952080162699087,5.362055975464767,10.897561513911867,-4.692462673322449
SPNCRNA.671,-6.687284796944383,-7.0604909071706965,-4.647485325624125,-5.020691435850439
SPNCRNA.79,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPAC1D4.12,13.81323117377791,4.731208278091977,8.205585679386061,-0.8764372162998697
SPAC1D4.14,44.01432707992001,15.476378863251526,15.520275871641099,-13.017672345027375
SPAC22F3.13,9.854849637618543,1.8198130509601815,37.394914538156094,29.359877951497715
SPNCRNA.675,-38.30153566420353,-24.442590134609837,-12.541512130121074,1.3174333994726195
SPNCRNA.158,-34.927166289478464,-17.45994192921389,-18.06054602593518,-0.593321665670608
SPAC22F3.11c,-25.117364058927983,-12.645143507043574,-5.8815510222565415,6.590669529627867
SPAC22F3.10c,29.9258010136461,10.734178569479774,12.206744581040695,-6.984877863125633
SPAC22F3.08c,1.5900259156601422,-2.1855425921765885,-2.9781690905061176,-6.753737598342848
SPAC22F3.07c,15.225490631239287,4.994749544896552,7.175571351989255,-3.0551697343534805
SPAC22F3.05c,2.413695033756838,-4.433527212916289,-8.525251391091228,-15.372473637764356
SPNCRNA.676,-40.81681916361195,-22.223839095731698,-19.304475187482296,-0.7114951196020414
SPAC22F3.03c,7.871525098589466,-0.2362156491213128,3.827148689374418,-4.28059205833636
SPAC1296.03c,-17.759254696741163,-9.437157310419185,-12.04614420320574,-3.7240468168837566
SPAC1296.04,-12.247124556253086,-13.829320975607569,-17.433273281667866,-19.015469701022347
SPAC1296.05c,62.00353658379011,-4.1100347066172835,-4.530555733196124,-70.64412702360352
SPAPJ696.02,30.284760042369737,13.135745227774125,12.615486356787855,-4.533528457807761
SPAC22G7.01c,17.517898180196568,7.390044874813956,10.416677086995598,0.2888237816129866
SPNCRNA.677,4.010024863895836,-0.9819504839852904,-3.589886192544228,-8.581861540425352
SPAC22G7.03,-12.774026061734984,-12.153340010961564,-6.756326480671317,-6.135640429897897
SPNCRNA.678,-43.06618553625689,-23.33722685271581,-21.10313890138942,-1.3741802178483482
SPAC22G7.05,-2.3395861908318523,-10.910658780878492,-12.444848099219751,-21.01592068926639
SPAC22G7.09c,-8.026516062081306,-14.728646515531487,-9.570797773479402,-16.27292822692959
SPAC22G7.10,16.333714373767293,11.273882561758768,1.5758833883165622,-3.483948423691963
SPAC4G8.02c,-8.789421621854608,-2.7482691976012745,-4.02907276719872,2.0120796570546133
SPAC4G8.03c,-13.00390373597373,-16.81619615377893,-13.903750743063044,-17.716043160868246
SPAC4G8.06c,8.047853212449255,0.5197047239323567,0.29086043722997346,-7.2372880512869235
SPNCRNA.159,215.59740289265088,107.79869598508768,107.79869598508768,-1.0922475524921538e-05
SPAC4G8.08,-12.846416089964812,-8.991037522334363,-7.668996868651347,-3.813618301020899
SPAC4G8.11c,4.60127083425796,-0.6076942612545366,-0.1743520855449887,-5.383317181057485
SPAC4G8.12c,-16.110037564234645,-15.407428034078018,-16.763443679019087,-16.060834148862455
SPAC4G8.13c,3.978833813427734,-2.6262334068559103,-10.278004086429553,-16.883071306713198
SPAC16C9.05,1.5259965983554054,-0.09039243091410397,5.044494846656146,3.4281058173866366
SPAC2G11.02,19.53045834451764,-7.652337590867906,-5.686094994582515,-32.86889092996805
SPAC2G11.03c,-2.6014318110201344,-5.3359675337531485,-1.5660860346648775,-4.300621757397892
SPAC2G11.06,7.692393422703823,-1.3520158499250885,6.941677038769112,-2.1027322338598005
SPNCRNA.688,-7.655951381530187,-8.083819627753227,-5.6891920913006375,-6.117060337523679
SPAC2G11.07c,23.761160229270796,6.2430851585060045,10.856746109528782,-6.661328961236002
SPAC2G11.09,7.412533103874303,-4.620521845456307,-7.795586143358578,-19.828641092689182
SPAC2G11.12,-6.670464946333696,-15.761285498658523,-8.86740191119403,-17.95822246351886
SPNCRNA.691,-50.2092479246323,-27.45278063557773,-20.228949515743587,2.527517773310983
SPNCRNA.692,-29.85245264473396,-19.183053777728674,-10.766834936498213,-0.09743606949292173
SPAC521.02,13.946241400674104,5.859852252980829,4.6669808643740565,-3.4194082833192176
SPAC521.03,1.987653233530708,-2.894248141360265,-3.830629336733861,-8.712530711624833
SPAC521.05,8.044750972858496,2.255285576930085,-5.006437740728664,-10.795903136657074
SPAC23G3.01,23.20898696966835,7.922704304122696,8.289625179552537,-6.996657485993119
SPNCRNA.694,-41.833289285106005,-22.142381066566625,-24.96045218363941,-5.269543965100027
SPAC23G3.04,-1.5750708507596585,-13.865658974914574,-0.01564839897399395,-12.30623652312891
SPAC23G3.06,18.010741640165858,1.1459918928517965,0.3425189676756731,-16.52223077963839
SPAC23G3.07c,-23.63241813584813,-19.74472589182185,-20.503406378630352,-16.615714134604072
SPAC23G3.08c,7.262495479771558,3.8005466518045767,2.992884882158229,-0.4690639458087525
SPAC23G3.10c,15.397837754975354,7.84775921458953,3.2218364217581126,-4.3282421186277125
SPAC22H12.01c,5.2746412088940255,-2.707879445020509,-6.436448451428966,-14.4189691053435
SPAC22H12.02,8.641952975823116,0.18910874784432966,3.6162149214753465,-4.83662930650344
SPAC22H12.05c,2.073384116414239,-4.693490038400967,0.8664520116934931,-5.9004221431217125
SPAC1687.01,-1.2099701874485829,-8.225390830264061,-6.301926530734782,-13.31734717355026
SPAC1687.04,-0.7064275822502708,-5.38412394672541,-2.7039296759531446,-7.3816260404282845
SPAC1687.05,-1.6344333520115908,-1.7268562460222086,-4.438775736828248,-4.531198630838865
SPAC1687.06c,-5.23832235308128,-6.7656882182558284,-4.044391103318623,-5.5717569684931725
SPNCRNA.696,-45.03233235676712,-26.29006471222296,-19.97635631128212,-1.2340886667379607
SPAC1687.11,5.037709215148767,-10.935471718016693,-11.517503558679286,-27.490684491844746
SPAC1687.12c,2.525771781985256,0.5854187804258473,4.496714903296336,2.556361901736928
SPAC1687.14c,-14.507936469346141,-14.75991225619567,-12.892603458315268,-13.144579245164799
SPAC1687.16c,-24.579460775985236,-14.238645030679846,-14.198574667849856,-3.857758922544466
SPNCRNA.160,-28.87897895190435,-5.463617617049675,-18.671028566379512,4.744332768475164
SPATRNAALA.01,-14.063448220171438,-15.355834979914682,-6.798388979428638,-8.090775739171884
SPAC1687.17c,-2.4599841278561527,0.17340741933903558,-1.7349583736640568,0.8984331735311315
SPAC1687.18c,9.175028165190083,3.7429171412774562,0.6081307960722491,-4.82398022784038
SPAC1687.19c,5.041050855581645,-1.5394052628268682,-3.88953005717508,-10.46998617558359
SPAC1687.20c,-10.173434233633957,-13.201187318450467,-11.174808659207287,-14.202561744023795
SPAC222.03c,73.47167411948085,-3.113634764450925,1.2360796984469076,-75.34922918548486
SPAC222.19,-10.335921232347259,-13.820466206299873,-7.389608093958362,-10.874153067910974
SPAC222.04c,14.07383048565545,3.7009223835534013,5.242530518884808,-5.130377583217238
SPAC222.06,-0.7092012929248384,-9.19154495116765,-12.540981928714892,-21.023325586957704
SPAC222.07c,-4.561742926449484,-10.796314791051023,-10.640101615919608,-16.87467348052115
SPAC222.08c,-3.2211922488036318,-7.684141237527688,-1.86338560717936,-6.326334595903415
SPSNRNA.02,78.13182365132808,-3.822200303952286,-6.838050434182288,-88.79207438946266
SPAC222.17,-13.609815953307896,-9.63288762532253,-8.172274541045937,-4.195346213060574
SPNCRNA.701,-35.85711907004331,-22.63765359212906,-12.976556079351756,0.24290939856249594
SPAC222.15,-42.29790870927909,-19.72317682447442,-23.65897352468801,-1.084241639883345
SPAC222.18,-5.483062116840912,-5.7231709900229575,-3.9251698423493164,-4.165278715531361
SPAC222.16c,5.80698752832629,-1.607627118322167,3.1835692617692612,-4.231045384879195
SPAC821.05,17.588228117437325,4.506797464134781,0.5186606128641031,-12.56277004043844
SPNCRNA.702,-37.23292687158804,-22.67259941366059,-16.99658159877239,-2.4362541408449445
SPAC821.06,16.29200138519021,7.161276028904518,4.596396276273172,-4.5343290800125216
SPNCRNA.703,-30.560033639173287,-21.200600607285626,-8.116520534492672,1.2429124973950003
SPAC821.08c,-3.8326280642592114,-12.610483429180864,-8.565387293566081,-17.343242658487732
SPAC821.09,-13.898332399538589,-17.816102975724046,-13.2289924977149,-17.146763073900352
SPAC821.10c,-5.362580265619116,-5.554184882802608,-7.729348115481564,-7.920952732665057
SPAC821.12,15.115340359008071,-0.28793858764148794,-0.6875613111556582,-16.090840257805223
SPNCRNA.220,-31.618333934216103,-16.768898207259497,-16.09415172160314,-1.2447159946465334
SPAC139.01c,12.592844944899712,4.275640747339588,8.638656436686173,0.3214522391260495
SPNCRNA.704,-31.16174515053212,-20.73227280706724,-14.5322159519724,-4.102743608507517
SPAC139.02c,-11.486764915301555,-4.3002398094231635,-7.5388040401836705,-0.35227893430527857
SPAC23C4.03,29.70160785594502,11.12127961058964,10.620085752555847,-7.960242492799534
SPAC23C4.05c,-2.0243975422472222,-12.74440243183652,-9.403941426891599,-20.123946316480893
SPAC23C4.06c,12.557976632780337,1.4745963356723448,2.999620896770722,-8.083759400337271
SPAC23C4.09c,-1.590640059760986,-8.681774018659937,-3.4445050300192084,-10.53563898891816
SPAC23C4.10,-19.555302088119035,-18.315603234461342,-17.341429574695802,-16.10173072103811
SPAC23C4.11,4.474520435699255,-2.444447026476194,35.548178553670404,28.629211091494962
SPAC23C4.13,-3.1657702951717326,-8.713444489523287,-8.545728052485009,-14.093402246836565
SPAC23C4.14,-12.631584230528546,-13.684777223941698,-4.065784289312365,-5.1189772827255196
SPAC23C4.15,10.366042604243491,-6.2972989884632256,-1.649226811216721,-18.312568403923443
SPAC23C4.17,-1.3210655922238104,-7.271656145206092,-5.328305851166969,-11.27889640414925
SPAC23C4.18c,1.2767870556457552,-9.942268384219703,-9.930478291646338,-21.1495337315118
SPAC1A6.01c,11.894085133062674,4.172831523396905,6.3617633533001765,-1.3594902563655928
