"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPRRNA.55",318.72615355678,0.278690826128171,0.311256329219679,0.791461499756622,0.373658565646646,1
"SPCC63.11",401.542296453814,-0.100978940793569,0.274615990899933,0.133903090431545,0.714419017151179,1
"SPCC63.12c",684.924205106837,0.00452890167614253,0.266154657065833,0.000280849383727855,0.986629228378725,1
"SPCC63.13",84.306784481548,0.237169956852605,0.601764574887467,0.147830950139735,0.700616857691075,1
"SPCC16A11.03c",179.657682355551,0.0166755403819779,0.248578954157714,0.00451999850912443,0.946397858923536,1
"SPCC16A11.05c",180.271828371509,-0.0168490895157172,0.316749632727159,0.00294026329220287,0.956756544445542,1
"SPCC16A11.08",174.249733455311,0.000802923971670451,0.732333847578301,1.15189163807372e-06,0.999143660866913,1
"SPCC16A11.10c",1791.20845150361,-0.170251590516838,0.245990718419048,0.508287904864574,0.475880949670349,1
"SPCC16A11.13",274.803207229921,0.207003387545938,0.161811158528146,1.64857132998839,0.199153492299213,1
"SPCC16A11.14",592.040728463478,-0.158784690593988,0.15234707091535,1.06901475081082,0.301168096319796,1
"SPCC16A11.15c",533.426788456438,0.19007136989567,1.38293761581238,0.0182552515593102,0.892523325433097,1
"SPCC16A11.17",413.755049382101,0.00989144812034978,0.197378328909063,0.00253799169530566,0.959820781534308,1
"SPCC24B10.03",72.4923845298361,0.123048455899224,0.480881690323488,0.0657475812525945,0.797632019006148,1
"SPCC24B10.08c",114.97012602777,-0.0174055373515453,0.652165004897951,0.000683147191864464,0.979147997917454,1
"SPCC24B10.09",4783.68293736091,0.0181057117051871,0.25082663984333,0.00544404824881894,0.941182422431417,1
"SPCC24B10.10c",139.386515754754,0.509509383039212,0.282347382723543,3.21371786150644,0.0730233798606483,1
"SPCC24B10.11c",234.275272051372,-0.0413018464114129,0.247233893419137,0.0281727671573435,0.866703290687373,1
"SPCC24B10.12",130.961334132094,0.211247241028367,0.263736134782642,0.633312972052863,0.426142691808293,1
"SPSNORNA.46",6074.37967501267,-0.125762445446232,0.458436671892038,0.0749865392344873,0.784210117320079,1
"SPCTRNAARG.09",73.7468791697536,0.210596726683754,0.416246088301654,0.241875654081355,0.622854688661489,1
"SPNCRNA.475",2.60528606180665,3.64077345022031,2.30183531574622,3.13303031066621,0.076721008791213,1
"SPCC24B10.16c",188.200836803974,0.0529317613509905,0.303789050066711,0.0292991587533038,0.864090119171468,1
"SPCC24B10.17",1102.18390494033,-0.0712403080290805,0.183563725087085,0.146994271602694,0.701424448963087,1
"SPCC24B10.20",54.1177884626068,0.303973764138281,0.569184708117324,0.271380374759417,0.602407304858157,1
"SPCPB16A4.04c",381.893785242906,0.0464247410494893,0.255052058646715,0.034466981760886,0.852717003429301,1
"SPCPB16A4.05c",1120.99348846775,-0.0630541237462976,0.197922780068532,0.0991742105932758,0.752822873018122,1
"SPNCRNA.33",1.07376870360572,-1.42304781592128,2.19686499653104,0.504392388101863,0.477576476784369,1
"SPCPB16A4.07",2588.3957373419,0.343862679840029,1.79606791841361,0.0385481533196526,0.844346531170568,1
"SPCPB16A4.06c",141.505818507704,0.756561726855655,1.48998549930329,0.230553829856831,0.631113475762995,1
"SPNCRNA.1163",1.47063664531772,1.57108808595761,2.34345772561345,0.528068996308605,0.467419826738216,1
"SPCC1742.01",356.046391903507,-0.145454454089321,0.598532530717339,0.0471635802951482,0.828074479265491,1
"SPNCRNA.1164",115.993270166799,-0.0379828875522264,0.794192687160254,0.00234400656086109,0.961385551670591,1
"SPCC1795.11",9338.15216653473,0.0985137433437746,0.472907278967807,0.0478347392212299,0.826874756337559,1
"SPCC1795.10c",545.689599002958,-0.11760144414593,0.226426304407249,0.263331564778866,0.607840508375919,1
"SPCC1795.05c",388.078014722056,-0.0616112786412397,0.208550720843302,0.09013234139519,0.764008978337481,1
"SPCC1795.03",601.404374709288,0.0992344732451812,0.265188415232505,0.140230339845459,0.708052130640503,1
"SPCC1795.02c",573.738546452663,0.217049601946662,0.283171413759036,0.573837335257451,0.448738078143517,1
"SPCC1795.01c",184.072387889987,-0.145521042139767,0.275717145081223,0.264879932097244,0.606787223472144,1
"SPCC895.03c",453.703537832045,-0.0737152757784014,0.148658945445268,0.242149084965376,0.622658223046234,1
"SPCC895.04c",302.233506827241,0.0338955135400344,0.279203353664274,0.0143095097484434,0.904782303753841,1
"SPCC895.07",240.038350385479,0.17671786512379,0.292951755657587,0.365137040553179,0.545667004282134,1
"SPCC895.09c",914.733654294245,0.0779482333315734,0.19481430817742,0.164290271691812,0.685236895173788,1
"SPNCRNA.1167",40.3032069887813,-0.149831886618196,0.504939541971253,0.0887560779372052,0.765764541176053,1
"SPCC825.03c",1070.57808007153,-0.0583884465800986,0.354301114951403,0.0276028161853219,0.86804602633974,1
"SPCC825.04c",43.6030899767445,-0.152948723891447,0.488539773075502,0.0993724683548862,0.752584000012128,1
"SPCC825.05c",290.723496879508,-0.496497657009689,0.259495436733986,3.65245077220902,0.0559867710268264,1
"SPCC1259.01c",11253.1173154036,-0.051518758106345,0.257565649692765,0.0417791719113438,0.838041289701729,1
"SPCC1259.02c",1076.85620779869,0.0217201985335453,0.237970576778212,0.0085947126539736,0.926135801005262,1
"SPCC1259.04",129.757358855182,-0.340484198127881,0.293764361847179,1.35798108709093,0.243887683460658,1
"SPCC1259.06",42.7881484290672,0.360882133006722,0.553242136747529,0.416285395369755,0.518796403486343,1
"SPNCRNA.1170",5.20984807550116,0.222577290936301,0.956367509538401,0.0515102620294954,0.820455838758972,1
"SPCC1259.10",198.681049997842,0.0547048519035701,0.263471851011147,0.0447394321411707,0.832483885077063,1
"SPCC1259.12c",412.791931531319,-0.167446854747414,0.290203027808918,0.30780025858985,0.579033181900632,1
"SPNCRNA.1171",5.52817307788964,1.8603865232274,1.33469824424475,1.53224718807732,0.215775494957441,1
"SPCC1259.15c",267.910220680494,0.0209292688250381,0.225874104068756,0.00840155796225872,0.926968168690634,1
"SPCC1259.14c",4.14927813644052,1.05635044727802,1.16541488357431,0.793856598714967,0.372936516421171,1
"SPCTRNAVAL.12",180.188999249068,0.116193245171543,0.460626473533312,0.0624892265466883,0.802604012400783,1
"SPNCRNA.480",4.86462279020701,0.826576718014329,1.15490244009151,0.526433314694742,0.468110239996312,1
"SPCTRNALYS.10",53.6096053118836,-0.469590891522264,0.399578253540698,1.37161057000213,0.241535358164729,1
"SPCTRNAASP.06",48.2788386917103,0.0424547280310029,0.419807017739872,0.0097385786916675,0.921388984579734,1
"SPCTRNAARG.12",25.41325182263,0.472211479299125,0.528443123589013,0.735711921938787,0.39103797448737,1
"SPCTRNAGLU.10",9127.45428195278,0.866126832312217,0.796469868217248,1.12752980048094,0.288302850842918,1
"SPCTRNAPHE.05",2548.79133187821,0.273888987018062,0.486590196115374,0.305666830122732,0.58035144466024,1
