,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
gene_1,-40.36301188580966,-41.33293778380659,0.9699258979969301
gene_2,-40.34901975971927,-40.348998083535314,-2.167618395532145e-05
gene_3,-39.38705722585423,-39.38703432864119,-2.289721303583292e-05
gene_4,-40.2246134621992,-40.224605610831325,-7.851367875844062e-06
gene_5,-40.20457815889885,-40.204561472908175,-1.6685990672726803e-05
gene_6,-41.16571752363027,-41.165679297052606,-3.822657766505699e-05
gene_7,-40.32087264054232,-41.962383883842506,1.6415112433001866
gene_8,-39.889670056388994,-39.889640040760156,-3.001562883753195e-05
gene_9,-39.1370241839401,-39.13699855471737,-2.5629222726308853e-05
gene_10,-39.997211329134814,-39.91237685024986,-0.08483447888495022
gene_11,-41.492975249365266,-41.49295811197561,-1.7137389654919843e-05
gene_12,-41.71648212119255,-41.71637008537574,-0.00011203581680518937
gene_13,-40.1913154211491,-41.698242530578256,1.5069271094291565
gene_14,-39.95023197666216,-39.95020250305661,-2.947360555083378e-05
gene_15,-39.05086348796844,-39.05083172148377,-3.176648467473342e-05
gene_16,-40.0354788490473,-40.035464981191424,-1.3867855876981139e-05
gene_17,-41.432803633887296,-41.432780639082196,-2.2994805100040594e-05
gene_18,-41.27106339577439,-41.27101344193607,-4.9953838320959676e-05
gene_19,-40.259368157378844,-41.36256943316918,1.1032012757903331
gene_20,-40.0139219027988,-40.01376913141155,-0.00015277138724911765
gene_21,-40.21745776461271,-40.44147204865756,0.22401428404484847
gene_22,-40.1882287076426,-40.18818285639593,-4.5851246667893975e-05
gene_23,-39.92466157457268,-39.92464610323576,-1.5471336922701084e-05
gene_24,-40.66283120323583,-40.66276791638524,-6.328685059031613e-05
gene_25,-40.4201699250154,-42.92235019065681,2.5021802656414067
gene_26,-40.08740953330225,-40.08740014976543,-9.3835368204509e-06
gene_27,-39.88881972791926,-40.01500569311467,0.12618596519540404
gene_28,-40.02871453557521,-40.02869683951651,-1.769605869839097e-05
gene_29,-41.33416203161174,-43.289670857466945,1.9555088258552047
gene_30,-41.475751814012185,-41.475717611172094,-3.4202840090813424e-05
gene_31,-41.75043280756026,-41.877430432807515,0.126997625247256
gene_32,-40.200031752689426,-40.19997185095232,-5.9901737103018604e-05
gene_33,-40.41911985698258,-40.4190999247581,-1.9932224482488436e-05
gene_34,-40.24055893896682,-40.240493664987994,-6.527397882649666e-05
gene_35,-40.41262316491208,-40.41260734414901,-1.5820763067608823e-05
gene_36,-40.643078484624155,-40.64305339959003,-2.5085034124572303e-05
gene_37,-40.43068512616743,-42.18317884442497,1.75249371825754
gene_38,-40.05074166172376,-40.05062878241162,-0.0001128793121409899
gene_39,-40.3916324278121,-40.39147534766123,-0.00015708015087056992
gene_40,-53.9441254845852,-40.24665750515759,-13.697467979427607
gene_41,-40.424931352332585,-40.42491576576839,-1.5586564195757546e-05
gene_42,-41.36501442894297,-41.36493931906162,-7.510988135095431e-05
gene_43,-42.95295125523116,-41.8101370837261,-1.1428141715050657
gene_44,-40.453241631537615,-40.45316691738712,-7.471415049309371e-05
gene_45,-39.30267754090366,-39.30265583692092,-2.170398273904084e-05
gene_46,-40.22995975507036,-40.22985581322967,-0.00010394184069184575
gene_47,-41.41752390266526,-41.41750583646867,-1.80661965885065e-05
gene_48,-41.79595604930536,-41.795909225637445,-4.682366791541881e-05
gene_49,-40.31144953939822,-41.33238711340624,1.0209375740080233
gene_50,-40.05735276493372,-40.0573187367292,-3.4028204517255745e-05
gene_51,-39.56035572097193,-39.56031307934955,-4.2641622378880584e-05
gene_52,-40.09428845679878,-40.094231999764624,-5.6457034155243946e-05
gene_53,-39.90143255255382,-40.039888809340255,0.13845625678643358
gene_54,-40.422089493457996,-40.42207600485397,-1.3488604025724271e-05
gene_55,-40.63562201026547,-42.523477069705415,1.8878550594399428
gene_56,-40.43881742979476,-40.438795781868656,-2.1647926104151338e-05
gene_57,-39.231216973254824,-39.231166953312886,-5.001994193776227e-05
gene_58,-40.39786430724014,-40.397218257021265,-0.000646050218875871
gene_59,-42.79346592194287,-44.13575980777803,1.3422938858351614
gene_60,-42.483948579334196,-42.48358612589784,-0.0003624534363595444
gene_61,-40.41887461530928,-42.95944984859713,2.5405752332878535
gene_62,-40.42678558315393,-40.42675566374386,-2.9919410067691388e-05
gene_63,-41.02796234581089,-41.662341484188374,0.6343791383774828
gene_64,-40.322817706087484,-40.322793627161325,-2.407892615963192e-05
gene_65,-39.77616496869843,-39.77616624455905,1.2758606189322563e-06
gene_66,-40.22871564254358,-40.228699263569865,-1.6378973711539402e-05
gene_67,-41.114101463736574,-41.11401233690696,-8.912682961437213e-05
gene_68,-40.39824531387196,-40.39823105274253,-1.4261129429371522e-05
gene_69,-39.383742568303475,-39.38317551735883,-0.0005670509446460414
gene_70,-40.329970203039736,-40.32993413096506,-3.60720746783727e-05
gene_71,-39.27223381216787,-39.27222437947658,-9.432691285837791e-06
gene_72,-40.21628495367859,-40.21450826068843,-0.0017766929901554818
gene_73,-41.96049902454298,-42.04656915163016,0.08607012708717576
gene_74,-40.376380891330435,-40.37637050913282,-1.0382197615399491e-05
gene_75,-39.422417003652555,-39.422350862219105,-6.61414334501842e-05
gene_76,-40.30247927353675,-40.30244984032442,-2.943321232606877e-05
gene_77,-40.45381928626089,-40.45377730715679,-4.197910409686756e-05
gene_78,-40.94738153869188,-40.94734641913777,-3.511955410573364e-05
gene_79,-41.151477141566296,-41.674827537126774,0.5233503955604775
gene_80,-40.30814111496475,-40.308092646059606,-4.8468905141874075e-05
gene_81,-39.95178913251658,-39.95175579311056,-3.3339406023458196e-05
gene_82,-40.41001122636928,-40.40998075513459,-3.047123468746804e-05
gene_83,-40.1184051879982,-40.11838042819493,-2.475980326721583e-05
gene_84,-40.51792622465988,-40.51790512062291,-2.11040369677562e-05
gene_85,-40.390852734704154,-42.815580737513486,2.4247280028093314
gene_86,-39.979227006410895,-39.97922043429654,-6.572114351399705e-06
gene_87,-41.007650178778135,-40.97744865415656,-0.03020152462157455
gene_88,-40.2351702117243,-40.235154916721044,-1.5295003258586348e-05
gene_89,-41.95240691648113,-43.741065564887684,1.7886586484065532
gene_90,-41.73081163328611,-41.73076460025507,-4.703303103781309e-05
gene_91,-43.31567245351239,-42.15415856241004,-1.1615138911023521
