,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio
gene_2_1,-42.742415672508756,-43.59128065645545,0.8488649839466973
gene_2_2,-58.343108853345356,-58.353974129217626,0.01086527587226982
gene_2_3,-34.5375955524286,-34.9501077948597,0.41251224243109874
gene_2_4,-47.43740541800091,-47.90042627952086,0.4630208615199507
gene_2_5,-56.3533772903319,-57.70949005546548,1.356112765133581
gene_2_6,-58.77278900117119,-61.01630433805995,2.2435153368887626
gene_2_7,-39.330428537004735,-40.984475573619136,1.6540470366144007
gene_2_8,-23.87285890200252,-23.872858885391103,-1.6611416242540145e-08
gene_2_9,-29.997091106944623,-29.997091203492914,9.654829113969754e-08
gene_2_10,-23.685325838462422,-23.643648902171112,-0.041676936291310085
gene_2_11,-53.1202293897021,-54.13368976561788,1.013460375915784
gene_2_12,-61.67689420634424,-60.24668610204593,-1.430208104298309
gene_2_13,-56.60720237397702,-58.30212368174506,1.6949213077680412
gene_2_14,-48.55971814260127,-48.55971726904323,-8.735580365737405e-07
gene_2_15,-63.80305864904842,-63.172390241046884,-0.630668408001533
gene_2_16,-77.29841302457618,-74.67460881423199,-2.62380421034419
gene_2_17,-42.25294895094433,-42.25385400801499,0.0009050570706605754
gene_2_18,-62.282278553654464,-62.282277028336644,-1.5253178204943652e-06
gene_2_19,-52.62090062895804,-52.81927239342961,0.1983717644715668
gene_2_20,-41.75249109109418,-41.815381832507725,0.06289074141354689
gene_2_21,-43.84601953478608,-46.07156360340396,2.2255440686178787
gene_2_22,-43.27970453108455,-43.49662413623015,0.2169196051456055
gene_2_23,-47.960781564333985,-49.815565094381846,1.854783530047861
gene_2_24,-30.608738443050463,-30.6087384031284,-3.9922063876929315e-08
gene_2_25,-47.09310785260369,-54.35551825712115,7.2624104045174604
gene_2_26,-45.95284348006356,-45.952842796745415,-6.833181416254774e-07
gene_2_27,-38.11787653467264,-40.16234755853824,2.044471023865597
gene_2_28,-39.766677652797746,-39.51365581121216,-0.2530218415855856
gene_2_29,-57.2886993878444,-60.68440119394474,3.395701806100334
gene_2_30,-55.12377183815174,-55.12376673047527,-5.107676471993727e-06
gene_2_31,-72.797301878848,-79.9351881848906,7.137886306042603
